Number of words,54112
Number of unique words,4505
Average word frequency,12.011543
Entropy,7.644501

Word,Frequency,Proportion,Entropy Term
ivana,19,0.000351,0.002793
marla,5,0.000092,0.000858
angry,3,0.000055,0.000543
tried,17,0.000314,0.002534
sexist,3,0.000055,0.000543
culture,15,0.000277,0.002271
everyday,21,0.000388,0.003048
office,24,0.000444,0.003424
nonsense,5,0.000092,0.000858
nation,3,0.000055,0.000543
hates,3,0.000055,0.000543
bit,19,0.000351,0.002793
harveyweinstein,7,0.000129,0.001158
bills,3,0.000055,0.000543
offensive,10,0.000185,0.001589
shake,6,0.000111,0.001010
wrap,7,0.000129,0.001158
star,17,0.000314,0.002534
till,17,0.000314,0.002534
global,6,0.000111,0.001010
anger,3,0.000055,0.000543
delicious,7,0.000129,0.001158
salad,4,0.000074,0.000703
potatoes,3,0.000055,0.000543
cheese,14,0.000259,0.002137
yummy,5,0.000092,0.000858
grow,9,0.000166,0.001447
smile,10,0.000185,0.001589
quin,3,0.000055,0.000543
una,17,0.000314,0.002534
freestyle,3,0.000055,0.000543
gop,26,0.000480,0.003671
slow,8,0.000148,0.001304
sweat,8,0.000148,0.001304
sent,8,0.000148,0.001304
journey,4,0.000074,0.000703
buying,11,0.000203,0.001728
text,14,0.000259,0.002137
lord,12,0.000222,0.001866
tonnelle,4,0.000074,0.000703
gem,5,0.000092,0.000858
vice,11,0.000203,0.001728
perfectly,4,0.000074,0.000703
todas,4,0.000074,0.000703
signs,6,0.000111,0.001010
grandma,3,0.000055,0.000543
bday,8,0.000148,0.001304
focused,9,0.000166,0.001447
demand,3,0.000055,0.000543
reports,3,0.000055,0.000543
venezuela,4,0.000074,0.000703
sox,36,0.000665,0.004867
gay,10,0.000185,0.001589
area,25,0.000462,0.003548
puts,6,0.000111,0.001010
degree,3,0.000055,0.000543
ev,4,0.000074,0.000703
horror,9,0.000166,0.001447
ultimate,6,0.000111,0.001010
sacrifice,7,0.000129,0.001158
role,3,0.000055,0.000543
creative,5,0.000092,0.000858
bam,4,0.000074,0.000703
studio,7,0.000129,0.001158
rose,5,0.000092,0.000858
chocolate,5,0.000092,0.000858
chip,3,0.000055,0.000543
cookies,4,0.000074,0.000703
asked,14,0.000259,0.002137
ryan,3,0.000055,0.000543
syracuse,7,0.000129,0.001158
leading,5,0.000092,0.000858
lawrence,4,0.000074,0.000703
loves,6,0.000111,0.001010
product,14,0.000259,0.002137
employees,14,0.000259,0.002137
screaming,5,0.000092,0.000858
diva,3,0.000055,0.000543
beats,5,0.000092,0.000858
rule,5,0.000092,0.000858
problem,18,0.000333,0.002664
ar,5,0.000092,0.000858
cleaning,3,0.000055,0.000543
save,15,0.000277,0.002271
decent,3,0.000055,0.000543
end,38,0.000702,0.005099
van,5,0.000092,0.000858
starry,3,0.000055,0.000543
painting,8,0.000148,0.001304
display,7,0.000129,0.001158
billboard,3,0.000055,0.000543
thomassanders,5,0.000092,0.000858
haters,7,0.000129,0.001158
facts,16,0.000296,0.002403
biggie,4,0.000074,0.000703
rip,11,0.000203,0.001728
nba,6,0.000111,0.001010
anybody,7,0.000129,0.001158
golden,5,0.000092,0.000858
steps,6,0.000111,0.001010
soup,4,0.000074,0.000703
sort,3,0.000055,0.000543
title,11,0.000203,0.001728
football,26,0.000480,0.003671
damage,4,0.000074,0.000703
standard,8,0.000148,0.001304
beef,5,0.000092,0.000858
griffin,3,0.000055,0.000543
characters,12,0.000222,0.001866
carson,8,0.000148,0.001304
benshapiro,5,0.000092,0.000858
outfit,5,0.000092,0.000858
makeup,10,0.000185,0.001589
cuban,3,0.000055,0.000543
crisis,5,0.000092,0.000858
thehill,15,0.000277,0.002271
bench,5,0.000092,0.000858
nike,17,0.000314,0.002534
kicking,4,0.000074,0.000703
beloved,3,0.000055,0.000543
blame,7,0.000129,0.001158
teams,17,0.000314,0.002534
wet,8,0.000148,0.001304
blog,17,0.000314,0.002534
nyrr,4,0.000074,0.000703
alice,6,0.000111,0.001010
aliceinwonderland,3,0.000055,0.000543
probably,22,0.000407,0.003174
doloresm,3,0.000055,0.000543
evil,12,0.000222,0.001866
autumn,8,0.000148,0.001304
wide,5,0.000092,0.000858
open,30,0.000554,0.004157
inside,21,0.000388,0.003048
hub,3,0.000055,0.000543
duh,5,0.000092,0.000858
drunk,14,0.000259,0.002137
arrested,3,0.000055,0.000543
voting,3,0.000055,0.000543
theyve,3,0.000055,0.000543
elected,6,0.000111,0.001010
dem,5,0.000092,0.000858
v,7,0.000129,0.001158
dads,5,0.000092,0.000858
push,13,0.000240,0.002002
chalkymacalpi,4,0.000074,0.000703
fluffybasil,4,0.000074,0.000703
avi,5,0.000092,0.000858
corker,13,0.000240,0.002002
typical,4,0.000074,0.000703
serial,4,0.000074,0.000703
christ,4,0.000074,0.000703
pp,4,0.000074,0.000703
shots,6,0.000111,0.001010
effective,4,0.000074,0.000703
plays,9,0.000166,0.001447
natural,15,0.000277,0.002271
sides,6,0.000111,0.001010
rainyday,4,0.000074,0.000703
epic,9,0.000166,0.001447
nite,4,0.000074,0.000703
boyfriend,7,0.000129,0.001158
liked,12,0.000222,0.001866
gov,4,0.000074,0.000703
high,31,0.000573,0.004276
mcm,11,0.000203,0.001728
pants,5,0.000092,0.000858
law,11,0.000203,0.001728
snap,6,0.000111,0.001010
tai,3,0.000055,0.000543
chunn,3,0.000055,0.000543
quote,4,0.000074,0.000703
gospel,3,0.000055,0.000543
specifically,4,0.000074,0.000703
copy,10,0.000185,0.001589
gentle,3,0.000055,0.000543
hold,9,0.000166,0.001447
accountable,3,0.000055,0.000543
hasta,4,0.000074,0.000703
bait,3,0.000055,0.000543
likely,7,0.000129,0.001158
reasons,6,0.000111,0.001010
hang,7,0.000129,0.001158
trader,4,0.000074,0.000703
peter,3,0.000055,0.000543
carry,6,0.000111,0.001010
krystalball,6,0.000111,0.001010
pile,4,0.000074,0.000703
stands,9,0.000166,0.001447
california,7,0.000129,0.001158
changing,3,0.000055,0.000543
average,3,0.000055,0.000543
uk,6,0.000111,0.001010
glorious,5,0.000092,0.000858
growing,8,0.000148,0.001304
finding,9,0.000166,0.001447
die,8,0.000148,0.001304
liz,4,0.000074,0.000703
animals,3,0.000055,0.000543
suicide,3,0.000055,0.000543
kitchen,8,0.000148,0.001304
alive,12,0.000222,0.001866
service,16,0.000296,0.002403
desk,7,0.000129,0.001158
voice,22,0.000407,0.003174
content,14,0.000259,0.002137
district,7,0.000129,0.001158
newyorker,3,0.000055,0.000543
quotes,3,0.000055,0.000543
teaching,6,0.000111,0.001010
girlfriend,5,0.000092,0.000858
company,17,0.000314,0.002534
abramsonfl,3,0.000055,0.000543
clarkcox,3,0.000055,0.000543
arifleischer,3,0.000055,0.000543
directed,4,0.000074,0.000703
mate,7,0.000129,0.001158
democrats,5,0.000092,0.000858
eve,3,0.000055,0.000543
varioususcities,14,0.000259,0.002137
polinamarinova,13,0.000240,0.002002
ivankatrump,15,0.000277,0.002271
ariannahuff,13,0.000240,0.002002
indranooyi,13,0.000240,0.002002
design,69,0.001275,0.008498
stealing,3,0.000055,0.000543
fraud,5,0.000092,0.000858
criminal,7,0.000129,0.001158
nymag,3,0.000055,0.000543
abt,5,0.000092,0.000858
publicity,8,0.000148,0.001304
racists,9,0.000166,0.001447
craftbeer,4,0.000074,0.000703
cider,3,0.000055,0.000543
holliday,4,0.000074,0.000703
perfect,20,0.000370,0.002921
military,3,0.000055,0.000543
pats,6,0.000111,0.001010
hbo,3,0.000055,0.000543
porn,3,0.000055,0.000543
david,4,0.000074,0.000703
wire,3,0.000055,0.000543
posted,41,0.000758,0.005444
diggs,3,0.000055,0.000543
everybody,8,0.000148,0.001304
mother,12,0.000222,0.001866
prefer,7,0.000129,0.001158
killing,4,0.000074,0.000703
speech,11,0.000203,0.001728
assembly,3,0.000055,0.000543
italian,6,0.000111,0.001010
learning,13,0.000240,0.002002
solution,4,0.000074,0.000703
idiot,16,0.000296,0.002403
mo,6,0.000111,0.001010
txa,3,0.000055,0.000543
shouldnt,13,0.000240,0.002002
stressful,4,0.000074,0.000703
magical,6,0.000111,0.001010
passion,3,0.000055,0.000543
motivation,3,0.000055,0.000543
entire,15,0.000277,0.002271
weird,19,0.000351,0.002793
expressway,12,0.000222,0.001866
andy,6,0.000111,0.001010
confirmed,3,0.000055,0.000543
band,9,0.000166,0.001447
dear,14,0.000259,0.002137
families,8,0.000148,0.001304
fools,7,0.000129,0.001158
waiting,22,0.000407,0.003174
t,25,0.000462,0.003548
doomed,3,0.000055,0.000543
jr,5,0.000092,0.000858
meeting,16,0.000296,0.002403
russian,9,0.000166,0.001447
jimmy,4,0.000074,0.000703
fury,4,0.000074,0.000703
denied,3,0.000055,0.000543
bullshit,15,0.000277,0.002271
dash,4,0.000074,0.000703
concert,7,0.000129,0.001158
happening,10,0.000185,0.001589
plant,3,0.000055,0.000543
joke,11,0.000203,0.001728
tough,12,0.000222,0.001866
throw,11,0.000203,0.001728
eastern,3,0.000055,0.000543
denim,3,0.000055,0.000543
hats,5,0.000092,0.000858
common,7,0.000129,0.001158
offering,3,0.000055,0.000543
q,12,0.000222,0.001866
hoes,5,0.000092,0.000858
spanish,3,0.000055,0.000543
version,10,0.000185,0.001589
official,9,0.000166,0.001447
security,3,0.000055,0.000543
nytimes,9,0.000166,0.001447
mexico,3,0.000055,0.000543
process,9,0.000166,0.001447
horses,3,0.000055,0.000543
ew,10,0.000185,0.001589
recording,6,0.000111,0.001010
hillaryclinton,5,0.000092,0.000858
rights,15,0.000277,0.002271
hay,7,0.000129,0.001158
personas,3,0.000055,0.000543
talks,9,0.000166,0.001447
heading,11,0.000203,0.001728
burn,4,0.000074,0.000703
finish,7,0.000129,0.001158
clean,15,0.000277,0.002271
matters,4,0.000074,0.000703
sources,3,0.000055,0.000543
spoke,4,0.000074,0.000703
condition,3,0.000055,0.000543
discuss,4,0.000074,0.000703
conversations,5,0.000092,0.000858
morons,7,0.000129,0.001158
investment,5,0.000092,0.000858
disney,10,0.000185,0.001589
instagram,20,0.000370,0.002921
eating,10,0.000185,0.001589
mcdonalds,11,0.000203,0.001728
political,16,0.000296,0.002403
statement,10,0.000185,0.001589
lead,16,0.000296,0.002403
johngreen,5,0.000092,0.000858
pro,7,0.000129,0.001158
fyi,3,0.000055,0.000543
finally,36,0.000665,0.004867
nets,6,0.000111,0.001010
pizza,17,0.000314,0.002534
twitch,6,0.000111,0.001010
unitedsyngg,3,0.000055,0.000543
considered,5,0.000092,0.000858
limits,3,0.000055,0.000543
imo,3,0.000055,0.000543
dr,22,0.000407,0.003174
wisdom,6,0.000111,0.001010
cooper,3,0.000055,0.000543
google,13,0.000240,0.002002
ed,5,0.000092,0.000858
technology,10,0.000185,0.001589
farm,7,0.000129,0.001158
advice,7,0.000129,0.001158
outdoor,3,0.000055,0.000543
chelsea,4,0.000074,0.000703
yas,3,0.000055,0.000543
pit,3,0.000055,0.000543
crew,9,0.000166,0.001447
buildings,4,0.000074,0.000703
aware,3,0.000055,0.000543
fact,22,0.000407,0.003174
action,17,0.000314,0.002534
handsome,3,0.000055,0.000543
babe,37,0.000684,0.004983
indian,5,0.000092,0.000858
plane,5,0.000092,0.000858
cecilialuna,7,0.000129,0.001158
paulhanlinjr,7,0.000129,0.001158
tonights,7,0.000129,0.001158
debut,6,0.000111,0.001010
thecwsupergirl,9,0.000166,0.001447
nyislanders,4,0.000074,0.000703
vegan,3,0.000055,0.000543
deadass,9,0.000166,0.001447
pain,11,0.000203,0.001728
orange,7,0.000129,0.001158
non,5,0.000092,0.000858
circle,5,0.000092,0.000858
staring,4,0.000074,0.000703
dumb,20,0.000370,0.002921
computer,4,0.000074,0.000703
cashier,3,0.000055,0.000543
em,24,0.000444,0.003424
bby,3,0.000055,0.000543
australia,4,0.000074,0.000703
systems,3,0.000055,0.000543
overseas,3,0.000055,0.000543
actual,9,0.000166,0.001447
marketing,14,0.000259,0.002137
double,13,0.000240,0.002002
users,4,0.000074,0.000703
brand,64,0.001183,0.007972
question,21,0.000388,0.003048
um,9,0.000166,0.001447
pouring,3,0.000055,0.000543
london,3,0.000055,0.000543
sounds,21,0.000388,0.003048
vibe,7,0.000129,0.001158
bag,18,0.000333,0.002664
harder,4,0.000074,0.000703
seconds,4,0.000074,0.000703
dell,6,0.000111,0.001010
burger,4,0.000074,0.000703
pasta,4,0.000074,0.000703
chance,44,0.000813,0.005785
charlottesville,4,0.000074,0.000703
min,6,0.000111,0.001010
word,17,0.000314,0.002534
thx,4,0.000074,0.000703
careful,6,0.000111,0.001010
verlanders,3,0.000055,0.000543
career,13,0.000240,0.002002
appearance,10,0.000185,0.001589
alds,27,0.000499,0.003794
wales,12,0.000222,0.001866
iceland,7,0.000129,0.001158
root,3,0.000055,0.000543
ireland,8,0.000148,0.001304
close,16,0.000296,0.002403
washed,3,0.000055,0.000543
documentary,3,0.000055,0.000543
crime,5,0.000092,0.000858
comedy,9,0.000166,0.001447
wake,12,0.000222,0.001866
pr,12,0.000222,0.001866
shell,6,0.000111,0.001010
whos,20,0.000370,0.002921
entertain,3,0.000055,0.000543
visiting,4,0.000074,0.000703
ava,4,0.000074,0.000703
parents,12,0.000222,0.001866
written,5,0.000092,0.000858
woof,6,0.000111,0.001010
lame,5,0.000092,0.000858
teach,5,0.000092,0.000858
morning,28,0.000517,0.003915
afternoon,13,0.000240,0.002002
dumbo,3,0.000055,0.000543
grill,3,0.000055,0.000543
vibes,5,0.000092,0.000858
phunwang,3,0.000055,0.000543
supergirl,6,0.000111,0.001010
ear,4,0.000074,0.000703
speed,4,0.000074,0.000703
tuesday,30,0.000554,0.004157
installment,4,0.000074,0.000703
native,8,0.000148,0.001304
sudden,3,0.000055,0.000543
trash,22,0.000407,0.003174
movement,6,0.000111,0.001010
bryan,3,0.000055,0.000543
las,21,0.000388,0.003048
received,5,0.000092,0.000858
da,16,0.000296,0.002403
agua,3,0.000055,0.000543
pleasure,4,0.000074,0.000703
community,12,0.000222,0.001866
health,28,0.000517,0.003915
tip,5,0.000092,0.000858
lunch,12,0.000222,0.001866
nyctsubway,6,0.000111,0.001010
uncomfortable,3,0.000055,0.000543
worked,15,0.000277,0.002271
gente,3,0.000055,0.000543
puerto,24,0.000444,0.003424
rico,22,0.000407,0.003174
les,5,0.000092,0.000858
restaurants,3,0.000055,0.000543
tea,5,0.000092,0.000858
gorgeous,10,0.000185,0.001589
ann,3,0.000055,0.000543
pictures,17,0.000314,0.002534
jonantoine,5,0.000092,0.000858
loserking,16,0.000296,0.002403
protests,7,0.000129,0.001158
driving,8,0.000148,0.001304
allies,5,0.000092,0.000858
thread,24,0.000444,0.003424
breaks,5,0.000092,0.000858
partywithteamnice,4,0.000074,0.000703
darepresentative,5,0.000092,0.000858
djnice,4,0.000074,0.000703
stale,3,0.000055,0.000543
queen,14,0.000259,0.002137
leon,3,0.000055,0.000543
tu,8,0.000148,0.001304
bien,4,0.000074,0.000703
easy,20,0.000370,0.002921
lived,6,0.000111,0.001010
madison,9,0.000166,0.001447
exact,4,0.000074,0.000703
opposite,5,0.000092,0.000858
pick,21,0.000388,0.003048
candidates,3,0.000055,0.000543
hm,5,0.000092,0.000858
spot,10,0.000185,0.001589
designed,4,0.000074,0.000703
message,10,0.000185,0.001589
repost,12,0.000222,0.001866
stone,5,0.000092,0.000858
treasure,3,0.000055,0.000543
smell,3,0.000055,0.000543
candles,3,0.000055,0.000543
rapper,4,0.000074,0.000703
dropping,4,0.000074,0.000703
harlem,15,0.000277,0.002271
regular,5,0.000092,0.000858
pitcher,3,0.000055,0.000543
tap,9,0.000166,0.001447
hungry,7,0.000129,0.001158
attention,11,0.000203,0.001728
risk,6,0.000111,0.001010
data,10,0.000185,0.001589
helps,3,0.000055,0.000543
heroes,3,0.000055,0.000543
opinion,11,0.000203,0.001728
anyways,3,0.000055,0.000543
anthem,7,0.000129,0.001158
bringing,10,0.000185,0.001589
works,10,0.000185,0.001589
lit,14,0.000259,0.002137
spectrum,3,0.000055,0.000543
fck,5,0.000092,0.000858
ppl,27,0.000499,0.003794
kno,5,0.000092,0.000858
questions,8,0.000148,0.001304
theory,3,0.000055,0.000543
xoxo,3,0.000055,0.000543
sitting,8,0.000148,0.001304
listening,14,0.000259,0.002137
daughter,4,0.000074,0.000703
wa,5,0.000092,0.000858
definition,3,0.000055,0.000543
problems,7,0.000129,0.001158
invest,4,0.000074,0.000703
shut,11,0.000203,0.001728
moron,19,0.000351,0.002793
board,5,0.000092,0.000858
andrew,7,0.000129,0.001158
ladd,3,0.000055,0.000543
selfie,8,0.000148,0.001304
management,5,0.000092,0.000858
trainee,3,0.000055,0.000543
apologize,5,0.000092,0.000858
advance,4,0.000074,0.000703
charles,5,0.000092,0.000858
code,7,0.000129,0.001158
buffalo,5,0.000092,0.000858
organization,3,0.000055,0.000543
smells,3,0.000055,0.000543
fresh,12,0.000222,0.001866
bar,21,0.000388,0.003048
skin,7,0.000129,0.001158
smooth,7,0.000129,0.001158
cunt,3,0.000055,0.000543
delivered,3,0.000055,0.000543
wth,3,0.000055,0.000543
boo,7,0.000129,0.001158
postseason,14,0.000259,0.002137
daddy,8,0.000148,0.001304
counsel,20,0.000370,0.002921
shooting,11,0.000203,0.001728
cnn,15,0.000277,0.002271
amendment,5,0.000092,0.000858
mute,4,0.000074,0.000703
noviasdealboran,14,0.000259,0.002137
pabloalboran,17,0.000314,0.002534
maregosco,14,0.000259,0.002137
handle,9,0.000166,0.001447
return,7,0.000129,0.001158
roger,3,0.000055,0.000543
lewis,5,0.000092,0.000858
plenty,4,0.000074,0.000703
throwing,9,0.000166,0.001447
successful,4,0.000074,0.000703
solutions,4,0.000074,0.000703
useless,7,0.000129,0.001158
harry,5,0.000092,0.000858
inning,6,0.000111,0.001010
inspire,5,0.000092,0.000858
slay,4,0.000074,0.000703
slim,3,0.000055,0.000543
dvd,7,0.000129,0.001158
cases,6,0.000111,0.001010
throwback,7,0.000129,0.001158
kim,5,0.000092,0.000858
trending,10,0.000185,0.001589
featured,3,0.000055,0.000543
nerd,4,0.000074,0.000703
gang,7,0.000129,0.001158
ordered,4,0.000074,0.000703
usyn,3,0.000055,0.000543
beb,3,0.000055,0.000543
m,21,0.000388,0.003048
te,10,0.000185,0.001589
ver,4,0.000074,0.000703
fentanyl,3,0.000055,0.000543
lmfaoooooo,6,0.000111,0.001010
father,6,0.000111,0.001010
key,9,0.000166,0.001447
obv,3,0.000055,0.000543
italianamerican,5,0.000092,0.000858
amen,5,0.000092,0.000858
takes,17,0.000314,0.002534
asses,3,0.000055,0.000543
paul,4,0.000074,0.000703
eres,4,0.000074,0.000703
mas,5,0.000092,0.000858
grande,6,0.000111,0.001010
soy,4,0.000074,0.000703
muerte,4,0.000074,0.000703
gopchairwoman,3,0.000055,0.000543
salesforce,3,0.000055,0.000543
conversation,4,0.000074,0.000703
rich,8,0.000148,0.001304
pumpkins,6,0.000111,0.001010
pie,7,0.000129,0.001158
lesson,3,0.000055,0.000543
expensive,4,0.000074,0.000703
cars,8,0.000148,0.001304
miles,4,0.000074,0.000703
amateur,3,0.000055,0.000543
petite,5,0.000092,0.000858
skypesex,4,0.000074,0.000703
julexis,3,0.000055,0.000543
franklinave,10,0.000185,0.001589
streetphotographer,4,0.000074,0.000703
papaseitm,13,0.000240,0.002002
palborancfomex,12,0.000222,0.001866
washington,10,0.000185,0.001589
acceptable,4,0.000074,0.000703
notmyhero,4,0.000074,0.000703
thegiftedonfox,3,0.000055,0.000543
joint,6,0.000111,0.001010
split,4,0.000074,0.000703
drinking,16,0.000296,0.002403
southern,4,0.000074,0.000703
ale,7,0.000129,0.001158
fan,35,0.000647,0.004750
worlds,7,0.000129,0.001158
population,7,0.000129,0.001158
attacked,6,0.000111,0.001010
girardi,4,0.000074,0.000703
porque,3,0.000055,0.000543
request,4,0.000074,0.000703
facebook,20,0.000370,0.002921
ads,4,0.000074,0.000703
platform,13,0.000240,0.002002
entrepreneur,3,0.000055,0.000543
hide,5,0.000092,0.000858
multiple,6,0.000111,0.001010
investigated,3,0.000055,0.000543
cbsnews,5,0.000092,0.000858
giant,6,0.000111,0.001010
ha,19,0.000351,0.002793
mr,21,0.000388,0.003048
starters,3,0.000055,0.000543
beat,15,0.000277,0.002271
mention,6,0.000111,0.001010
crack,5,0.000092,0.000858
intended,3,0.000055,0.000543
chair,3,0.000055,0.000543
championship,3,0.000055,0.000543
cared,5,0.000092,0.000858
issa,8,0.000148,0.001304
difference,8,0.000148,0.001304
bbq,7,0.000129,0.001158
finance,3,0.000055,0.000543
ahora,4,0.000074,0.000703
mismo,4,0.000074,0.000703
kisses,3,0.000055,0.000543
streetstyle,3,0.000055,0.000543
atleast,3,0.000055,0.000543
sit,17,0.000314,0.002534
mission,4,0.000074,0.000703
allstar,3,0.000055,0.000543
proof,6,0.000111,0.001010
thatll,3,0.000055,0.000543
greatness,3,0.000055,0.000543
relative,5,0.000092,0.000858
mrfregi,4,0.000074,0.000703
buck,3,0.000055,0.000543
nick,3,0.000055,0.000543
sea,7,0.000129,0.001158
wasted,3,0.000055,0.000543
bye,20,0.000370,0.002921
playoffs,9,0.000166,0.001447
jackjonesbabe,3,0.000055,0.000543
smartflexin,3,0.000055,0.000543
jonfavs,3,0.000055,0.000543
nomikikonst,3,0.000055,0.000543
disagree,7,0.000129,0.001158
banksy,3,0.000055,0.000543
crib,4,0.000074,0.000703
glad,20,0.000370,0.002921
collection,16,0.000296,0.002403
shits,4,0.000074,0.000703
welp,6,0.000111,0.001010
total,4,0.000074,0.000703
goat,5,0.000092,0.000858
cash,8,0.000148,0.001304
entertainment,3,0.000055,0.000543
allen,6,0.000111,0.001010
benintendi,9,0.000166,0.001447
benny,8,0.000148,0.001304
biceps,3,0.000055,0.000543
pe,4,0.000074,0.000703
reveal,6,0.000111,0.001010
ball,19,0.000351,0.002793
capital,6,0.000111,0.001010
fenway,10,0.000185,0.001589
recently,4,0.000074,0.000703
started,12,0.000222,0.001866
instead,30,0.000554,0.004157
engineer,6,0.000111,0.001010
cybersecurity,4,0.000074,0.000703
workout,4,0.000074,0.000703
arm,12,0.000222,0.001866
exhibition,3,0.000055,0.000543
ii,4,0.000074,0.000703
wood,3,0.000055,0.000543
tears,9,0.000166,0.001447
revolution,3,0.000055,0.000543
chips,3,0.000055,0.000543
kind,27,0.000499,0.003794
clutch,4,0.000074,0.000703
nycmayor,4,0.000074,0.000703
address,7,0.000129,0.001158
housing,3,0.000055,0.000543
bomb,7,0.000129,0.001158
yup,6,0.000111,0.001010
menos,3,0.000055,0.000543
tus,3,0.000055,0.000543
foodie,5,0.000092,0.000858
answer,10,0.000185,0.001589
wins,4,0.000074,0.000703
hr,6,0.000111,0.001010
hoe,6,0.000111,0.001010
blown,4,0.000074,0.000703
thedigisup,11,0.000203,0.001728
combat,5,0.000092,0.000858
vets,5,0.000092,0.000858
gold,14,0.000259,0.002137
agenda,5,0.000092,0.000858
wrote,5,0.000092,0.000858
pulling,3,0.000055,0.000543
vez,4,0.000074,0.000703
todo,4,0.000074,0.000703
gf,3,0.000055,0.000543
espn,149,0.002754,0.016232
suspended,27,0.000499,0.003794
jemelehill,80,0.001478,0.009635
tweeted,8,0.000148,0.001304
cheating,5,0.000092,0.000858
backed,3,0.000055,0.000543
rome,3,0.000055,0.000543
killer,4,0.000074,0.000703
faves,3,0.000055,0.000543
nygovcuomo,3,0.000055,0.000543
honoring,3,0.000055,0.000543
praying,4,0.000074,0.000703
napa,6,0.000111,0.001010
sonoma,3,0.000055,0.000543
affected,3,0.000055,0.000543
fires,4,0.000074,0.000703
saturday,22,0.000407,0.003174
greatest,9,0.000166,0.001447
crush,12,0.000222,0.001866
longer,9,0.000166,0.001447
nypost,5,0.000092,0.000858
richarddeitsch,7,0.000129,0.001158
considering,8,0.000148,0.001304
cable,3,0.000055,0.000543
lock,3,0.000055,0.000543
mnf,5,0.000092,0.000858
gum,7,0.000129,0.001158
ahhh,3,0.000055,0.000543
block,10,0.000185,0.001589
housewives,4,0.000074,0.000703
congress,6,0.000111,0.001010
eyeliner,3,0.000055,0.000543
lucky,10,0.000185,0.001589
var,3,0.000055,0.000543
wage,3,0.000055,0.000543
final,10,0.000185,0.001589
zone,3,0.000055,0.000543
smoke,5,0.000092,0.000858
mistake,8,0.000148,0.001304
alarm,3,0.000055,0.000543
soccer,7,0.000129,0.001158
acaba,3,0.000055,0.000543
publicar,4,0.000074,0.000703
foto,6,0.000111,0.001010
foods,4,0.000074,0.000703
videos,12,0.000222,0.001866
surprised,10,0.000185,0.001589
cc,4,0.000074,0.000703
bread,8,0.000148,0.001304
kidding,6,0.000111,0.001010
sirosenbaum,3,0.000055,0.000543
yay,9,0.000166,0.001447
freaking,9,0.000166,0.001447
low,16,0.000296,0.002403
decades,4,0.000074,0.000703
spite,3,0.000055,0.000543
mutual,4,0.000074,0.000703
info,7,0.000129,0.001158
homer,3,0.000055,0.000543
houvsbos,5,0.000092,0.000858
mlbplayoffs,10,0.000185,0.001589
reminds,4,0.000074,0.000703
kate,7,0.000129,0.001158
upton,5,0.000092,0.000858
celebrating,14,0.000259,0.002137
minorities,3,0.000055,0.000543
gown,3,0.000055,0.000543
shop,16,0.000296,0.002403
exclusively,3,0.000055,0.000543
fortnite,3,0.000055,0.000543
clinical,3,0.000055,0.000543
wise,4,0.000074,0.000703
jacket,6,0.000111,0.001010
consumer,3,0.000055,0.000543
goods,3,0.000055,0.000543
shade,4,0.000074,0.000703
reason,27,0.000499,0.003794
reached,3,0.000055,0.000543
ahs,3,0.000055,0.000543
doubt,8,0.000148,0.001304
pays,3,0.000055,0.000543
radio,7,0.000129,0.001158
liberty,5,0.000092,0.000858
insurance,11,0.000203,0.001728
socialism,3,0.000055,0.000543
pero,8,0.000148,0.001304
amo,4,0.000074,0.000703
eventually,3,0.000055,0.000543
pure,8,0.000148,0.001304
luxury,5,0.000092,0.000858
fool,3,0.000055,0.000543
immigration,5,0.000092,0.000858
lolol,3,0.000055,0.000543
notes,3,0.000055,0.000543
cave,3,0.000055,0.000543
chicken,8,0.000148,0.001304
lsabreavenger,3,0.000055,0.000543
trumplemaga,7,0.000129,0.001158
soldiers,3,0.000055,0.000543
nuts,6,0.000111,0.001010
takeaknee,5,0.000092,0.000858
pressure,4,0.000074,0.000703
rap,5,0.000092,0.000858
musician,4,0.000074,0.000703
sat,5,0.000092,0.000858
thetrumpreport,4,0.000074,0.000703
donald,13,0.000240,0.002002
column,3,0.000055,0.000543
walked,13,0.000240,0.002002
looked,9,0.000166,0.001447
hankgreen,3,0.000055,0.000543
editorial,3,0.000055,0.000543
espnpr,18,0.000333,0.002664
felt,12,0.000222,0.001866
taylor,3,0.000055,0.000543
thirsty,5,0.000092,0.000858
metropolitan,14,0.000259,0.002137
metmuseum,6,0.000111,0.001010
project,13,0.000240,0.002002
client,6,0.000111,0.001010
website,10,0.000185,0.001589
vet,3,0.000055,0.000543
disrespect,5,0.000092,0.000858
symbols,4,0.000074,0.000703
brothers,8,0.000148,0.001304
sisters,8,0.000148,0.001304
bowman,3,0.000055,0.000543
wayyoff,3,0.000055,0.000543
alexxislugo,3,0.000055,0.000543
gowanus,5,0.000092,0.000858
vintage,4,0.000074,0.000703
xl,3,0.000055,0.000543
restored,3,0.000055,0.000543
storm,5,0.000092,0.000858
mail,3,0.000055,0.000543
bucket,5,0.000092,0.000858
possible,13,0.000240,0.002002
enjoy,17,0.000314,0.002534
tunes,3,0.000055,0.000543
talked,8,0.000148,0.001304
ruined,3,0.000055,0.000543
coal,3,0.000055,0.000543
juice,5,0.000092,0.000858
including,9,0.000166,0.001447
supporting,9,0.000166,0.001447
drug,13,0.000240,0.002002
sons,4,0.000074,0.000703
boom,9,0.000166,0.001447
streaming,4,0.000074,0.000703
yrs,6,0.000111,0.001010
