Number of pairs,21350.000000
Number of unique pairs,3045
Average pair frequency,7.011494
Pair entropy,7.467336

Pair,Frequency,Proportion,Entropy Term,Mutual Information
columbus day,54.000000,0.002529,0.015125,5.581418
columbus like,3.000000,0.000141,0.001246,2.261430
columbus bitch,3.000000,0.000141,0.001246,4.993631
columbus didnt,3.000000,0.000141,0.001246,3.988109
columbus america,4.000000,0.000187,0.001608,4.750685
columbus parade,3.000000,0.000141,0.001246,6.785390
columbus circle,4.000000,0.000187,0.001608,7.073072
lets just,5.000000,0.000234,0.001958,2.725059
lets trump,8.000000,0.000375,0.002956,4.492367
lets ready,10.000000,0.000468,0.003591,5.691520
lets yankees,6.000000,0.000281,0.002298,5.468377
lets redsox,3.000000,0.000141,0.001246,4.725219
lets goooo,3.000000,0.000141,0.001246,7.340179
lets trumplemaga,7.000000,0.000328,0.002630,7.340179
lets trumple,3.000000,0.000141,0.001246,7.340179
got lol,4.000000,0.000187,0.001608,2.965200
got shit,5.000000,0.000234,0.001958,3.153252
got job,5.000000,0.000234,0.001958,2.123633
got know,4.000000,0.000187,0.001608,2.490742
got meet,3.000000,0.000141,0.001246,4.361064
got like,4.000000,0.000187,0.001608,1.773444
got good,4.000000,0.000187,0.001608,2.564508
got nycc,3.000000,0.000141,0.001246,3.790519
got man,3.000000,0.000141,0.001246,2.856986
got aint,3.000000,0.000141,0.001246,3.955598
got work,5.000000,0.000234,0.001958,2.608525
got million,3.000000,0.000141,0.001246,4.911110
got music,20.000000,0.000937,0.006532,5.389146
got rid,3.000000,0.000141,0.001246,5.539719
got big,5.000000,0.000234,0.001958,3.735537
got face,3.000000,0.000141,0.001246,3.881490
got problems,3.000000,0.000141,0.001246,5.673250
got suspended,3.000000,0.000141,0.001246,4.323323
sound like,4.000000,0.000187,0.001608,4.596805
literally just,3.000000,0.000141,0.001246,3.176509
feels like,4.000000,0.000187,0.001608,4.442654
hes right,3.000000,0.000141,0.001246,3.468978
hes just,4.000000,0.000187,0.001608,2.501915
hes got,3.000000,0.000141,0.001246,3.130524
hes moron,4.000000,0.000187,0.001608,5.782034
needs help,3.000000,0.000141,0.001246,5.565417
work seven,4.000000,0.000187,0.001608,5.295754
work day,5.000000,0.000234,0.001958,2.213010
work job,32.000000,0.001499,0.009747,3.766737
work time,3.000000,0.000141,0.001246,1.884506
work just,5.000000,0.000234,0.001958,1.692234
work today,6.000000,0.000281,0.002298,2.846841
work ny,97.000000,0.004543,0.024507,4.858618
work latest,30.000000,0.001405,0.009228,4.425348
work jerseycity,3.000000,0.000141,0.001246,5.326525
work nj,14.000000,0.000656,0.004806,4.351292
work view,49.000000,0.002295,0.013947,6.024788
work early,6.000000,0.000281,0.002298,4.841017
work hiring,33.000000,0.001546,0.010004,4.869388
work rochester,11.000000,0.000515,0.003901,5.271263
work check,45.000000,0.002108,0.012988,5.529050
work hard,4.000000,0.000187,0.001608,3.668297
work deloittes,3.000000,0.000141,0.001246,5.460057
work varioususcities,3.000000,0.000141,0.001246,4.766910
work starbucks,3.000000,0.000141,0.001246,5.614207
hiring job,48.000000,0.002248,0.013709,4.759189
hiring ny,36.000000,0.001686,0.010767,4.454413
hiring latest,48.000000,0.002248,0.013709,5.482339
hiring click,85.000000,0.003981,0.022001,6.417012
hiring apply,42.000000,0.001967,0.012258,6.189360
hiring nj,6.000000,0.000281,0.002298,4.090981
hiring barista,3.000000,0.000141,0.001246,5.690369
hiring details,33.000000,0.001546,0.010004,6.499029
hiring rochester,3.000000,0.000141,0.001246,4.558967
hiring read,48.000000,0.002248,0.013709,6.265733
details ny,3.000000,0.000141,0.001246,3.012160
holy shit,10.000000,0.000468,0.003591,6.264295
holy just,3.000000,0.000141,0.001246,3.812498
holy crap,3.000000,0.000141,0.001246,8.091146
tho job,3.000000,0.000141,0.001246,3.662978
accident cleared,3.000000,0.000141,0.001246,5.057262
accident rochester,7.000000,0.000328,0.002630,7.249696
accident ave,3.000000,0.000141,0.001246,6.098716
accident gwb,3.000000,0.000141,0.001246,8.450091
rochester job,4.000000,0.000187,0.001608,3.774769
rochester great,5.000000,0.000234,0.001958,4.515328
rochester ny,19.000000,0.000890,0.006251,5.315820
rochester latest,5.000000,0.000234,0.001958,4.721062
rochester click,3.000000,0.000141,0.001246,4.573460
rochester fit,5.000000,0.000234,0.001958,5.303786
rochester view,5.000000,0.000234,0.001958,5.829879
rochester details,3.000000,0.000141,0.001246,5.601620
rochester ave,4.000000,0.000187,0.001608,6.043453
rochester check,4.000000,0.000187,0.001608,5.196155
ave st,3.000000,0.000141,0.001246,5.552172
ave traffic,11.000000,0.000515,0.003901,6.825479
ave stop,3.000000,0.000141,0.001246,4.747107
ave mins,4.000000,0.000187,0.001608,6.704852
ave delay,4.000000,0.000187,0.001608,6.838383
st ny,3.000000,0.000141,0.001246,3.266394
st ave,3.000000,0.000141,0.001246,5.552172
st traffic,17.000000,0.000796,0.005682,7.360881
st av,3.000000,0.000141,0.001246,7.210400
st stop,7.000000,0.000328,0.002630,5.694488
st mins,6.000000,0.000281,0.002298,7.210400
st delay,7.000000,0.000328,0.002630,7.498082
traffic ave,5.000000,0.000234,0.001958,6.037022
traffic st,6.000000,0.000281,0.002298,6.319427
traffic mins,7.000000,0.000328,0.002630,7.338575
traffic delay,10.000000,0.000468,0.003591,7.828782
weeks ago,4.000000,0.000187,0.001608,5.988174
weeks use,3.000000,0.000141,0.001246,5.452656
weeks nfl,10.000000,0.000468,0.003591,6.180546
weeks kick,7.000000,0.000328,0.002630,7.615630
weeks let,10.000000,0.000468,0.003591,6.195813
say shit,3.000000,0.000141,0.001246,3.473357
say ive,3.000000,0.000141,0.001246,3.961455
say know,3.000000,0.000141,0.001246,3.033991
say happy,3.000000,0.000141,0.001246,3.368687
say gotta,3.000000,0.000141,0.001246,4.643428
melania trump,6.000000,0.000281,0.002298,6.208415
melania ivana,3.000000,0.000141,0.001246,7.498082
hi just,3.000000,0.000141,0.001246,2.751626
hi work,3.000000,0.000141,0.001246,3.454723
fucking day,3.000000,0.000141,0.001246,2.757737
fucking stupid,3.000000,0.000141,0.001246,4.965012
actually say,3.000000,0.000141,0.001246,4.442758
museum want,3.000000,0.000141,0.001246,3.636799
museum ny,7.000000,0.000328,0.002630,3.990078
museum art,14.000000,0.000656,0.004806,7.017793
museum modern,6.000000,0.000281,0.002298,7.779933
museum history,10.000000,0.000468,0.003591,6.969003
museum natural,11.000000,0.000515,0.003901,7.757460
museum metmuseum,3.000000,0.000141,0.001246,7.374468
manhattan shes,3.000000,0.000141,0.001246,4.759792
manhattan ny,12.000000,0.000562,0.004206,3.972786
manhattan nyse,4.000000,0.000187,0.001608,7.288184
manhattan fdr,3.000000,0.000141,0.001246,7.223645
manhattan expressway,6.000000,0.000281,0.002298,6.818180
manhattan dr,3.000000,0.000141,0.001246,5.518897
soho manhattan,5.000000,0.000234,0.001958,6.722870
lost time,3.000000,0.000141,0.001246,3.768381
lost taking,4.000000,0.000187,0.001608,5.994005
lost action,4.000000,0.000187,0.001608,6.744310
lost speci,3.000000,0.000141,0.001246,8.191229
happy day,33.000000,0.001546,0.010004,4.540136
happy hope,3.000000,0.000141,0.001246,3.735150
happy want,3.000000,0.000141,0.001246,2.316594
happy people,3.000000,0.000141,0.001246,2.348855
happy indigenous,13.000000,0.000609,0.004508,6.054264
happy peoples,10.000000,0.000468,0.003591,6.054264
happy hour,6.000000,0.000281,0.002298,5.448128
happy columbus,12.000000,0.000562,0.004206,4.699718
happy birthday,33.000000,0.001546,0.010004,6.393771
happy girl,4.000000,0.000187,0.001608,4.073262
happy monday,8.000000,0.000375,0.002956,4.496119
happy indigenouspeopleday,3.000000,0.000141,0.001246,5.766582
happy thanksgiving,6.000000,0.000281,0.002298,5.974221
happy anniversary,3.000000,0.000141,0.001246,6.054264
happy john,4.000000,0.000187,0.001608,5.494648
jcrewl government,3.000000,0.000141,0.001246,8.322258
jcrewl employer,3.000000,0.000141,0.001246,8.833083
twitter account,3.000000,0.000141,0.001246,5.855854
twitter jack,3.000000,0.000141,0.001246,6.603069
omg love,3.000000,0.000141,0.001246,3.625420
omg walk,3.000000,0.000141,0.001246,6.103054
didnt want,5.000000,0.000234,0.001958,3.502105
didnt make,4.000000,0.000187,0.001608,3.831657
didnt know,7.000000,0.000328,0.002630,3.951906
didnt just,3.000000,0.000141,0.001246,2.296150
didnt think,5.000000,0.000234,0.001958,4.001096
didnt work,3.000000,0.000141,0.001246,2.999248
didnt america,3.000000,0.000141,0.001246,4.588883
excited bring,3.000000,0.000141,0.001246,6.822635
fun today,3.000000,0.000141,0.001246,3.564280
fun metropolitan,3.000000,0.000141,0.001246,6.177497
friends family,3.000000,0.000141,0.001246,5.048894
come true,3.000000,0.000141,0.001246,4.466805
come work,3.000000,0.000141,0.001246,2.752007
come soon,4.000000,0.000187,0.001608,5.005801
come awesome,3.000000,0.000141,0.001246,4.423320
havent seen,4.000000,0.000187,0.001608,6.595037
check tweet,3.000000,0.000141,0.001246,4.353476
check job,47.000000,0.002201,0.013470,5.087642
check today,3.000000,0.000141,0.001246,3.090187
check awesome,3.000000,0.000141,0.001246,4.492313
newest issue,3.000000,0.000141,0.001246,6.412715
newest magazine,3.000000,0.000141,0.001246,8.650762
newest dior,3.000000,0.000141,0.001246,8.784293
little rain,3.000000,0.000141,0.001246,5.169522
little girl,3.000000,0.000141,0.001246,4.692597
road start,5.000000,0.000234,0.001958,5.706323
road cleared,10.000000,0.000468,0.003591,5.663398
road construction,6.000000,0.000281,0.002298,5.574987
road directions,3.000000,0.000141,0.001246,5.178105
road ny,8.000000,0.000375,0.002956,4.195930
road incident,3.000000,0.000141,0.001246,4.208110
road cr,4.000000,0.000187,0.001608,6.268134
road route,6.000000,0.000281,0.002298,7.292638
road quaker,4.000000,0.000187,0.001608,8.139936
account executive,3.000000,0.000141,0.001246,8.191229
thing day,3.000000,0.000141,0.001246,2.804805
thing people,3.000000,0.000141,0.001246,3.011419
means time,3.000000,0.000141,0.001246,4.147870
half did,3.000000,0.000141,0.001246,4.865310
yeah white,3.000000,0.000141,0.001246,4.725493
tells story,3.000000,0.000141,0.001246,7.394038
houston astros,3.000000,0.000141,0.001246,6.373494
harvey weinstein,15.000000,0.000703,0.005101,8.143275
theres like,3.000000,0.000141,0.001246,3.056360
foxnews brookefoxnews,4.000000,0.000187,0.001608,8.995602
watching like,3.000000,0.000141,0.001246,2.902209
watching night,3.000000,0.000141,0.001246,4.718119
said know,3.000000,0.000141,0.001246,3.056980
said like,3.000000,0.000141,0.001246,2.339682
said nfl,3.000000,0.000141,0.001246,4.283426
said boycott,3.000000,0.000141,0.001246,5.428558
nfl week,3.000000,0.000141,0.001246,4.083813
nfl use,3.000000,0.000141,0.001246,5.024201
nfl players,9.000000,0.000422,0.003276,6.504181
nfl game,4.000000,0.000187,0.001608,4.381064
nfl kick,7.000000,0.000328,0.002630,7.187176
nfl football,11.000000,0.000515,0.003901,6.778959
nfl instead,10.000000,0.000468,0.003591,6.540548
nfl espn,4.000000,0.000187,0.001608,4.021509
nfl programming,4.000000,0.000187,0.001608,7.639161
visit lots,3.000000,0.000141,0.001246,7.498082
year old,4.000000,0.000187,0.001608,5.254088
feel day,3.000000,0.000141,0.001246,2.792828
feel need,4.000000,0.000187,0.001608,3.441959
feel like,27.000000,0.001265,0.008439,4.560438
feel good,5.000000,0.000234,0.001958,3.665102
feel real,3.000000,0.000141,0.001246,4.102162
feel better,6.000000,0.000281,0.002298,4.701122
feel black,3.000000,0.000141,0.001246,4.042264
weekend nycc,5.000000,0.000234,0.001958,5.697589
played games,4.000000,0.000187,0.001608,6.903375
best day,4.000000,0.000187,0.001608,2.946979
best life,6.000000,0.000281,0.002298,4.311295
best like,3.000000,0.000141,0.001246,2.229682
best way,3.000000,0.000141,0.001246,3.709119
best world,3.000000,0.000141,0.001246,4.019274
best team,4.000000,0.000187,0.001608,3.745487
best got,3.000000,0.000141,0.001246,3.054812
best friend,3.000000,0.000141,0.001246,4.779561
best playoffs,3.000000,0.000141,0.001246,6.165855
city just,7.000000,0.000328,0.002630,3.155718
city ny,3.000000,0.000141,0.001246,2.509531
city nj,17.000000,0.000796,0.005682,5.672460
city aldubftnqt,3.000000,0.000141,0.001246,3.841631
city listed,7.000000,0.000328,0.002630,6.607688
country money,3.000000,0.000141,0.001246,5.465787
stunt yesterday,3.000000,0.000141,0.001246,6.840653
vote party,3.000000,0.000141,0.001246,6.515610
que la,3.000000,0.000141,0.001246,4.292629
que en,5.000000,0.000234,0.001958,4.715348
que le,5.000000,0.000234,0.001958,6.043146
que se,7.000000,0.000328,0.002630,6.174824
que los,7.000000,0.000328,0.002630,5.757088
que es,3.000000,0.000141,0.001246,5.222165
que el,4.000000,0.000187,0.001608,5.060897
que ser,3.000000,0.000141,0.001246,6.831603
que pas,3.000000,0.000141,0.001246,7.237068
se en,3.000000,0.000141,0.001246,5.212750
lil beautiful,3.000000,0.000141,0.001246,6.165855
lil community,3.000000,0.000141,0.001246,7.552149
lil artistsartists,3.000000,0.000141,0.001246,8.938444
interested job,49.000000,0.002295,0.013947,5.688931
interested great,32.000000,0.001499,0.009747,5.780262
interested ny,41.000000,0.001920,0.012012,5.493588
interested nj,5.000000,0.000234,0.001958,4.817782
interested rochester,5.000000,0.000234,0.001958,5.978915
interested varioususcities,4.000000,0.000187,0.001608,6.550701
read job,48.000000,0.002248,0.013709,5.193854
read latest,48.000000,0.002248,0.013709,5.917003
read opening,48.000000,0.002248,0.013709,6.163254
read article,3.000000,0.000141,0.001246,5.862669
rick morty,8.000000,0.000375,0.002956,9.207777
szechuan sauce,3.000000,0.000141,0.001246,9.056227
deserve just,3.000000,0.000141,0.001246,3.758430
deserve remember,3.000000,0.000141,0.001246,6.269417
park just,3.000000,0.000141,0.001246,2.625332
park ny,5.000000,0.000234,0.001958,3.337268
avenue cleared,7.000000,0.000328,0.002630,5.124401
avenue ave,4.000000,0.000187,0.001608,5.606239
avenue east,5.000000,0.000234,0.001958,5.524001
avenue street,34.000000,0.001593,0.010260,7.029628
avenue incident,15.000000,0.000703,0.005101,5.635227
avenue updated,5.000000,0.000234,0.001958,5.853480
avenue station,4.000000,0.000187,0.001608,5.169522
avenue jersey,4.000000,0.000187,0.001608,5.392665
live life,3.000000,0.000141,0.001246,4.157144
live nyc,3.000000,0.000141,0.001246,3.748784
live willowsprings,3.000000,0.000141,0.001246,7.803464
live watkinsglen,3.000000,0.000141,0.001246,7.803464
getting ready,4.000000,0.000187,0.001608,5.152992
getting early,4.000000,0.000187,0.001608,5.846139
getting work,3.000000,0.000141,0.001246,3.295093
getting old,3.000000,0.000141,0.001246,4.966406
isles stlblues,3.000000,0.000141,0.001246,7.762642
h p,4.000000,0.000187,0.001608,7.431285
p r,4.000000,0.000187,0.001608,6.385316
p txa,3.000000,0.000141,0.001246,8.609940
y que,3.000000,0.000141,0.001246,4.580311
y los,5.000000,0.000234,0.001958,5.681630
y es,4.000000,0.000187,0.001608,5.770861
y el,4.000000,0.000187,0.001608,5.321911
guys just,3.000000,0.000141,0.001246,2.852722
guys like,3.000000,0.000141,0.001246,2.943882
qualifiers woof,3.000000,0.000141,0.001246,10.037056
doranlk liberalsue,13.000000,0.000609,0.004508,8.864336
doranlk gingiecato,12.000000,0.000562,0.004206,8.784293
doranlk nesjloch,14.000000,0.000656,0.004806,8.737773
doranlk sassycassycat,3.000000,0.000141,0.001246,7.197328
liberalsue gingiecato,10.000000,0.000468,0.003591,8.350657
liberalsue nesjloch,18.000000,0.000843,0.005968,8.737773
liberalsue sassycassycat,16.000000,0.000749,0.005393,8.619990
liberalsue washynetty,9.000000,0.000422,0.003276,8.139936
gingiecato liberalsue,8.000000,0.000375,0.002956,8.127514
gingiecato nesjloch,18.000000,0.000843,0.005968,8.737773
gingiecato sassycassycat,15.000000,0.000703,0.005101,8.555451
gingiecato washynetty,10.000000,0.000468,0.003591,8.245297
nesjloch sassycassycat,19.000000,0.000890,0.006251,8.591170
nesjloch washynetty,20.000000,0.000937,0.006532,8.737773
nesjloch vanessahawkhead,18.000000,0.000843,0.005968,8.737773
sassycassycat washynetty,17.000000,0.000796,0.005682,8.575254
sassycassycat vanessahawkhead,17.000000,0.000796,0.005682,8.680615
sassycassycat lindsayph,5.000000,0.000234,0.001958,8.555451
washynetty vanessahawkhead,18.000000,0.000843,0.005968,8.833083
washynetty lindsayph,6.000000,0.000281,0.002298,8.833083
vanessahawkhead lindsayph,6.000000,0.000281,0.002298,8.938444
oh love,3.000000,0.000141,0.001246,2.944852
oh thanks,3.000000,0.000141,0.001246,3.721698
oh wow,3.000000,0.000141,0.001246,4.497537
oh hey,3.000000,0.000141,0.001246,4.587688
oh god,9.000000,0.000422,0.003276,5.667608
oh yeah,3.000000,0.000141,0.001246,4.686779
oh boy,4.000000,0.000187,0.001608,5.132090
gonna start,4.000000,0.000187,0.001608,4.828253
gonna seeing,3.000000,0.000141,0.001246,5.000103
gonna w,3.000000,0.000141,0.001246,4.306956
gonna try,3.000000,0.000141,0.001246,4.799433
museummodernart artistdate,3.000000,0.000141,0.001246,10.442521
artistdate moma,3.000000,0.000141,0.001246,9.430920
moma art,5.000000,0.000234,0.001958,7.351479
moma museum,8.000000,0.000375,0.002956,7.749162
moma modern,6.000000,0.000281,0.002298,9.143238
discover america,5.000000,0.000234,0.001958,7.021521
america usa,3.000000,0.000141,0.001246,5.999870
america planet,3.000000,0.000141,0.001246,6.510695
follow good,4.000000,0.000187,0.001608,3.406867
follow ms,5.000000,0.000234,0.001958,6.027906
follow join,3.000000,0.000141,0.001246,4.067071
follow books,4.000000,0.000187,0.001608,5.613708
follow jones,5.000000,0.000234,0.001958,5.881303
follow music,4.000000,0.000187,0.001608,4.622067
follow twitch,5.000000,0.000234,0.001958,7.180586
follow icacademynj,6.000000,0.000281,0.002298,8.056055
los que,4.000000,0.000187,0.001608,5.197473
lo hi,15.000000,0.000703,0.005101,6.756981
lo que,9.000000,0.000422,0.003276,5.893334
lo es,3.000000,0.000141,0.001246,5.697589
lo tuesday,25.000000,0.001171,0.007904,7.817853
lo sunny,15.000000,0.000703,0.005101,8.000174
lo patchy,10.000000,0.000468,0.003591,8.000174
lo fog,10.000000,0.000468,0.003591,7.737810
stilettoroyalty robertcyoung,5.000000,0.000234,0.001958,9.546433
stilettoroyalty iamlaurenp,7.000000,0.000328,0.002630,9.882905
stilettoroyalty shanellelittle,6.000000,0.000281,0.002298,9.728755
jenetallday stilettoroyalty,6.000000,0.000281,0.002298,9.372080
jenetallday robertcyoung,5.000000,0.000234,0.001958,9.189758
jenetallday iamlaurenp,6.000000,0.000281,0.002298,9.372080
jenetallday shanellelittle,3.000000,0.000141,0.001246,8.678933
robertcyoung iamlaurenp,7.000000,0.000328,0.002630,9.882905
robertcyoung shanellelittle,5.000000,0.000234,0.001958,9.546433
robertcyoung heathermatarazz,5.000000,0.000234,0.001958,9.546433
iamlaurenp shanellelittle,7.000000,0.000328,0.002630,9.882905
iamlaurenp heathermatarazz,7.000000,0.000328,0.002630,9.882905
iamlaurenp lohendri,7.000000,0.000328,0.002630,9.631591
shanellelittle heathermatarazz,7.000000,0.000328,0.002630,9.882905
shanellelittle lohendri,7.000000,0.000328,0.002630,9.631591
heathermatarazz lohendri,7.000000,0.000328,0.002630,9.631591
youre right,3.000000,0.000141,0.001246,2.731868
youre going,7.000000,0.000328,0.002630,3.593152
youre want,3.000000,0.000141,0.001246,2.172252
youre time,3.000000,0.000141,0.001246,2.180220
youre like,3.000000,0.000141,0.001246,1.568283
youre good,3.000000,0.000141,0.001246,2.359347
youre ny,31.000000,0.001452,0.009488,4.013608
youre wrong,4.000000,0.000187,0.001608,4.182701
youre man,4.000000,0.000187,0.001608,3.227189
youre cute,3.000000,0.000141,0.001246,4.369477
youre saying,4.000000,0.000187,0.001608,4.492856
youre work,48.000000,0.002248,0.013709,4.952809
youre rochester,4.000000,0.000187,0.001608,4.555376
youre best,3.000000,0.000141,0.001246,3.137333
youre looking,47.000000,0.002201,0.013470,5.818487
youre having,3.000000,0.000141,0.001246,3.789658
youre talking,3.000000,0.000141,0.001246,3.809861
youre welcome,4.000000,0.000187,0.001608,5.098991
youre attention,3.000000,0.000141,0.001246,5.303786
youre paying,5.000000,0.000234,0.001958,5.573449
x benny,3.000000,0.000141,0.001246,8.450091
sc light,3.000000,0.000141,0.001246,7.351479
sc team,3.000000,0.000141,0.001246,5.537246
sc red,3.000000,0.000141,0.001246,6.530498
sc white,3.000000,0.000141,0.001246,6.111788
sc summit,3.000000,0.000141,0.001246,8.650762
sc metallic,3.000000,0.000141,0.001246,9.343909
sc bonedark,3.000000,0.000141,0.001246,9.343909
sc atomic,3.000000,0.000141,0.001246,9.343909
thank good,3.000000,0.000141,0.001246,2.789303
thank god,7.000000,0.000328,0.002630,4.989951
thank u,11.000000,0.000515,0.003901,4.433708
thank using,3.000000,0.000141,0.001246,4.953583
thank sharing,3.000000,0.000141,0.001246,5.829052
thank mr,3.000000,0.000141,0.001246,5.087115
thank following,8.000000,0.000375,0.002956,6.222095
u right,4.000000,0.000187,0.001608,3.248084
u want,8.000000,0.000375,0.002956,3.381616
u n,3.000000,0.000141,0.001246,4.464480
u know,7.000000,0.000328,0.002630,3.361413
u just,6.000000,0.000281,0.002298,2.398804
u home,3.000000,0.000141,0.001246,3.325045
u think,3.000000,0.000141,0.001246,2.899778
u great,5.000000,0.000234,0.001958,2.952103
u like,3.000000,0.000141,0.001246,1.796817
u r,7.000000,0.000328,0.002630,5.166595
u got,3.000000,0.000141,0.001246,2.621948
u guys,3.000000,0.000141,0.001246,4.080068
u brother,3.000000,0.000141,0.001246,5.291158
u ur,5.000000,0.000234,0.001958,4.914681
u following,8.000000,0.000375,0.002956,6.020673
u mirandasings,3.000000,0.000141,0.001246,6.543921
americas plan,3.000000,0.000141,0.001246,7.397999
americas power,3.000000,0.000141,0.001246,6.976785
americas clean,3.000000,0.000141,0.001246,7.734471
birthday hope,4.000000,0.000187,0.001608,5.254088
birthday party,5.000000,0.000234,0.001958,6.220810
birthday john,3.000000,0.000141,0.001246,6.438223
o que,5.000000,0.000234,0.001958,5.637681
o c,3.000000,0.000141,0.001246,6.597707
b like,3.000000,0.000141,0.001246,3.238682
b carpet,3.000000,0.000141,0.001246,7.762642
carpet cleaning,3.000000,0.000141,0.001246,10.219378
warren nj,3.000000,0.000141,0.001246,6.946014
air team,3.000000,0.000141,0.001246,4.620956
air sc,9.000000,0.000422,0.003276,8.139936
air ultra,3.000000,0.000141,0.001246,7.916792
air member,3.000000,0.000141,0.001246,6.581791
air usyn,3.000000,0.000141,0.001246,8.427618
air max,13.000000,0.000609,0.004508,8.102196
air ltr,3.000000,0.000141,0.001246,8.427618
air premium,9.000000,0.000422,0.003276,8.322258
train follow,8.000000,0.000375,0.002956,6.041152
closure east,4.000000,0.000187,0.001608,7.785764
east cleared,6.000000,0.000281,0.002298,4.798400
east construction,4.000000,0.000187,0.001608,4.815350
east ave,5.000000,0.000234,0.001958,5.657533
east street,26.000000,0.001218,0.008172,6.589513
east incident,7.000000,0.000328,0.002630,4.701236
east exit,7.000000,0.000328,0.002630,5.254338
east jersey,4.000000,0.000187,0.001608,5.220815
east coast,3.000000,0.000141,0.001246,7.498082
east orange,4.000000,0.000187,0.001608,7.226148
street cleared,18.000000,0.000843,0.005968,5.485716
street construction,3.000000,0.000141,0.001246,4.116372
street directions,3.000000,0.000141,0.001246,4.412637
street ny,4.000000,0.000187,0.001608,2.737315
street avenue,20.000000,0.000937,0.006532,6.498999
street east,7.000000,0.000328,0.002630,5.277327
street incident,18.000000,0.000843,0.005968,5.234402
street eb,3.000000,0.000141,0.001246,4.601879
street updated,9.000000,0.000422,0.003276,5.858121
incident brooklyn,14.000000,0.000656,0.004806,4.783475
incident cleared,8.000000,0.000375,0.002956,4.098696
incident directions,14.000000,0.000656,0.004806,5.376992
incident ny,7.000000,0.000328,0.002630,2.720840
incident authority,3.000000,0.000141,0.001246,5.817548
incident moon,3.000000,0.000141,0.001246,5.499095
incident albany,6.000000,0.000281,0.002298,5.756924
incident avenue,30.000000,0.001405,0.009228,6.328374
incident street,14.000000,0.000656,0.004806,4.983088
incident eb,33.000000,0.001546,0.010004,6.423684
incident exit,35.000000,0.001639,0.010514,5.876389
incident rd,3.000000,0.000141,0.001246,4.463003
incident nb,21.000000,0.000984,0.006811,6.205314
incident penn,17.000000,0.000796,0.005682,6.587068
incident station,18.000000,0.000843,0.005968,5.514362
incident wb,15.000000,0.000703,0.005101,6.210591
incident grand,6.000000,0.000281,0.002298,5.699765
incident central,4.000000,0.000187,0.001608,4.688164
incident georgewashingtonbridge,8.000000,0.000375,0.002956,6.798378
incident bus,3.000000,0.000141,0.001246,5.332040
incident jersey,3.000000,0.000141,0.001246,3.945746
incident lower,4.000000,0.000187,0.001608,5.294300
incident sb,11.000000,0.000515,0.003901,6.200541
incident port,3.000000,0.000141,0.001246,5.188940
incident franklindrooseveltdrive,7.000000,0.000328,0.002630,6.798378
incident south,3.000000,0.000141,0.001246,5.006618
incident tonnelle,4.000000,0.000187,0.001608,6.798378
incident ew,8.000000,0.000375,0.002956,6.575234
incident downtown,14.000000,0.000656,0.004806,6.392912
incident lincolntunnel,3.000000,0.000141,0.001246,6.798378
incident montclairboontonline,5.000000,0.000234,0.001958,6.798378
incident marble,4.000000,0.000187,0.001608,6.575234
incident roa,4.000000,0.000187,0.001608,6.798378
incident aline,3.000000,0.000141,0.001246,6.798378
incident streetinwood,3.000000,0.000141,0.001246,6.798378
incident pleasant,4.000000,0.000187,0.001608,6.392912
incident canandaigua,4.000000,0.000187,0.001608,6.392912
incident hudsonline,4.000000,0.000187,0.001608,6.798378
incident mcguinness,4.000000,0.000187,0.001608,6.798378
eb cleared,3.000000,0.000141,0.001246,4.277103
eb ny,5.000000,0.000234,0.001958,3.543605
eb trans,6.000000,0.000281,0.002298,7.552149
eb manhattan,6.000000,0.000281,0.002298,5.431886
eb avenue,5.000000,0.000234,0.001958,5.695851
eb east,4.000000,0.000187,0.001608,5.300858
eb street,3.000000,0.000141,0.001246,4.601879
eb exit,16.000000,0.000749,0.005393,6.252866
eb prospect,3.000000,0.000141,0.001246,7.110317
eb stop,4.000000,0.000187,0.001608,4.901258
eb west,5.000000,0.000234,0.001958,6.271216
eb casino,3.000000,0.000141,0.001246,7.446789
eb parking,3.000000,0.000141,0.001246,7.446789
eb jersey,5.000000,0.000234,0.001958,5.615809
eb lower,4.000000,0.000187,0.001608,6.453537
eb tonnelle,4.000000,0.000187,0.001608,7.957614
eb rte,4.000000,0.000187,0.001608,7.041324
eb canandaigua,4.000000,0.000187,0.001608,7.552149
eb mcguinness,4.000000,0.000187,0.001608,7.957614
eb boulevard,4.000000,0.000187,0.001608,7.957614
wind mph,3.000000,0.000141,0.001246,9.882905
barometer rising,3.000000,0.000141,0.001246,10.219378
temperature f,3.000000,0.000141,0.001246,9.189758
nycomiccon awesome,3.000000,0.000141,0.001246,6.997839
president trump,9.000000,0.000422,0.003276,5.147543
president build,3.000000,0.000141,0.001246,6.896743
watch video,3.000000,0.000141,0.001246,4.611861
watch espn,3.000000,0.000141,0.001246,3.718789
taste like,3.000000,0.000141,0.001246,4.309123
movie like,3.000000,0.000141,0.001246,3.702987
wanna fuck,3.000000,0.000141,0.001246,4.241843
wanna say,5.000000,0.000234,0.001958,4.850043
girl just,6.000000,0.000281,0.002298,3.335574
girl like,3.000000,0.000141,0.001246,2.733587
girl comic,3.000000,0.000141,0.001246,5.822462
currently reading,3.000000,0.000141,0.001246,6.859002
coming soon,6.000000,0.000281,0.002298,6.076243
monday day,3.000000,0.000141,0.001246,2.892912
monday like,3.000000,0.000141,0.001246,2.463296
monday mood,3.000000,0.000141,0.001246,5.264490
