Number of words,54041
Number of unique words,4531
Average word frequency,11.926948
Entropy,7.652777

Word,Frequency,Proportion,Entropy Term
cute,23,0.000426,0.003304
couple,22,0.000407,0.003178
released,5,0.000093,0.000859
statement,9,0.000167,0.001449
e,21,0.000389,0.003052
ima,15,0.000278,0.002273
labor,3,0.000056,0.000544
embarrassment,5,0.000093,0.000859
considered,5,0.000093,0.000859
closed,9,0.000167,0.001449
tree,6,0.000111,0.001011
martin,5,0.000093,0.000859
river,11,0.000204,0.001730
sell,6,0.000111,0.001011
blocks,3,0.000056,0.000544
whos,26,0.000481,0.003675
qu,7,0.000130,0.001160
gt,8,0.000148,0.001305
battle,3,0.000056,0.000544
pences,5,0.000093,0.000859
grey,5,0.000093,0.000859
buying,14,0.000259,0.002139
jordans,12,0.000222,0.001868
nike,6,0.000111,0.001011
suits,6,0.000111,0.001011
bus,25,0.000463,0.003552
pass,7,0.000130,0.001160
mix,6,0.000111,0.001011
running,25,0.000463,0.003552
picked,3,0.000056,0.000544
twice,8,0.000148,0.001305
term,5,0.000093,0.000859
lost,22,0.000407,0.003178
post,26,0.000481,0.003675
unfollow,4,0.000074,0.000704
waters,3,0.000056,0.000544
millions,8,0.000148,0.001305
vote,25,0.000463,0.003552
np,4,0.000074,0.000704
usually,8,0.000148,0.001305
thehill,16,0.000296,0.002406
figured,4,0.000074,0.000704
wrapped,4,0.000074,0.000704
destroyed,4,0.000074,0.000704
criminal,3,0.000056,0.000544
engagement,3,0.000056,0.000544
responsible,4,0.000074,0.000704
puerto,19,0.000352,0.002796
rico,18,0.000333,0.002667
including,11,0.000204,0.001730
medium,3,0.000056,0.000544
finds,3,0.000056,0.000544
fires,13,0.000241,0.002004
likes,4,0.000074,0.000704
hillaryclinton,6,0.000111,0.001011
ma,7,0.000130,0.001160
bronx,6,0.000111,0.001011
turning,4,0.000074,0.000704
bridge,26,0.000481,0.003675
steal,3,0.000056,0.000544
salute,6,0.000111,0.001011
sportyrichapparel,3,0.000056,0.000544
sending,12,0.000222,0.001868
breastcancerawareness,4,0.000074,0.000704
tengo,4,0.000074,0.000704
ti,4,0.000074,0.000704
ugly,11,0.000204,0.001730
process,5,0.000093,0.000859
construction,47,0.000870,0.006129
main,8,0.000148,0.001305
dot,3,0.000056,0.000544
tumblr,4,0.000074,0.000704
com,3,0.000056,0.000544
taken,8,0.000148,0.001305
bull,4,0.000074,0.000704
crap,4,0.000074,0.000704
disrespect,5,0.000093,0.000859
lit,14,0.000259,0.002139
logic,3,0.000056,0.000544
fly,10,0.000185,0.001590
cringe,7,0.000130,0.001160
facebook,13,0.000241,0.002004
college,16,0.000296,0.002406
local,9,0.000167,0.001449
rey,3,0.000056,0.000544
midtown,13,0.000241,0.002004
bunch,6,0.000111,0.001011
clan,3,0.000056,0.000544
current,13,0.000241,0.002004
status,6,0.000111,0.001011
healthy,6,0.000111,0.001011
bomb,6,0.000111,0.001011
af,13,0.000241,0.002004
cup,7,0.000130,0.001160
lennon,12,0.000222,0.001868
sonoma,8,0.000148,0.001305
napa,6,0.000111,0.001011
smoke,7,0.000130,0.001160
brothers,8,0.000148,0.001305
american,39,0.000722,0.005221
hilarious,7,0.000130,0.001160
law,4,0.000074,0.000704
firm,4,0.000074,0.000704
divorce,6,0.000111,0.001011
connection,3,0.000056,0.000544
hardwick,4,0.000074,0.000704
create,5,0.000093,0.000859
premiere,4,0.000074,0.000704
twd,4,0.000074,0.000704
disrespects,3,0.000056,0.000544
michellemalkin,5,0.000093,0.000859
creepy,3,0.000056,0.000544
pussygrabber,3,0.000056,0.000544
voted,6,0.000111,0.001011
body,16,0.000296,0.002406
daughter,9,0.000167,0.001449
comiccon,13,0.000241,0.002004
wearing,14,0.000259,0.002139
gospel,3,0.000056,0.000544
church,4,0.000074,0.000704
business,21,0.000389,0.003052
insane,7,0.000130,0.001160
disagree,4,0.000074,0.000704
thread,15,0.000278,0.002273
salty,3,0.000056,0.000544
exclusive,11,0.000204,0.001730
reading,15,0.000278,0.002273
met,17,0.000315,0.002537
wash,8,0.000148,0.001305
tear,3,0.000056,0.000544
performing,8,0.000148,0.001305
yay,9,0.000167,0.001449
justice,14,0.000259,0.002139
served,3,0.000056,0.000544
uncomfortable,4,0.000074,0.000704
article,18,0.000333,0.002667
semana,3,0.000056,0.000544
growth,3,0.000056,0.000544
pres,5,0.000093,0.000859
campaign,17,0.000315,0.002537
giantschat,11,0.000204,0.001730
giantspride,3,0.000056,0.000544
rts,10,0.000185,0.001590
daca,5,0.000093,0.000859
lessons,3,0.000056,0.000544
cuban,3,0.000056,0.000544
maga,5,0.000093,0.000859
thoughts,11,0.000204,0.001730
primary,6,0.000111,0.001011
friday,26,0.000481,0.003675
loving,10,0.000185,0.001590
away,37,0.000685,0.004989
resist,9,0.000167,0.001449
trash,28,0.000518,0.003920
emoji,5,0.000093,0.000859
lovers,3,0.000056,0.000544
holiday,32,0.000592,0.004401
manage,3,0.000056,0.000544
experiences,3,0.000056,0.000544
surely,7,0.000130,0.001160
charges,3,0.000056,0.000544
husband,7,0.000130,0.001160
candidates,4,0.000074,0.000704
born,10,0.000185,0.001590
singersongwriter,4,0.000074,0.000704
barber,6,0.000111,0.001011
terrible,18,0.000333,0.002667
fascinating,3,0.000056,0.000544
egypt,3,0.000056,0.000544
king,9,0.000167,0.001449
dollar,9,0.000167,0.001449
gun,9,0.000167,0.001449
violence,3,0.000056,0.000544
countries,6,0.000111,0.001011
hint,3,0.000056,0.000544
badly,3,0.000056,0.000544
level,22,0.000407,0.003178
basketball,3,0.000056,0.000544
clinical,3,0.000056,0.000544
trial,4,0.000074,0.000704
shoes,12,0.000222,0.001868
owned,8,0.000148,0.001305
talks,7,0.000130,0.001160
invite,3,0.000056,0.000544
island,31,0.000574,0.004281
operational,3,0.000056,0.000544
rest,21,0.000389,0.003052
existence,3,0.000056,0.000544
seasons,3,0.000056,0.000544
single,18,0.000333,0.002667
defense,5,0.000093,0.000859
washing,3,0.000056,0.000544
hour,20,0.000370,0.002924
trans,3,0.000056,0.000544
committed,5,0.000093,0.000859
heres,27,0.000500,0.003798
boy,29,0.000537,0.004041
prime,3,0.000056,0.000544
trees,4,0.000074,0.000704
walk,14,0.000259,0.002139
rappers,3,0.000056,0.000544
felt,12,0.000222,0.001868
girls,25,0.000463,0.003552
attractive,4,0.000074,0.000704
dead,40,0.000740,0.005336
cunninghamshire,3,0.000056,0.000544
emmahdhughes,3,0.000056,0.000544
hctsong,3,0.000056,0.000544
shits,4,0.000074,0.000704
colonie,3,0.000056,0.000544
northway,5,0.000093,0.000859
lincoln,6,0.000111,0.001011
tunnel,4,0.000074,0.000704
claim,5,0.000093,0.000859
expect,9,0.000167,0.001449
employees,10,0.000185,0.001590
court,8,0.000148,0.001305
gtgt,3,0.000056,0.000544
soon,37,0.000685,0.004989
automatically,3,0.000056,0.000544
second,20,0.000370,0.002924
seat,6,0.000111,0.001011
videos,12,0.000222,0.001868
stream,9,0.000167,0.001449
huh,8,0.000148,0.001305
follow,80,0.001480,0.009645
quick,17,0.000315,0.002537
cha,3,0.000056,0.000544
metro,5,0.000093,0.000859
goin,3,0.000056,0.000544
cake,6,0.000111,0.001011
hoboken,9,0.000167,0.001449
carlos,3,0.000056,0.000544
bakery,4,0.000074,0.000704
pasa,3,0.000056,0.000544
noticed,3,0.000056,0.000544
sense,19,0.000352,0.002796
brilliant,3,0.000056,0.000544
provide,4,0.000074,0.000704
contact,6,0.000111,0.001011
sharing,12,0.000222,0.001868
acaba,4,0.000074,0.000704
publicar,4,0.000074,0.000704
lineup,7,0.000130,0.001160
jewish,8,0.000148,0.001305
comics,7,0.000130,0.001160
small,10,0.000185,0.001590
recap,5,0.000093,0.000859
ed,5,0.000093,0.000859
starts,7,0.000130,0.001160
worried,7,0.000130,0.001160
league,7,0.000130,0.001160
bannon,4,0.000074,0.000704
lying,9,0.000167,0.001449
known,17,0.000315,0.002537
cross,5,0.000093,0.000859
cost,11,0.000204,0.001730
challenges,5,0.000093,0.000859
cops,3,0.000056,0.000544
stick,9,0.000167,0.001449
dealing,4,0.000074,0.000704
boston,9,0.000167,0.001449
moments,5,0.000093,0.000859
abt,10,0.000185,0.001590
dumbo,4,0.000074,0.000704
fashion,15,0.000278,0.002273
sheriffclarke,3,0.000056,0.000544
golden,4,0.000074,0.000704
famous,6,0.000111,0.001011
dies,6,0.000111,0.001011
uses,3,0.000056,0.000544
died,9,0.000167,0.001449
grateful,9,0.000167,0.001449
unreal,4,0.000074,0.000704
absolutely,23,0.000426,0.003304
harm,3,0.000056,0.000544
jedi,5,0.000093,0.000859
tix,13,0.000241,0.002004
releases,4,0.000074,0.000704
willing,4,0.000074,0.000704
fresh,11,0.000204,0.001730
programming,3,0.000056,0.000544
linda,4,0.000074,0.000704
alright,3,0.000056,0.000544
doggy,5,0.000093,0.000859
puppy,14,0.000259,0.002139
vs,21,0.000389,0.003052
stairs,5,0.000093,0.000859
dog,19,0.000352,0.002796
puppies,3,0.000056,0.000544
dogs,8,0.000148,0.001305
vids,3,0.000056,0.000544
mess,15,0.000278,0.002273
members,7,0.000130,0.001160
nunca,4,0.000074,0.000704
bladerunner,7,0.000130,0.001160
ver,9,0.000167,0.001449
original,8,0.000148,0.001305
hace,5,0.000093,0.000859
tiempo,5,0.000093,0.000859
hacen,3,0.000056,0.000544
cuanto,3,0.000056,0.000544
felicidad,3,0.000056,0.000544
chicken,14,0.000259,0.002139
jus,4,0.000074,0.000704
dark,8,0.000148,0.001305
chocolate,10,0.000185,0.001590
homeboy,6,0.000111,0.001011
quiet,7,0.000130,0.001160
cast,5,0.000093,0.000859
fair,11,0.000204,0.001730
lauren,3,0.000056,0.000544
harry,5,0.000093,0.000859
ahead,12,0.000222,0.001868
extra,15,0.000278,0.002273
cuando,8,0.000148,0.001305
gamingpowerhous,4,0.000074,0.000704
gutfoxx,4,0.000074,0.000704
rarely,5,0.000093,0.000859
tackle,3,0.000056,0.000544
difficult,7,0.000130,0.001160
directly,4,0.000074,0.000704
rick,13,0.000241,0.002004
morty,11,0.000204,0.001730
magic,3,0.000056,0.000544
strikes,7,0.000130,0.001160
kelly,6,0.000111,0.001011
anne,3,0.000056,0.000544
annual,5,0.000093,0.000859
production,4,0.000074,0.000704
keeps,8,0.000148,0.001305
testing,4,0.000074,0.000704
finger,4,0.000074,0.000704
pop,14,0.000259,0.002139
streets,6,0.000111,0.001011
par,5,0.000093,0.000859
trend,4,0.000074,0.000704
industry,5,0.000093,0.000859
stephen,5,0.000093,0.000859
miller,7,0.000130,0.001160
xo,3,0.000056,0.000544
jean,3,0.000056,0.000544
tedlieu,5,0.000093,0.000859
passports,4,0.000074,0.000704
topic,7,0.000130,0.001160
miami,5,0.000093,0.000859
fam,5,0.000093,0.000859
ways,8,0.000148,0.001305
scene,14,0.000259,0.002139
pa,8,0.000148,0.001305
aka,6,0.000111,0.001011
write,10,0.000185,0.001590
burn,5,0.000093,0.000859
persons,3,0.000056,0.000544
haha,15,0.000278,0.002273
blade,15,0.000278,0.002273
runner,10,0.000185,0.001590
dans,7,0.000130,0.001160
stressed,6,0.000111,0.001011
hype,6,0.000111,0.001011
sub,5,0.000093,0.000859
fried,4,0.000074,0.000704
eggplant,4,0.000074,0.000704
confidence,3,0.000056,0.000544
learned,10,0.000185,0.001590
tim,3,0.000056,0.000544
abc,4,0.000074,0.000704
miserable,6,0.000111,0.001011
cheese,5,0.000093,0.000859
fries,4,0.000074,0.000704
shower,6,0.000111,0.001011
lluvia,6,0.000111,0.001011
nadie,3,0.000056,0.000544
shes,38,0.000703,0.005105
feeling,26,0.000481,0.003675
buddy,5,0.000093,0.000859
electronic,3,0.000056,0.000544
prize,4,0.000074,0.000704
entre,5,0.000093,0.000859
rockefeller,3,0.000056,0.000544
st,39,0.000722,0.005221
states,11,0.000204,0.001730
landed,4,0.000074,0.000704
americas,14,0.000259,0.002139
include,3,0.000056,0.000544
europe,4,0.000074,0.000704
carve,3,0.000056,0.000544
heads,5,0.000093,0.000859
uptown,4,0.000074,0.000704
nypd,4,0.000074,0.000704
flesh,3,0.000056,0.000544
pack,5,0.000093,0.000859
thrown,3,0.000056,0.000544
asap,5,0.000093,0.000859
jim,4,0.000074,0.000704
sane,3,0.000056,0.000544
siriusxmvolume,5,0.000093,0.000859
jasonaldean,5,0.000093,0.000859
clearly,9,0.000167,0.001449
homes,4,0.000074,0.000704
pond,5,0.000093,0.000859
convinced,6,0.000111,0.001011
attention,16,0.000296,0.002406
mass,6,0.000111,0.001011
rip,15,0.000278,0.002273
ashley,3,0.000056,0.000544
security,8,0.000148,0.001305
secure,4,0.000074,0.000704
wasted,4,0.000074,0.000704
nuts,4,0.000074,0.000704
parts,4,0.000074,0.000704
george,5,0.000093,0.000859
ahh,3,0.000056,0.000544
mines,3,0.000056,0.000544
runs,11,0.000204,0.001730
places,10,0.000185,0.001590
feliz,8,0.000148,0.001305
da,16,0.000296,0.002406
pal,7,0.000130,0.001160
shout,8,0.000148,0.001305
kellyannepolls,5,0.000093,0.000859
liam,3,0.000056,0.000544
ken,5,0.000093,0.000859
ear,3,0.000056,0.000544
cars,4,0.000074,0.000704
cut,10,0.000185,0.001590
fever,3,0.000056,0.000544
sandypsj,15,0.000278,0.002273
billboard,4,0.000074,0.000704
topnotchadult,9,0.000167,0.001449
anymore,12,0.000222,0.001868
mondays,10,0.000185,0.001590
eating,10,0.000185,0.001590
wild,16,0.000296,0.002406
carrying,3,0.000056,0.000544
conservative,4,0.000074,0.000704
ex,4,0.000074,0.000704
boyfriend,11,0.000204,0.001730
owes,3,0.000056,0.000544
walked,12,0.000222,0.001868
sleeping,3,0.000056,0.000544
republican,3,0.000056,0.000544
th,10,0.000185,0.001590
nyctsubway,3,0.000056,0.000544
bk,4,0.000074,0.000704
immense,3,0.000056,0.000544
leader,10,0.000185,0.001590
eternal,3,0.000056,0.000544
source,7,0.000130,0.001160
laughed,5,0.000093,0.000859
future,18,0.000333,0.002667
remains,3,0.000056,0.000544
bright,6,0.000111,0.001011
icymi,3,0.000056,0.000544
fav,4,0.000074,0.000704
culture,19,0.000352,0.002796
families,5,0.000093,0.000859
characters,4,0.000074,0.000704
ben,6,0.000111,0.001011
lower,17,0.000315,0.002537
ac,5,0.000093,0.000859
serving,3,0.000056,0.000544
rob,5,0.000093,0.000859
wound,3,0.000056,0.000544
critical,3,0.000056,0.000544
hablando,4,0.000074,0.000704
tambin,4,0.000074,0.000704
tienes,5,0.000093,0.000859
esa,3,0.000056,0.000544
snapchat,13,0.000241,0.002004
afternoon,16,0.000296,0.002406
orthodox,4,0.000074,0.000704
carry,3,0.000056,0.000544
spending,8,0.000148,0.001305
tour,13,0.000241,0.002004
science,8,0.000148,0.001305
signs,3,0.000056,0.000544
spanish,9,0.000167,0.001449
entitled,3,0.000056,0.000544
deal,29,0.000537,0.004041
epic,9,0.000167,0.001449
blades,3,0.000056,0.000544
maybe,46,0.000851,0.006017
happens,13,0.000241,0.002004
flow,6,0.000111,0.001011
human,24,0.000444,0.003428
ux,3,0.000056,0.000544
queens,9,0.000167,0.001449
subject,7,0.000130,0.001160
festival,5,0.000093,0.000859
laughing,5,0.000093,0.000859
corker,8,0.000148,0.001305
repeat,6,0.000111,0.001011
mariabartiromo,4,0.000074,0.000704
host,10,0.000185,0.001590
columbusdayparade,8,0.000148,0.001305
eclisham,5,0.000093,0.000859
wire,8,0.000148,0.001305
possibly,5,0.000093,0.000859
glimpses,3,0.000056,0.000544
colorful,4,0.000074,0.000704
pictures,11,0.000204,0.001730
outfit,6,0.000111,0.001011
negative,6,0.000111,0.001011
tweets,9,0.000167,0.001449
legendary,10,0.000185,0.001590
seven,10,0.000185,0.001590
delivery,4,0.000074,0.000704
till,11,0.000204,0.001730
rise,9,0.000167,0.001449
heat,6,0.000111,0.001011
dropped,12,0.000222,0.001868
protester,3,0.000056,0.000544
bwoodknows,3,0.000056,0.000544
coconut,3,0.000056,0.000544
incredible,15,0.000278,0.002273
rich,9,0.000167,0.001449
ingredients,4,0.000074,0.000704
frieze,4,0.000074,0.000704
contemporary,4,0.000074,0.000704
coat,4,0.000074,0.000704
knives,4,0.000074,0.000704
billy,4,0.000074,0.000704
deathbymonkies,3,0.000056,0.000544
convention,7,0.000130,0.001160
healthcare,6,0.000111,0.001011
requires,3,0.000056,0.000544
neighborhood,7,0.000130,0.001160
costs,5,0.000093,0.000859
umsoexcited,3,0.000056,0.000544
dealt,3,0.000056,0.000544
concern,5,0.000093,0.000859
lan,4,0.000074,0.000704
vraceworks,9,0.000167,0.001449
hoodies,5,0.000093,0.000859
instock,6,0.000111,0.001011
robvraceworks,10,0.000185,0.001590
vrwcm,3,0.000056,0.000544
newjerseyturnpike,4,0.000074,0.000704
interchange,4,0.000074,0.000704
pennsylvania,11,0.000204,0.001730
bhargreaves,4,0.000074,0.000704
bringing,6,0.000111,0.001011
terms,4,0.000074,0.000704
huffpost,7,0.000130,0.001160
drinking,12,0.000222,0.001868
smoking,7,0.000130,0.001160
leather,5,0.000093,0.000859
pls,6,0.000111,0.001011
sadness,4,0.000074,0.000704
attorney,5,0.000093,0.000859
alonlevy,14,0.000259,0.002139
google,14,0.000259,0.002139
turned,10,0.000185,0.001590
odd,7,0.000130,0.001160
hates,4,0.000074,0.000704
schools,7,0.000130,0.001160
fest,4,0.000074,0.000704
magazine,5,0.000093,0.000859
shot,21,0.000389,0.003052
goal,13,0.000241,0.002004
balance,7,0.000130,0.001160
classic,6,0.000111,0.001011
weekends,6,0.000111,0.001011
evil,6,0.000111,0.001011
difference,4,0.000074,0.000704
course,14,0.000259,0.002139
shane,4,0.000074,0.000704
send,25,0.000463,0.003552
england,5,0.000093,0.000859
picks,4,0.000074,0.000704
podcast,13,0.000241,0.002004
forced,6,0.000111,0.001011
j,3,0.000056,0.000544
trip,23,0.000426,0.003304
groups,3,0.000056,0.000544
parsons,3,0.000056,0.000544
coal,6,0.000111,0.001011
yard,3,0.000056,0.000544
wb,23,0.000426,0.003304
service,14,0.000259,0.002139
plaza,10,0.000185,0.001590
market,10,0.000185,0.001590
glenntravis,3,0.000056,0.000544
mundial,6,0.000111,0.001011
breaks,4,0.000074,0.000704
hella,5,0.000093,0.000859
verona,4,0.000074,0.000704
older,6,0.000111,0.001011
nova,4,0.000074,0.000704
dos,3,0.000056,0.000544
ir,4,0.000074,0.000704
ao,4,0.000074,0.000704
opinion,13,0.000241,0.002004
quin,3,0.000056,0.000544
snow,3,0.000056,0.000544
wack,5,0.000093,0.000859
lmk,5,0.000093,0.000859
hated,4,0.000074,0.000704
dislike,4,0.000074,0.000704
sea,4,0.000074,0.000704
estamos,5,0.000093,0.000859
changing,8,0.000148,0.001305
lindseygrahamsc,5,0.000093,0.000859
screw,4,0.000074,0.000704
golf,12,0.000222,0.001868
outing,3,0.000056,0.000544
raining,9,0.000167,0.001449
cmon,7,0.000130,0.001160
soooo,3,0.000056,0.000544
uk,10,0.000185,0.001590
mirror,3,0.000056,0.000544
closing,3,0.000056,0.000544
express,5,0.000093,0.000859
trading,4,0.000074,0.000704
rumble,3,0.000056,0.000544
sukkot,4,0.000074,0.000704
strangers,4,0.000074,0.000704
congrats,16,0.000296,0.002406
erikson,6,0.000111,0.001011
trending,19,0.000352,0.002796
pier,3,0.000056,0.000544
throwing,6,0.000111,0.001011
light,13,0.000241,0.002004
vegas,16,0.000296,0.002406
shooting,3,0.000056,0.000544
recovery,4,0.000074,0.000704
ban,3,0.000056,0.000544
szechuan,8,0.000148,0.001305
sauce,12,0.000222,0.001868
newyorkcomiccon,8,0.000148,0.001305
exciting,3,0.000056,0.000544
confirmed,7,0.000130,0.001160
era,6,0.000111,0.001011
professional,8,0.000148,0.001305
fucks,7,0.000130,0.001160
meet,32,0.000592,0.004401
nov,6,0.000111,0.001011
pie,4,0.000074,0.000704
pair,6,0.000111,0.001011
government,9,0.000167,0.001449
deserve,12,0.000222,0.001868
drugs,7,0.000130,0.001160
tan,5,0.000093,0.000859
uber,8,0.000148,0.001305
puede,3,0.000056,0.000544
na,13,0.000241,0.002004
washington,12,0.000222,0.001868
episode,29,0.000537,0.004041
predator,9,0.000167,0.001449
screen,3,0.000056,0.000544
korea,7,0.000130,0.001160
plot,4,0.000074,0.000704
du,7,0.000130,0.001160
control,22,0.000407,0.003178
ghost,3,0.000056,0.000544
checked,4,0.000074,0.000704
changed,12,0.000222,0.001868
das,6,0.000111,0.001011
mundo,8,0.000148,0.001305
onion,3,0.000056,0.000544
strawberry,8,0.000148,0.001305
bay,4,0.000074,0.000704
mindfulness,3,0.000056,0.000544
athletes,3,0.000056,0.000544
performers,4,0.000074,0.000704
meditation,5,0.000093,0.000859
bday,11,0.000204,0.001730
playroomnyc,3,0.000056,0.000544
universe,7,0.000130,0.001160
fell,5,0.000093,0.000859
surgery,5,0.000093,0.000859
appreciated,13,0.000241,0.002004
toll,5,0.000093,0.000859
signing,3,0.000056,0.000544
online,22,0.000407,0.003178
canada,13,0.000241,0.002004
thanksgiving,20,0.000370,0.002924
officially,6,0.000111,0.001011
messed,3,0.000056,0.000544
cat,11,0.000204,0.001730
automatic,4,0.000074,0.000704
asked,17,0.000315,0.002537
richard,5,0.000093,0.000859
legislation,4,0.000074,0.000704
skin,8,0.000148,0.001305
certain,4,0.000074,0.000704
blaming,3,0.000056,0.000544
answer,7,0.000130,0.001160
ab,3,0.000056,0.000544
lmaoooo,5,0.000093,0.000859
tuesday,12,0.000222,0.001868
north,29,0.000537,0.004041
prints,4,0.000074,0.000704
juddapatow,3,0.000056,0.000544
basically,7,0.000130,0.001160
paper,15,0.000278,0.002273
legacy,4,0.000074,0.000704
impromptu,3,0.000056,0.000544
ceo,4,0.000074,0.000704
annoyed,3,0.000056,0.000544
teach,7,0.000130,0.001160
dance,14,0.000259,0.002139
keitholbermann,3,0.000056,0.000544
hombres,3,0.000056,0.000544
yooo,3,0.000056,0.000544
cutting,4,0.000074,0.000704
hoteledison,3,0.000056,0.000544
triumphhotels,3,0.000056,0.000544
crown,5,0.000093,0.000859
statue,9,0.000167,0.001449
liberty,13,0.000241,0.002004
shopping,8,0.000148,0.001305
broken,8,0.000148,0.001305
hoop,3,0.000056,0.000544
covers,5,0.000093,0.000859
november,9,0.000167,0.001449
adding,5,0.000093,0.000859
character,7,0.000130,0.001160
gotten,6,0.000111,0.001011
lucky,10,0.000185,0.001590
netflix,17,0.000315,0.002537
pink,4,0.000074,0.000704
injury,4,0.000074,0.000704
abolish,3,0.000056,0.000544
essence,7,0.000130,0.001160
plane,7,0.000130,0.001160
chuck,4,0.000074,0.000704
belated,4,0.000074,0.000704
discussed,4,0.000074,0.000704
lens,9,0.000167,0.001449
stole,4,0.000074,0.000704
umbrella,10,0.000185,0.001590
tabacoyronmondaysindustrymondays,6,0.000111,0.001011
boots,4,0.000074,0.000704
questions,9,0.000167,0.001449
emergency,8,0.000148,0.001305
werent,3,0.000056,0.000544
trader,3,0.000056,0.000544
joes,3,0.000056,0.000544
wedding,25,0.000463,0.003552
damekimk,7,0.000130,0.001160
bob,7,0.000130,0.001160
exploring,6,0.000111,0.001011
theater,5,0.000093,0.000859
flat,4,0.000074,0.000704
china,7,0.000130,0.001160
taste,4,0.000074,0.000704
blast,6,0.000111,0.001011
hudson,5,0.000093,0.000859
degree,6,0.000111,0.001011
ignorant,8,0.000148,0.001305
towels,4,0.000074,0.000704
victims,6,0.000111,0.001011
harvey,15,0.000278,0.002273
weinsteins,7,0.000130,0.001160
follows,3,0.000056,0.000544
changes,7,0.000130,0.001160
swear,10,0.000185,0.001590
nygovcuomo,5,0.000093,0.000859
phonesex,5,0.000093,0.000859
nycdailypics,3,0.000056,0.000544
buzzfeed,3,0.000056,0.000544
jennifer,3,0.000056,0.000544
plug,5,0.000093,0.000859
ralph,3,0.000056,0.000544
nazi,6,0.000111,0.001011
preseason,5,0.000093,0.000859
autumn,7,0.000130,0.001160
leaves,7,0.000130,0.001160
musicmonday,3,0.000056,0.000544
roads,4,0.000074,0.000704
shook,3,0.000056,0.000544
opportunity,14,0.000259,0.002139
brian,4,0.000074,0.000704
client,8,0.000148,0.001305
advantage,6,0.000111,0.001011
meh,3,0.000056,0.000544
bway,4,0.000074,0.000704
reply,5,0.000093,0.000859
positive,8,0.000148,0.001305
lightroom,3,0.000056,0.000544
deloittes,3,0.000056,0.000544
crawling,3,0.000056,0.000544
snapchatsupport,6,0.000111,0.001011
receiving,3,0.000056,0.000544
laundry,3,0.000056,0.000544
session,7,0.000130,0.001160
knee,6,0.000111,0.001011
bend,3,0.000056,0.000544
wins,5,0.000093,0.000859
text,9,0.000167,0.001449
pissed,7,0.000130,0.001160
final,10,0.000185,0.001590
celebrating,26,0.000481,0.003675
adult,6,0.000111,0.001011
enjoying,12,0.000222,0.001868
nuclear,5,0.000093,0.000859
feed,3,0.000056,0.000544
drug,8,0.000148,0.001305
mystery,3,0.000056,0.000544
porque,5,0.000093,0.000859
juego,3,0.000056,0.000544
tipos,3,0.000056,0.000544
tag,12,0.000222,0.001868
posts,7,0.000130,0.001160
featured,7,0.000130,0.001160
artist,11,0.000204,0.001730
sun,4,0.000074,0.000704
moon,8,0.000148,0.001305
gardens,3,0.000056,0.000544
floyd,3,0.000056,0.000544
quiz,3,0.000056,0.000544
babies,3,0.000056,0.000544
varioususcities,16,0.000296,0.002406
teacher,3,0.000056,0.000544
pd,4,0.000074,0.000704
incl,3,0.000056,0.000544
nb,53,0.000981,0.006794
nyack,8,0.000148,0.001305
spirit,5,0.000093,0.000859
pr,11,0.000204,0.001730
international,5,0.000093,0.000859
success,5,0.000093,0.000859
inter,6,0.000111,0.001011
genius,3,0.000056,0.000544
writes,4,0.000074,0.000704
pieces,6,0.000111,0.001011
wit,10,0.000185,0.001590
nickname,3,0.000056,0.000544
sweetie,4,0.000074,0.000704
inkjet,3,0.000056,0.000544
hub,6,0.000111,0.001011
hay,5,0.000093,0.000859
chill,14,0.000259,0.002139
random,8,0.000148,0.001305
sent,15,0.000278,0.002273
asian,3,0.000056,0.000544
powder,3,0.000056,0.000544
fault,4,0.000074,0.000704
arrived,3,0.000056,0.000544
camp,4,0.000074,0.000704
doubt,5,0.000093,0.000859
match,5,0.000093,0.000859
performance,6,0.000111,0.001011
allen,7,0.000130,0.001160
kiss,6,0.000111,0.001011
storm,9,0.000167,0.001449
javits,7,0.000130,0.001160
bio,12,0.000222,0.001868
def,9,0.000167,0.001449
farms,3,0.000056,0.000544
assistant,12,0.000222,0.001868
lmfaooooooooo,4,0.000074,0.000704
organization,3,0.000056,0.000544
tdizzie,4,0.000074,0.000704
wat,3,0.000056,0.000544
bears,4,0.000074,0.000704
vision,8,0.000148,0.001305
relationship,8,0.000148,0.001305
turns,5,0.000093,0.000859
vince,4,0.000074,0.000704
flight,7,0.000130,0.001160
lesbian,3,0.000056,0.000544
pussy,13,0.000241,0.002004
gangbang,3,0.000056,0.000544
agreed,7,0.000130,0.001160
jump,5,0.000093,0.000859
road,11,0.000204,0.001730
boulevard,4,0.000074,0.000704
traveling,7,0.000130,0.001160
js,4,0.000074,0.000704
geez,4,0.000074,0.000704
extremely,9,0.000167,0.001449
played,15,0.000278,0.002273
common,5,0.000093,0.000859
political,12,0.000222,0.001868
nation,10,0.000185,0.001590
dudes,8,0.000148,0.001305
exposed,4,0.000074,0.000704
architecture,4,0.000074,0.000704
creativity,3,0.000056,0.000544
danabashcnn,3,0.000056,0.000544
fulltime,3,0.000056,0.000544
feelin,4,0.000074,0.000704
yokoono,3,0.000056,0.000544
blame,4,0.000074,0.000704
actions,5,0.000093,0.000859
tonights,10,0.000185,0.001590
mnf,3,0.000056,0.000544
vikings,3,0.000056,0.000544
sup,3,0.000056,0.000544
snapped,3,0.000056,0.000544
missing,9,0.000167,0.001449
