Number of pairs,19448.000000
Number of unique pairs,3136
Average pair frequency,6.201531
Pair entropy,7.568848

Pair,Frequency,Proportion,Entropy Term,Mutual Information
doesnt matter,4.000000,0.000206,0.001746,6.288285
doesnt make,4.000000,0.000206,0.001746,4.222830
doesnt mean,4.000000,0.000206,0.001746,5.440987
read just,5.000000,0.000257,0.002125,2.586957
read job,50.000000,0.002571,0.015332,5.123053
read latest,51.000000,0.002622,0.015587,5.858589
read opening,50.000000,0.002571,0.015332,6.059395
read suck,3.000000,0.000154,0.001354,5.823673
read article,3.000000,0.000154,0.001354,5.418207
peaceful protest,3.000000,0.000154,0.001354,8.076467
hate work,3.000000,0.000154,0.001354,3.230819
hate yall,3.000000,0.000154,0.001354,4.752974
hate away,3.000000,0.000154,0.001354,5.346748
early party,11.000000,0.000566,0.004229,6.684507
early columbus,11.000000,0.000566,0.004229,5.902232
early day,12.000000,0.000617,0.004560,4.922130
hair eyes,3.000000,0.000154,0.001354,6.655081
hair minutes,3.000000,0.000154,0.001354,6.655081
alltime favorite,3.000000,0.000154,0.001354,7.760614
favorite people,6.000000,0.000309,0.002494,4.334724
favorite nyc,3.000000,0.000154,0.001354,3.739737
favorite things,3.000000,0.000154,0.001354,4.764882
favorite place,3.000000,0.000154,0.001354,5.409239
old street,4.000000,0.000206,0.001746,4.835690
old school,4.000000,0.000206,0.001746,5.403674
old fulton,4.000000,0.000206,0.001746,7.726062
old cadman,4.000000,0.000206,0.001746,7.726062
johnlennon nyc,3.000000,0.000154,0.001354,4.971880
appreciate support,3.000000,0.000154,0.001354,5.672099
eat ass,3.000000,0.000154,0.001354,5.522567
going just,3.000000,0.000154,0.001354,1.802055
going like,3.000000,0.000154,0.001354,1.934184
going nyc,4.000000,0.000206,0.001746,2.915013
going day,3.000000,0.000154,0.001354,2.107577
going baby,3.000000,0.000154,0.001354,4.296833
going today,4.000000,0.000206,0.001746,2.910539
going white,3.000000,0.000154,0.001354,3.615662
going make,4.000000,0.000206,0.001746,3.366358
going say,4.000000,0.000206,0.001746,3.612655
going think,3.000000,0.000154,0.001354,2.965599
apple picking,3.000000,0.000154,0.001354,8.090856
apple orchard,3.000000,0.000154,0.001354,8.273177
men say,3.000000,0.000154,0.001354,4.697661
men fucking,3.000000,0.000154,0.001354,5.103126
mani spa,4.000000,0.000206,0.001746,9.393768
mani pedi,3.000000,0.000154,0.001354,10.022377
spa pedi,4.000000,0.000206,0.001746,9.616912
book just,3.000000,0.000154,0.001354,3.174743
little needs,3.000000,0.000154,0.001354,5.350016
little coming,3.000000,0.000154,0.001354,4.640868
little guy,4.000000,0.000206,0.001746,5.064352
little bit,3.000000,0.000154,0.001354,6.011414
little boy,3.000000,0.000154,0.001354,5.416707
coming soon,11.000000,0.000566,0.004229,6.563340
coming soonthehipnoticepodcastsnakes,9.000000,0.000463,0.003553,7.776362
coming ophidiophobia,9.000000,0.000463,0.003553,7.776362
boys feat,3.000000,0.000154,0.001354,8.230618
park ride,4.000000,0.000206,0.001746,6.995873
al y,3.000000,0.000154,0.001354,5.416207
live just,3.000000,0.000154,0.001354,2.674787
live music,3.000000,0.000154,0.001354,4.525209
taylor swift,3.000000,0.000154,0.001354,9.973587
hillary clinton,5.000000,0.000257,0.002125,8.559122
class today,3.000000,0.000154,0.001354,4.080103
class act,4.000000,0.000206,0.001746,7.006842
right just,4.000000,0.000206,0.001746,2.010748
right nyc,5.000000,0.000257,0.002125,3.059168
right thought,3.000000,0.000154,0.001354,4.194314
right players,3.000000,0.000154,0.001354,4.588219
right youre,3.000000,0.000154,0.001354,2.698019
right blocked,6.000000,0.000309,0.002494,5.557619
right protest,3.000000,0.000154,0.001354,4.623310
right lane,6.000000,0.000309,0.002494,6.569220
nfl players,6.000000,0.000309,0.002494,6.878225
protesting flag,3.000000,0.000154,0.001354,7.200998
protesting protest,3.000000,0.000154,0.001354,6.913316
police brutality,5.000000,0.000257,0.002125,9.029125
national anthem,4.000000,0.000206,0.001746,7.894145
join columbus,11.000000,0.000566,0.004229,5.075553
join day,11.000000,0.000566,0.004229,4.008440
join team,36.000000,0.001851,0.011647,6.525870
join early,11.000000,0.000566,0.004229,6.380018
join actus,6.000000,0.000309,0.002494,7.132005
join consulting,6.000000,0.000309,0.002494,6.844323
join group,7.000000,0.000360,0.002854,5.928033
join latest,18.000000,0.000926,0.006465,5.144638
join cvs,4.000000,0.000206,0.001746,6.977855
join health,4.000000,0.000206,0.001746,5.928033
join seven,5.000000,0.000257,0.002125,6.844323
join starbucks,3.000000,0.000154,0.001354,5.691644
join healthfirst,3.000000,0.000154,0.001354,7.537470
join mjhs,3.000000,0.000154,0.001354,7.537470
newyorkcity nyc,7.000000,0.000360,0.002854,5.413713
newyorkcity ny,3.000000,0.000154,0.001354,3.947721
newyorkcity wonderful,4.000000,0.000206,0.001746,6.893973
newyorkcity kara,5.000000,0.000257,0.002125,8.874975
newyorkcity walker,5.000000,0.000257,0.002125,8.874975
newyorkcity blackandwhite,3.000000,0.000154,0.001354,8.364149
newyorkcity shotoniphone,3.000000,0.000154,0.001354,8.874975
newyorkcity iphoneonly,3.000000,0.000154,0.001354,8.874975
ive trying,3.000000,0.000154,0.001354,4.112936
ive nyc,3.000000,0.000154,0.001354,2.910457
ive year,4.000000,0.000206,0.001746,4.223284
ive got,4.000000,0.000206,0.001746,3.390375
ive going,3.000000,0.000154,0.001354,3.334022
ive heard,3.000000,0.000154,0.001354,4.791268
ive work,5.000000,0.000257,0.002125,3.101607
ive seen,5.000000,0.000257,0.002125,5.496250
ive times,5.000000,0.000257,0.002125,5.067255
ive learned,4.000000,0.000206,0.001746,6.302726
heard say,3.000000,0.000154,0.001354,4.782219
heard truly,3.000000,0.000154,0.001354,6.233652
strange dream,3.000000,0.000154,0.001354,8.166079
hit accident,3.000000,0.000154,0.001354,5.924705
time just,4.000000,0.000206,0.001746,1.639621
time comes,3.000000,0.000154,0.001354,3.030510
time said,3.000000,0.000154,0.001354,3.364880
time job,3.000000,0.000154,0.001354,1.585451
time ill,3.000000,0.000154,0.001354,3.523944
time know,3.000000,0.000154,0.001354,2.237280
time recommend,3.000000,0.000154,0.001354,3.073528
time ny,3.000000,0.000154,0.001354,1.558521
time life,3.000000,0.000154,0.001354,2.865888
time day,4.000000,0.000206,0.001746,1.945143
time lets,3.000000,0.000154,0.001354,3.307721
time good,5.000000,0.000257,0.002125,2.692536
time year,4.000000,0.000206,0.001746,3.490043
time space,3.000000,0.000154,0.001354,5.019438
time doing,3.000000,0.000154,0.001354,3.041093
time didnt,3.000000,0.000154,0.001354,3.009676
time right,3.000000,0.000154,0.001354,2.521792
time work,4.000000,0.000206,0.001746,2.145222
time song,3.000000,0.000154,0.001354,3.777725
time took,3.000000,0.000154,0.001354,4.029039
time north,3.000000,0.000154,0.001354,4.217092
time isles,4.000000,0.000206,0.001746,4.065407
time adderall,3.000000,0.000154,0.001354,6.485775
kudos s,4.000000,0.000206,0.001746,7.170227
rt love,3.000000,0.000154,0.001354,3.860642
rt manhattan,3.000000,0.000154,0.001354,5.200081
rt nycdailypics,3.000000,0.000154,0.001354,8.364149
youre just,3.000000,0.000154,0.001354,1.528166
youre ny,35.000000,0.001800,0.011374,4.191484
youre looking,53.000000,0.002725,0.016093,6.017173
youre day,3.000000,0.000154,0.001354,1.833688
youre good,3.000000,0.000154,0.001354,2.357937
youre working,3.000000,0.000154,0.001354,4.047042
youre doing,5.000000,0.000257,0.002125,3.728145
youre going,5.000000,0.000257,0.002125,3.287833
youre right,3.000000,0.000154,0.001354,2.698019
youre welcome,5.000000,0.000257,0.002125,5.381068
youre work,51.000000,0.002622,0.015587,4.866980
youre gonna,4.000000,0.000206,0.001746,3.605645
youre interested,3.000000,0.000154,0.001354,3.771630
youre invited,3.000000,0.000154,0.001354,6.151176
asking friend,5.000000,0.000257,0.002125,6.339013
accident rochester,5.000000,0.000257,0.002125,6.864526
accident sb,3.000000,0.000154,0.001354,5.496250
accident blocked,6.000000,0.000309,0.002494,7.288010
accident cleared,6.000000,0.000309,0.002494,5.669522
accident colonie,3.000000,0.000154,0.001354,8.587293
accident northway,3.000000,0.000154,0.001354,8.076467
breast cancer,4.000000,0.000206,0.001746,9.904594
stuff just,3.000000,0.000154,0.001354,3.351674
christopher columbus,26.000000,0.001337,0.008847,6.366537
christopher day,3.000000,0.000154,0.001354,3.139940
christopher acknowledge,21.000000,0.001080,0.007376,7.968253
christopher wallace,18.000000,0.000926,0.006465,7.968253
christopher discover,3.000000,0.000154,0.001354,7.120955
acknowledge wallace,17.000000,0.000874,0.006156,8.817816
way just,4.000000,0.000206,0.001746,2.409904
way like,3.000000,0.000154,0.001354,2.254351
way people,3.000000,0.000154,0.001354,2.849339
way make,3.000000,0.000154,0.001354,3.398843
wishing happy,3.000000,0.000154,0.001354,5.913144
canadian thanksgiving,3.000000,0.000154,0.001354,8.412939
friends like,3.000000,0.000154,0.001354,2.966547
rainy monday,4.000000,0.000206,0.001746,5.073617
rainy nyc,5.000000,0.000257,0.002125,4.432884
rainy day,18.000000,0.000926,0.006465,5.194063
rainy days,7.000000,0.000360,0.002854,5.957020
bad lol,3.000000,0.000154,0.001354,3.700710
bad boy,3.000000,0.000154,0.001354,5.402318
ready album,3.000000,0.000154,0.001354,6.223523
plz dm,3.000000,0.000154,0.001354,7.876446
moment day,3.000000,0.000154,0.001354,4.000141
y el,4.000000,0.000206,0.001746,4.671527
y los,3.000000,0.000154,0.001354,4.960732
y en,4.000000,0.000206,0.001746,4.496078
y la,7.000000,0.000360,0.002854,4.906481
y es,3.000000,0.000154,0.001354,5.010742
y son,3.000000,0.000154,0.001354,5.378467
y todo,3.000000,0.000154,0.001354,6.594862
y para,3.000000,0.000154,0.001354,5.307008
eso es,4.000000,0.000206,0.001746,7.850470
todo que,4.000000,0.000206,0.001746,6.562911
todo lo,4.000000,0.000206,0.001746,8.453761
listen good,3.000000,0.000154,0.001354,4.089071
listen ol,3.000000,0.000154,0.001354,7.882311
music great,10.000000,0.000514,0.003894,4.351118
music photos,9.000000,0.000463,0.003553,6.556641
music hey,3.000000,0.000154,0.001354,4.461695
music video,5.000000,0.000257,0.002125,5.019774
music books,10.000000,0.000514,0.003894,6.749013
entire life,3.000000,0.000154,0.001354,5.208568
looked like,3.000000,0.000154,0.001354,4.209740
manager ny,5.000000,0.000257,0.002125,3.696407
manager office,3.000000,0.000154,0.001354,6.033393
obama did,4.000000,0.000206,0.001746,5.465872
lot people,5.000000,0.000257,0.002125,4.091778
lot think,3.000000,0.000154,0.001354,4.017380
lot going,3.000000,0.000154,0.001354,4.102677
ya just,3.000000,0.000154,0.001354,2.537166
ya tittle,4.000000,0.000206,0.001746,6.659401
august moon,3.000000,0.000154,0.001354,9.146908
august celebration,3.000000,0.000154,0.001354,9.434590
avenue street,10.000000,0.000514,0.003894,6.138754
avenue incident,20.000000,0.001028,0.007075,6.105964
avenue station,13.000000,0.000668,0.004887,6.544219
avenue cleared,6.000000,0.000309,0.002494,5.418207
avenue updated,9.000000,0.000463,0.003553,6.621180
avenue bridge,5.000000,0.000257,0.002125,6.687320
avenue north,4.000000,0.000206,0.001746,6.354977
brooklyn job,3.000000,0.000154,0.001354,2.486573
brooklyn ny,18.000000,0.000926,0.006465,4.251403
brooklyn good,3.000000,0.000154,0.001354,3.082832
brooklyn right,3.000000,0.000154,0.001354,3.422915
brooklyn bridge,5.000000,0.000257,0.002125,5.738239
sf family,3.000000,0.000154,0.001354,7.825153
days love,3.000000,0.000154,0.001354,3.196483
days week,4.000000,0.000206,0.001746,4.358896
humidity wind,3.000000,0.000154,0.001354,7.680571
humidity pressure,3.000000,0.000154,0.001354,8.373718
point life,3.000000,0.000154,0.001354,4.492948
point beach,3.000000,0.000154,0.001354,6.726540
fucking weather,3.000000,0.000154,0.001354,4.907382
fucking idiot,4.000000,0.000206,0.001746,6.111355
fucking stupid,3.000000,0.000154,0.001354,5.623002
damn girl,3.000000,0.000154,0.001354,5.348614
dove ad,3.000000,0.000154,0.001354,7.011756
real like,3.000000,0.000154,0.001354,2.613725
real got,3.000000,0.000154,0.001354,3.499109
real time,3.000000,0.000154,0.001354,3.280322
real estate,7.000000,0.000360,0.002854,7.364118
social media,13.000000,0.000668,0.004887,7.654653
media day,3.000000,0.000154,0.001354,3.480265
street ny,6.000000,0.000309,0.002494,3.185581
street avenue,12.000000,0.000617,0.004560,6.321075
street west,4.000000,0.000206,0.001746,5.404784
street incident,27.000000,0.001388,0.009135,5.489778
street station,27.000000,0.001388,0.009135,6.358815
street dline,3.000000,0.000154,0.001354,6.726540
street cleared,10.000000,0.000514,0.003894,5.012742
street eb,4.000000,0.000206,0.001746,4.816998
street updated,8.000000,0.000411,0.003207,5.587106
street construction,3.000000,0.000154,0.001354,4.668152
street plaza,4.000000,0.000206,0.001746,6.503397
street morgan,6.000000,0.000309,0.002494,6.813552
street cadman,4.000000,0.000206,0.001746,7.196544
street parkway,4.000000,0.000206,0.001746,6.408086
street franklindrooseveltdrive,3.000000,0.000154,0.001354,6.321075
street rockaway,4.000000,0.000206,0.001746,7.419687
case freeship,4.000000,0.000206,0.001746,8.315359
work just,7.000000,0.000360,0.002854,1.906111
work love,3.000000,0.000154,0.001354,1.689143
work like,4.000000,0.000206,0.001746,1.478625
work job,38.000000,0.001954,0.012188,3.831299
work inhouse,3.000000,0.000154,0.001354,4.806355
work jobs,4.000000,0.000206,0.001746,4.211648
work jdhuntr,3.000000,0.000154,0.001354,4.295529
work monday,4.000000,0.000206,0.001746,3.035649
work nyc,3.000000,0.000154,0.001354,1.884090
work ny,97.000000,0.004988,0.026439,4.741494
work hiring,31.000000,0.001594,0.010268,4.684994
work best,3.000000,0.000154,0.001354,2.393422
work view,54.000000,0.002777,0.016345,5.933138
work today,10.000000,0.000514,0.003894,3.083588
work check,50.000000,0.002571,0.015332,5.460281
work hours,3.000000,0.000154,0.001354,3.764901
work got,3.000000,0.000154,0.001354,2.076326
work hard,3.000000,0.000154,0.001354,3.340018
work think,3.000000,0.000154,0.001354,2.222357
work nj,17.000000,0.000874,0.006156,4.914989
work actus,3.000000,0.000154,0.001354,5.094037
work consulting,3.000000,0.000154,0.001354,4.806355
work group,5.000000,0.000257,0.002125,4.246739
work latest,32.000000,0.001645,0.010547,4.375182
work rochester,5.000000,0.000257,0.002125,4.469883
work w,3.000000,0.000154,0.001354,2.802625
work albany,7.000000,0.000360,0.002854,5.430509
work citi,3.000000,0.000154,0.001354,6.192649
work jerseycity,11.000000,0.000566,0.004229,5.817956
work varioususcities,4.000000,0.000206,0.001746,4.806355
work etrade,4.000000,0.000206,0.001746,6.192649
manhattan nyc,7.000000,0.000360,0.002854,4.195556
manhattan time,3.000000,0.000154,0.001354,3.321707
manhattan street,5.000000,0.000257,0.002125,4.766445
manhattan east,4.000000,0.000206,0.001746,5.151291
manhattan bound,4.000000,0.000206,0.001746,6.740526
want just,3.000000,0.000154,0.001354,1.232702
want people,3.000000,0.000154,0.001354,1.959818
want inhouse,3.000000,0.000154,0.001354,4.980243
want jdhuntr,3.000000,0.000154,0.001354,4.469418
want know,4.000000,0.000206,0.001746,2.405724
want ny,41.000000,0.002108,0.012990,4.054244
want hiring,25.000000,0.001285,0.008557,4.643771
want view,32.000000,0.001645,0.010547,5.583778
want make,3.000000,0.000154,0.001354,2.509323
want say,3.000000,0.000154,0.001354,2.755620
want fuck,3.000000,0.000154,0.001354,2.890439
want damn,4.000000,0.000206,0.001746,4.015162
want girl,3.000000,0.000154,0.001354,3.533324
want work,101.000000,0.005193,0.027319,5.254810
want money,3.000000,0.000154,0.001354,3.260457
want nj,12.000000,0.000617,0.004560,4.740570
want actus,3.000000,0.000154,0.001354,5.267925
want consulting,3.000000,0.000154,0.001354,4.980243
want rochester,3.000000,0.000154,0.001354,4.132945
want albany,3.000000,0.000154,0.001354,4.757100
want citi,3.000000,0.000154,0.001354,6.366537
want jerseycity,6.000000,0.000309,0.002494,5.385708
want bed,3.000000,0.000154,0.001354,4.246274
want naked,3.000000,0.000154,0.001354,5.519240
want follow,17.000000,0.000874,0.006156,4.817724
want etrade,4.000000,0.000206,0.001746,6.366537
want folloforfollo,17.000000,0.000874,0.006156,6.255312
want folloback,17.000000,0.000874,0.006156,6.255312
free day,3.000000,0.000154,0.001354,3.657196
gonna like,3.000000,0.000154,0.001354,2.475139
gonna b,3.000000,0.000154,0.001354,5.109722
gonna day,3.000000,0.000154,0.001354,2.648532
gonna good,5.000000,0.000257,0.002125,3.683606
gonna year,4.000000,0.000206,0.001746,4.481114
gonna make,3.000000,0.000154,0.001354,3.619631
gonna buy,3.000000,0.000154,0.001354,4.964540
gonna watch,3.000000,0.000154,0.001354,4.605166
gonna wear,3.000000,0.000154,0.001354,6.090551
gonna likeget,4.000000,0.000206,0.001746,7.476846
isnt real,3.000000,0.000154,0.001354,4.782219
pretty cool,5.000000,0.000257,0.002125,5.979326
pretty like,3.000000,0.000154,0.001354,3.005767
pretty good,3.000000,0.000154,0.001354,3.703409
pretty sure,10.000000,0.000514,0.003894,6.151176
sure theyre,3.000000,0.000154,0.001354,4.967406
sure listening,3.000000,0.000154,0.001354,5.863494
guys like,3.000000,0.000154,0.001354,3.025970
did just,5.000000,0.000257,0.002125,2.452300
did really,3.000000,0.000154,0.001354,3.098748
did know,3.000000,0.000154,0.001354,2.826815
did shit,3.000000,0.000154,0.001354,3.482574
did say,8.000000,0.000411,0.003207,4.445221
did think,4.000000,0.000206,0.001746,3.392700
did hillary,3.000000,0.000154,0.001354,5.401334
did want,3.000000,0.000154,0.001354,2.620963
did ask,3.000000,0.000154,0.001354,4.739935
did better,3.000000,0.000154,0.001354,3.856434
did t,3.000000,0.000154,0.001354,4.806626
did fax,3.000000,0.000154,0.001354,7.075310
truly wrathsmuzik,4.000000,0.000206,0.001746,7.850470
lmao just,4.000000,0.000206,0.001746,3.047992
lmao need,3.000000,0.000154,0.001354,3.833702
money gonna,3.000000,0.000154,0.001354,4.370765
wow just,3.000000,0.000154,0.001354,2.725218
wow really,3.000000,0.000154,0.001354,3.882493
wow time,4.000000,0.000206,0.001746,3.811626
beach boardwalk,4.000000,0.000206,0.001746,9.434590
details job,3.000000,0.000154,0.001354,3.087347
central park,29.000000,0.001491,0.009705,7.590580
central terminal,6.000000,0.000309,0.002494,7.249788
woodbridgetownship nj,4.000000,0.000206,0.001746,7.808623
nj job,15.000000,0.000771,0.005528,4.517737
nj great,5.000000,0.000257,0.002125,3.929123
nj fit,5.000000,0.000257,0.002125,4.853713
nj click,17.000000,0.000874,0.006156,5.729182
nj apply,10.000000,0.000514,0.003894,5.578609
nj view,12.000000,0.000617,0.004560,6.045035
nj check,5.000000,0.000257,0.002125,4.773670
nj details,7.000000,0.000360,0.002854,5.822708
nj latest,12.000000,0.000617,0.004560,5.010326
nj opening,11.000000,0.000566,0.004229,5.143923
nj cleared,4.000000,0.000206,0.001746,4.485387
mean like,4.000000,0.000206,0.001746,3.467803
taking time,4.000000,0.000206,0.001746,4.234483
actus hiring,3.000000,0.000154,0.001354,5.879242
actus team,6.000000,0.000309,0.002494,6.918912
actus consulting,9.000000,0.000463,0.003553,9.434590
actus group,9.000000,0.000463,0.003553,8.364149
consulting ny,3.000000,0.000154,0.001354,4.507337
consulting hiring,3.000000,0.000154,0.001354,5.591560
consulting team,6.000000,0.000309,0.002494,6.631230
consulting group,9.000000,0.000463,0.003553,8.076467
consulting latest,6.000000,0.000309,0.002494,5.943146
group job,8.000000,0.000411,0.003207,4.444654
group ny,6.000000,0.000309,0.002494,4.130043
group hiring,4.000000,0.000206,0.001746,4.808801
group click,4.000000,0.000206,0.001746,4.837788
group team,7.000000,0.000360,0.002854,5.714939
group guys,3.000000,0.000154,0.001354,5.570941
group latest,7.000000,0.000360,0.002854,5.026855
latest job,137.000000,0.007044,0.034909,5.557338
latest great,3.000000,0.000154,0.001354,2.245968
latest inhouse,3.000000,0.000154,0.001354,5.249999
latest recommend,4.000000,0.000206,0.001746,3.511728
latest ny,26.000000,0.001337,0.008847,3.868524
latest hiring,3.000000,0.000154,0.001354,2.793263
latest click,23.000000,0.001183,0.007971,4.859133
latest nj,10.000000,0.000514,0.003894,4.828005
latest opening,146.000000,0.007507,0.036724,6.557305
latest feel,3.000000,0.000154,0.001354,3.378197
latest rochester,4.000000,0.000206,0.001746,4.690383
latest jerseycity,3.000000,0.000154,0.001354,4.962317
latest hoboken,3.000000,0.000154,0.001354,5.537681
latest varioususcities,4.000000,0.000206,0.001746,5.249999
opening like,3.000000,0.000154,0.001354,1.855195
opening job,7.000000,0.000360,0.002854,2.803876
opening great,4.000000,0.000206,0.001746,2.754259
opening inhouse,3.000000,0.000154,0.001354,5.470608
opening jobs,5.000000,0.000257,0.002125,5.099044
opening jdhuntr,5.000000,0.000257,0.002125,5.470608
opening recommend,4.000000,0.000206,0.001746,3.732337
opening day,3.000000,0.000154,0.001354,2.028588
opening manager,4.000000,0.000206,0.001746,4.436534
opening work,3.000000,0.000154,0.001354,2.228667
opening feel,3.000000,0.000154,0.001354,3.598806
opening marketing,3.000000,0.000154,0.001354,5.470608
opening store,4.000000,0.000206,0.001746,4.579635
opening consultant,3.000000,0.000154,0.001354,5.557619
opening designer,3.000000,0.000154,0.001354,5.652929
aint just,5.000000,0.000257,0.002125,3.425286
aint got,3.000000,0.000154,0.001354,3.931973
aint shit,5.000000,0.000257,0.002125,4.966386
aint right,3.000000,0.000154,0.001354,4.084313
dickfundy thatkevinsmith,4.000000,0.000206,0.001746,10.127738
dickfundy aliciamalone,4.000000,0.000206,0.001746,10.127738
dickfundy moviemantz,4.000000,0.000206,0.001746,10.127738
thatkevinsmith aliciamalone,4.000000,0.000206,0.001746,10.533203
thatkevinsmith moviemantz,4.000000,0.000206,0.001746,10.533203
aliciamalone moviemantz,4.000000,0.000206,0.001746,10.533203
october month,6.000000,0.000309,0.002494,6.484321
october demiliag,3.000000,0.000154,0.001354,8.158297
yds td,4.000000,0.000206,0.001746,10.127738
fake news,3.000000,0.000154,0.001354,6.423696
play anymore,3.000000,0.000154,0.001354,6.490151
thrift shop,3.000000,0.000154,0.001354,9.434590
month indigenouspeoplesday,3.000000,0.000154,0.001354,6.779785
support great,3.000000,0.000154,0.001354,3.617149
support wonder,6.000000,0.000309,0.002494,6.708191
support behold,6.000000,0.000309,0.002494,7.853323
support goodies,5.000000,0.000257,0.002125,7.825153
tutulsa atatenea,3.000000,0.000154,0.001354,9.434590
tutulsa purpuracocaes,4.000000,0.000206,0.001746,9.316807
tutulsa mainzina,4.000000,0.000206,0.001746,8.911342
tutulsa kibetzval,3.000000,0.000154,0.001354,8.874975
atatenea purpuracocaes,3.000000,0.000154,0.001354,9.840056
atatenea mainzina,4.000000,0.000206,0.001746,9.722273
atatenea latofaob,4.000000,0.000206,0.001746,10.127738
purpuracocaes mainzina,5.000000,0.000257,0.002125,9.539951
purpuracocaes latofaob,3.000000,0.000154,0.001354,9.434590
purpuracocaes izabellecova,3.000000,0.000154,0.001354,9.029125
mainzina ccchicco,3.000000,0.000154,0.001354,8.422990
mainzina tutulsa,4.000000,0.000206,0.001746,8.911342
mainzina latofaob,4.000000,0.000206,0.001746,9.316807
mainzina izabellecova,4.000000,0.000206,0.001746,8.911342
latofaob tutulsa,3.000000,0.000154,0.001354,9.029125
latofaob izabellecova,4.000000,0.000206,0.001746,9.316807
izabellecova ccchicco,5.000000,0.000257,0.002125,8.933815
izabellecova mainzina,3.000000,0.000154,0.001354,8.623660
izabellecova kibetzval,4.000000,0.000206,0.001746,9.162657
izabellecova virgyane,3.000000,0.000154,0.001354,9.722273
west street,3.000000,0.000154,0.001354,5.117102
west village,3.000000,0.000154,0.001354,7.825153
west incident,3.000000,0.000154,0.001354,4.391165
west cleared,3.000000,0.000154,0.001354,4.907382
west exit,4.000000,0.000206,0.001746,5.100573
style streetstyle,3.000000,0.000154,0.001354,9.106086
soho manhattan,3.000000,0.000154,0.001354,5.922216
united states,5.000000,0.000257,0.002125,8.566090
better yesterday,3.000000,0.000154,0.001354,5.368417
better alternative,5.000000,0.000257,0.002125,6.908862
focus making,3.000000,0.000154,0.001354,6.844323
natural history,4.000000,0.000206,0.001746,7.185494
drive ny,3.000000,0.000154,0.001354,3.996511
drive nissan,3.000000,0.000154,0.001354,8.923765
food like,3.000000,0.000154,0.001354,3.362442
upcoming album,3.000000,0.000154,0.001354,7.675775
win game,6.000000,0.000309,0.002494,5.838039
talking las,3.000000,0.000154,0.001354,5.612614
talking vegas,3.000000,0.000154,0.001354,6.395373
talking shooter,3.000000,0.000154,0.001354,8.069349
books great,14.000000,0.000720,0.005209,5.978574
books photos,14.000000,0.000720,0.005209,8.289458
books ideas,14.000000,0.000720,0.005209,8.376470
ideas passiflorahome,5.000000,0.000257,0.002125,8.828455
finally firepruitt,3.000000,0.000154,0.001354,7.699989
dropping soon,3.000000,0.000154,0.001354,7.209967
especially man,3.000000,0.000154,0.001354,6.026013
voters convince,3.000000,0.000154,0.001354,9.233920
feel just,3.000000,0.000154,0.001354,2.428953
feel like,26.000000,0.001337,0.008847,4.720566
feel good,5.000000,0.000257,0.002125,3.769549
feel bad,3.000000,0.000154,0.001354,4.412905
feel better,3.000000,0.000154,0.001354,4.343912
guy just,3.000000,0.000154,0.001354,2.778328
week like,4.000000,0.000206,0.001746,2.478085
week great,3.000000,0.000154,0.001354,2.801784
week nyc,3.000000,0.000154,0.001354,2.883550
week visit,3.000000,0.000154,0.001354,5.199679
week little,3.000000,0.000154,0.001354,4.056615
week right,6.000000,0.000309,0.002494,3.921274
week guys,3.000000,0.000154,0.001354,4.398901
week w,3.000000,0.000154,0.001354,3.802085
week talented,3.000000,0.000154,0.001354,6.498962
chance win,4.000000,0.000206,0.001746,7.103256
gift ideas,5.000000,0.000257,0.002125,7.729842
gift passiflorahome,5.000000,0.000257,0.002125,9.211447
code conduct,3.000000,0.000154,0.001354,9.616912
special shoutout,3.000000,0.000154,0.001354,7.453589
special guest,3.000000,0.000154,0.001354,7.252918
special metronorth,3.000000,0.000154,0.001354,8.552201
piece shit,4.000000,0.000206,0.001746,5.478949
peoples day,24.000000,0.001234,0.008265,5.644264
shoutout telling,3.000000,0.000154,0.001354,7.930513
shoutout metronorth,3.000000,0.000154,0.001354,9.722273
stay tuned,5.000000,0.000257,0.002125,8.364149
tomorrow like,3.000000,0.000154,0.001354,3.046589
tomorrow happy,3.000000,0.000154,0.001354,3.833702
kibetzval mainzina,3.000000,0.000154,0.001354,8.874975
snap nobodegaflowers,3.000000,0.000154,0.001354,9.521602
rain day,3.000000,0.000154,0.001354,2.916796
rain today,5.000000,0.000257,0.002125,3.942902
rain stop,3.000000,0.000154,0.001354,4.366385
rain humidity,3.000000,0.000154,0.001354,6.278773
rain wind,5.000000,0.000257,0.002125,6.581959
rain pressure,3.000000,0.000154,0.001354,6.764281
city nyc,3.000000,0.000154,0.001354,3.603604
city heart,3.000000,0.000154,0.001354,5.455428
city times,3.000000,0.000154,0.001354,5.249576
city square,3.000000,0.000154,0.001354,5.919734
pence stunt,3.000000,0.000154,0.001354,6.815574
football game,5.000000,0.000257,0.002125,5.778320
football games,4.000000,0.000206,0.001746,7.079255
wait home,5.000000,0.000257,0.002125,4.854738
hurts bank,3.000000,0.000154,0.001354,8.540773
hurts boycotteverythingtrump,3.000000,0.000154,0.001354,8.540773
hurts acc,3.000000,0.000154,0.001354,9.840056
yall really,4.000000,0.000206,0.001746,4.025925
yall know,4.000000,0.000206,0.001746,3.753991
yall make,3.000000,0.000154,0.001354,3.857590
thing just,3.000000,0.000154,0.001354,2.416213
thing night,3.000000,0.000154,0.001354,4.443969
thing make,3.000000,0.000154,0.001354,3.692834
rochester job,5.000000,0.000257,0.002125,4.197794
rochester ny,16.000000,0.000823,0.005844,5.334015
