Number of words,51096
Number of unique words,4424
Average word frequency,11.549729
Entropy,7.655637

Word,Frequency,Proportion,Entropy Term
bi,6,0.000117,0.001063
trust,12,0.000235,0.001963
savage,7,0.000137,0.001219
tanto,3,0.000059,0.000572
cara,3,0.000059,0.000572
socalled,5,0.000098,0.000903
discovery,3,0.000059,0.000572
dwts,7,0.000137,0.001219
shall,5,0.000098,0.000903
ad,18,0.000352,0.002801
fans,29,0.000568,0.004242
jacket,3,0.000059,0.000572
available,23,0.000450,0.003469
cop,4,0.000078,0.000740
embarrassing,3,0.000059,0.000572
eyes,11,0.000215,0.001818
totally,14,0.000274,0.002247
locked,4,0.000078,0.000740
yesss,4,0.000078,0.000740
spoiled,3,0.000059,0.000572
epa,4,0.000078,0.000740
environment,3,0.000059,0.000572
pruitt,3,0.000059,0.000572
devil,4,0.000078,0.000740
global,11,0.000215,0.001818
warming,10,0.000196,0.001671
vr,4,0.000078,0.000740
moon,8,0.000157,0.001372
member,3,0.000059,0.000572
quiet,10,0.000196,0.001671
dry,7,0.000137,0.001219
waste,6,0.000117,0.001063
ultra,3,0.000059,0.000572
quiero,4,0.000078,0.000740
musical,8,0.000157,0.001372
hang,8,0.000157,0.001372
powerful,3,0.000059,0.000572
hollywood,9,0.000176,0.001523
types,4,0.000078,0.000740
broadway,27,0.000528,0.003987
theatre,10,0.000196,0.001671
lives,10,0.000196,0.001671
sense,15,0.000294,0.002388
practice,8,0.000157,0.001372
las,14,0.000274,0.002247
vegas,10,0.000196,0.001671
hmm,4,0.000078,0.000740
crap,11,0.000215,0.001818
plan,19,0.000372,0.002937
dc,6,0.000117,0.001063
business,17,0.000333,0.002664
wheres,7,0.000137,0.001219
conversation,6,0.000117,0.001063
baking,4,0.000078,0.000740
deserve,10,0.000196,0.001671
winning,18,0.000352,0.002801
hoe,13,0.000254,0.002106
hunterthekitten,3,0.000059,0.000572
gem,6,0.000117,0.001063
states,8,0.000157,0.001372
rip,14,0.000274,0.002247
adamlambert,3,0.000059,0.000572
yeah,52,0.001018,0.007012
singleredldn,3,0.000059,0.000572
newgirlbianca,3,0.000059,0.000572
aliceinwlust,3,0.000059,0.000572
singlethecity,3,0.000059,0.000572
tinder,6,0.000117,0.001063
obsessed,7,0.000137,0.001219
relationships,4,0.000078,0.000740
ffs,3,0.000059,0.000572
expensive,4,0.000078,0.000740
debut,10,0.000196,0.001671
tag,8,0.000157,0.001372
cosplay,27,0.000528,0.003987
newyorkcomiccon,6,0.000117,0.001063
starwars,19,0.000372,0.002937
kills,4,0.000078,0.000740
bedstuy,4,0.000078,0.000740
shooting,13,0.000254,0.002106
nypd,3,0.000059,0.000572
albany,8,0.000157,0.001372
newyorkcity,21,0.000411,0.003204
likes,11,0.000215,0.001818
molratty,3,0.000059,0.000572
fly,7,0.000137,0.001219
yessss,3,0.000059,0.000572
queen,17,0.000333,0.002664
nope,8,0.000157,0.001372
kesharose,12,0.000235,0.001963
pink,9,0.000176,0.001523
purple,4,0.000078,0.000740
hay,6,0.000117,0.001063
lo,22,0.000431,0.003337
llama,3,0.000059,0.000572
amor,3,0.000059,0.000572
gettin,5,0.000098,0.000903
highly,7,0.000137,0.001219
oct,14,0.000274,0.002247
pig,10,0.000196,0.001671
pumpkin,13,0.000254,0.002106
gas,4,0.000078,0.000740
pack,5,0.000098,0.000903
length,3,0.000059,0.000572
finna,3,0.000059,0.000572
presenting,3,0.000059,0.000572
ira,4,0.000078,0.000740
martin,5,0.000098,0.000903
urself,3,0.000059,0.000572
parent,4,0.000078,0.000740
happiness,4,0.000078,0.000740
mini,4,0.000078,0.000740
beach,7,0.000137,0.001219
cream,18,0.000352,0.002801
pabloalboran,5,0.000098,0.000903
paquiarnerva,3,0.000059,0.000572
company,11,0.000215,0.001818
wiz,3,0.000059,0.000572
vez,5,0.000098,0.000903
keith,3,0.000059,0.000572
guessing,4,0.000078,0.000740
gender,4,0.000078,0.000740
indigenouspeoplesday,15,0.000294,0.002388
surrounded,3,0.000059,0.000572
foods,5,0.000098,0.000903
situation,9,0.000176,0.001523
jose,3,0.000059,0.000572
test,10,0.000196,0.001671
cover,20,0.000391,0.003071
ready,36,0.000705,0.005114
broken,7,0.000137,0.001219
shawnmendes,6,0.000117,0.001063
dak,5,0.000098,0.000903
defense,11,0.000215,0.001818
tats,3,0.000059,0.000572
significant,3,0.000059,0.000572
war,14,0.000274,0.002247
korea,6,0.000117,0.001063
lots,15,0.000294,0.002388
forte,3,0.000059,0.000572
duskenrose,3,0.000059,0.000572
skills,3,0.000059,0.000572
knowledge,4,0.000078,0.000740
russian,6,0.000117,0.001063
trippingcrutch,3,0.000059,0.000572
clearly,8,0.000157,0.001372
photoshoot,4,0.000078,0.000740
photographer,6,0.000117,0.001063
stopping,5,0.000098,0.000903
ring,6,0.000117,0.001063
delivered,3,0.000059,0.000572
odd,6,0.000117,0.001063
tax,5,0.000098,0.000903
stunt,7,0.000137,0.001219
uk,3,0.000059,0.000572
naked,9,0.000176,0.001523
asking,12,0.000235,0.001963
bob,8,0.000157,0.001372
corker,6,0.000117,0.001063
cut,18,0.000352,0.002801
h,8,0.000157,0.001372
correct,7,0.000137,0.001219
bra,3,0.000059,0.000572
collectively,4,0.000078,0.000740
bladerunner,3,0.000059,0.000572
fact,29,0.000568,0.004242
warm,8,0.000157,0.001372
sweet,15,0.000294,0.002388
happen,18,0.000352,0.002801
freedom,8,0.000157,0.001372
pull,11,0.000215,0.001818
max,11,0.000215,0.001818
cancel,4,0.000078,0.000740
haha,18,0.000352,0.002801
fata,5,0.000098,0.000903
ko,6,0.000117,0.001063
kpk,3,0.000059,0.000572
mein,5,0.000098,0.000903
kia,3,0.000059,0.000572
jaey,5,0.000098,0.000903
k,12,0.000235,0.001963
transportation,4,0.000078,0.000740
photography,10,0.000196,0.001671
anime,5,0.000098,0.000903
smoking,3,0.000059,0.000572
weed,9,0.000176,0.001523
dms,5,0.000098,0.000903
geriatric,3,0.000059,0.000572
bike,8,0.000157,0.001372
lt,7,0.000137,0.001219
trends,4,0.000078,0.000740
chief,6,0.000117,0.001063
network,5,0.000098,0.000903
cocktails,4,0.000078,0.000740
resources,3,0.000059,0.000572
ig,8,0.000157,0.001372
comments,4,0.000078,0.000740
charm,3,0.000059,0.000572
catch,23,0.000450,0.003469
montague,5,0.000098,0.000903
flowers,4,0.000078,0.000740
fired,13,0.000254,0.002106
manager,10,0.000196,0.001671
showed,3,0.000059,0.000572
muita,3,0.000059,0.000572
tem,3,0.000059,0.000572
clean,8,0.000157,0.001372
difficult,7,0.000137,0.001219
language,7,0.000137,0.001219
barrier,11,0.000215,0.001818
knee,7,0.000137,0.001219
keeping,10,0.000196,0.001671
xoxo,3,0.000059,0.000572
issues,20,0.000391,0.003071
tillyswalks,3,0.000059,0.000572
speaking,13,0.000254,0.002106
laying,3,0.000059,0.000572
families,3,0.000059,0.000572
dirty,6,0.000117,0.001063
decent,4,0.000078,0.000740
racist,28,0.000548,0.004115
featuring,3,0.000059,0.000572
votes,6,0.000117,0.001063
hall,8,0.000157,0.001372
folks,15,0.000294,0.002388
padmavati,3,0.000059,0.000572
baahubali,4,0.000078,0.000740
tip,3,0.000059,0.000572
moral,5,0.000098,0.000903
statistics,6,0.000117,0.001063
economic,4,0.000078,0.000740
superior,3,0.000059,0.000572
widow,3,0.000059,0.000572
block,15,0.000294,0.002388
fake,17,0.000333,0.002664
page,14,0.000274,0.002247
type,9,0.000176,0.001523
force,14,0.000274,0.002247
record,9,0.000176,0.001523
dancing,8,0.000157,0.001372
lessons,4,0.000078,0.000740
error,6,0.000117,0.001063
science,7,0.000137,0.001219
decides,3,0.000059,0.000572
authentic,3,0.000059,0.000572
moments,6,0.000117,0.001063
chance,8,0.000157,0.001372
johnson,4,0.000078,0.000740
retirement,3,0.000059,0.000572
shape,9,0.000176,0.001523
river,9,0.000176,0.001523
response,6,0.000117,0.001063
island,18,0.000352,0.002801
extend,4,0.000078,0.000740
jones,20,0.000391,0.003071
message,11,0.000215,0.001818
theater,8,0.000157,0.001372
heading,8,0.000157,0.001372
sleepyboo,3,0.000059,0.000572
assaulted,3,0.000059,0.000572
press,9,0.000176,0.001523
charges,3,0.000059,0.000572
hook,9,0.000176,0.001523
track,11,0.000215,0.001818
incredibly,5,0.000098,0.000903
plot,3,0.000059,0.000572
soooooo,3,0.000059,0.000572
league,12,0.000235,0.001963
facts,11,0.000215,0.001818
swear,15,0.000294,0.002388
lane,5,0.000098,0.000903
holland,7,0.000137,0.001219
ob,4,0.000078,0.000740
comment,10,0.000196,0.001671
bueno,4,0.000078,0.000740
tan,4,0.000078,0.000740
poco,3,0.000059,0.000572
decir,4,0.000078,0.000740
cool,41,0.000802,0.005719
goals,8,0.000157,0.001372
edition,3,0.000059,0.000572
disc,5,0.000098,0.000903
humans,3,0.000059,0.000572
debate,5,0.000098,0.000903
donald,16,0.000313,0.002527
unfit,5,0.000098,0.000903
serve,4,0.000078,0.000740
stressed,4,0.000078,0.000740
incredible,16,0.000313,0.002527
south,3,0.000059,0.000572
culture,14,0.000274,0.002247
aim,3,0.000059,0.000572
writing,11,0.000215,0.001818
p,13,0.000254,0.002106
liquor,6,0.000117,0.001063
store,13,0.000254,0.002106
um,11,0.000215,0.001818
blue,12,0.000235,0.001963
honest,4,0.000078,0.000740
dedicated,6,0.000117,0.001063
bf,3,0.000059,0.000572
deep,17,0.000333,0.002664
human,13,0.000254,0.002106
meant,8,0.000157,0.001372
johnny,3,0.000059,0.000572
jimmyfallon,5,0.000098,0.000903
hired,9,0.000176,0.001523
apartment,12,0.000235,0.001963
nicest,3,0.000059,0.000572
mundo,3,0.000059,0.000572
rapper,4,0.000078,0.000740
figured,3,0.000059,0.000572
race,11,0.000215,0.001818
code,5,0.000098,0.000903
threads,3,0.000059,0.000572
non,6,0.000117,0.001063
personality,4,0.000078,0.000740
likely,6,0.000117,0.001063
restaurant,8,0.000157,0.001372
edit,6,0.000117,0.001063
newspaper,3,0.000059,0.000572
homework,5,0.000098,0.000903
boycott,11,0.000215,0.001818
nycphotographer,5,0.000098,0.000903
nycphotog,3,0.000059,0.000572
nycphotography,4,0.000078,0.000740
split,3,0.000059,0.000572
including,9,0.000176,0.001523
suddenly,4,0.000078,0.000740
boston,6,0.000117,0.001063
heard,30,0.000587,0.004368
imagine,21,0.000411,0.003204
promised,7,0.000137,0.001219
staying,8,0.000157,0.001372
homemade,10,0.000196,0.001671
calling,19,0.000372,0.002937
cops,5,0.000098,0.000903
generous,4,0.000078,0.000740
audience,3,0.000059,0.000572
raised,6,0.000117,0.001063
sat,7,0.000137,0.001219
roll,14,0.000274,0.002247
nigga,24,0.000470,0.003600
products,6,0.000117,0.001063
autumn,8,0.000157,0.001372
entertaining,3,0.000059,0.000572
finish,6,0.000117,0.001063
jesus,9,0.000176,0.001523
missy,4,0.000078,0.000740
female,9,0.000176,0.001523
rap,5,0.000098,0.000903
obviously,9,0.000176,0.001523
remo,3,0.000059,0.000572
refuse,4,0.000078,0.000740
rules,4,0.000078,0.000740
normal,10,0.000196,0.001671
cernovich,5,0.000098,0.000903
censorship,4,0.000078,0.000740
suffered,3,0.000059,0.000572
kevin,5,0.000098,0.000903
popcorn,4,0.000078,0.000740
disrespecting,9,0.000176,0.001523
liz,3,0.000059,0.000572
element,5,0.000098,0.000903
created,13,0.000254,0.002106
alguien,3,0.000059,0.000572
cdg,3,0.000059,0.000572
hoodie,4,0.000078,0.000740
bk,9,0.000176,0.001523
yanks,13,0.000254,0.002106
graham,5,0.000098,0.000903
chanel,5,0.000098,0.000903
ca,9,0.000176,0.001523
lazy,8,0.000157,0.001372
gig,3,0.000059,0.000572
audition,5,0.000098,0.000903
elevator,3,0.000059,0.000572
plenty,4,0.000078,0.000740
morning,17,0.000333,0.002664
waking,4,0.000078,0.000740
contact,4,0.000078,0.000740
email,16,0.000313,0.002527
screw,3,0.000059,0.000572
subway,21,0.000411,0.003204
onepursuit,4,0.000078,0.000740
chinese,4,0.000078,0.000740
buys,6,0.000117,0.001063
discover,3,0.000059,0.000572
milk,5,0.000098,0.000903
props,6,0.000117,0.001063
videos,8,0.000157,0.001372
pride,4,0.000078,0.000740
citizens,5,0.000098,0.000903
received,3,0.000059,0.000572
zero,9,0.000176,0.001523
empirestatebuilding,7,0.000137,0.001219
empirestate,3,0.000059,0.000572
skyscraper,4,0.000078,0.000740
skyscrapers,3,0.000059,0.000572
brothers,6,0.000117,0.001063
son,21,0.000411,0.003204
die,19,0.000372,0.002937
trains,3,0.000059,0.000572
magic,6,0.000117,0.001063
focus,3,0.000059,0.000572
minds,3,0.000059,0.000572
dollars,7,0.000137,0.001219
vs,30,0.000587,0.004368
bored,7,0.000137,0.001219
gotten,8,0.000157,0.001372
product,4,0.000078,0.000740
lose,18,0.000352,0.002801
pass,17,0.000333,0.002664
request,3,0.000059,0.000572
positive,3,0.000059,0.000572
lack,4,0.000078,0.000740
simply,7,0.000137,0.001219
complete,22,0.000431,0.003337
ansel,4,0.000078,0.000740
tattoo,9,0.000176,0.001523
sean,8,0.000157,0.001372
sexy,13,0.000254,0.002106
content,18,0.000352,0.002801
bag,8,0.000157,0.001372
competition,7,0.000137,0.001219
nycgov,3,0.000059,0.000572
philly,6,0.000117,0.001063
fighting,7,0.000137,0.001219
pulling,5,0.000098,0.000903
nyclife,3,0.000059,0.000572
despite,4,0.000078,0.000740
genius,7,0.000137,0.001219
driver,7,0.000137,0.001219
tuesday,20,0.000391,0.003071
bout,15,0.000294,0.002388
dressed,4,0.000078,0.000740
toast,3,0.000059,0.000572
bread,4,0.000078,0.000740
dumbass,4,0.000078,0.000740
chris,8,0.000157,0.001372
brett,3,0.000059,0.000572
stands,3,0.000059,0.000572
allow,9,0.000176,0.001523
somebody,9,0.000176,0.001523
tears,5,0.000098,0.000903
relationship,10,0.000196,0.001671
online,7,0.000137,0.001219
title,8,0.000157,0.001372
dies,3,0.000059,0.000572
bettemidler,6,0.000117,0.001063
sandwiches,3,0.000059,0.000572
plz,6,0.000117,0.001063
library,9,0.000176,0.001523
daddy,7,0.000137,0.001219
scherzer,10,0.000196,0.001671
pitching,4,0.000078,0.000740
nono,4,0.000078,0.000740
cmon,8,0.000157,0.001372
sun,9,0.000176,0.001523
sunset,6,0.000117,0.001063
arent,20,0.000391,0.003071
estate,5,0.000098,0.000903
hollywoods,3,0.000059,0.000572
fam,11,0.000215,0.001818
paranoia,6,0.000117,0.001063
strikes,6,0.000117,0.001063
hurricanes,5,0.000098,0.000903
numerous,4,0.000078,0.000740
conservatives,5,0.000098,0.000903
marie,3,0.000059,0.000572
kings,5,0.000098,0.000903
sauce,14,0.000274,0.002247
collectibles,3,0.000059,0.000572
closed,9,0.000176,0.001523
peeps,3,0.000059,0.000572
wash,4,0.000078,0.000740
talent,11,0.000215,0.001818
raise,7,0.000137,0.001219
heroes,4,0.000078,0.000740
sons,3,0.000059,0.000572
treat,4,0.000078,0.000740
winter,7,0.000137,0.001219
plants,3,0.000059,0.000572
crop,3,0.000059,0.000572
murray,6,0.000117,0.001063
adult,7,0.000137,0.001219
collection,10,0.000196,0.001671
pieces,7,0.000137,0.001219
entre,5,0.000098,0.000903
una,13,0.000254,0.002106
humid,11,0.000215,0.001818
gone,18,0.000352,0.002801
heel,4,0.000078,0.000740
transformation,3,0.000059,0.000572
giving,16,0.000313,0.002527
nytimes,25,0.000489,0.003730
honey,6,0.000117,0.001063
donated,5,0.000098,0.000903
watched,19,0.000372,0.002937
fashion,15,0.000294,0.002388
view,19,0.000372,0.002937
solitude,3,0.000059,0.000572
accuracy,3,0.000059,0.000572
civilizedengr,4,0.000078,0.000740
lanijdav,4,0.000078,0.000740
carvalheucilene,4,0.000078,0.000740
feyzakoran,4,0.000078,0.000740
delta,4,0.000078,0.000740
washington,12,0.000235,0.001963
cedceddyced,3,0.000059,0.000572
bats,6,0.000117,0.001063
starter,3,0.000059,0.000572
accept,3,0.000059,0.000572
centralpark,6,0.000117,0.001063
card,11,0.000215,0.001818
numbers,4,0.000078,0.000740
phishatmsg,4,0.000078,0.000740
dominate,3,0.000059,0.000572
scam,3,0.000059,0.000572
presidency,3,0.000059,0.000572
cultural,4,0.000078,0.000740
horror,6,0.000117,0.001063
chicago,10,0.000196,0.001671
preach,5,0.000098,0.000903
vid,8,0.000157,0.001372
affairs,3,0.000059,0.000572
rush,4,0.000078,0.000740
screening,4,0.000078,0.000740
gay,7,0.000137,0.001219
kiss,6,0.000117,0.001063
tfw,5,0.000098,0.000903
inning,8,0.000157,0.001372
marble,3,0.000059,0.000572
listen,22,0.000431,0.003337
forgotten,3,0.000059,0.000572
flythew,13,0.000254,0.002106
theyll,7,0.000137,0.001219
series,18,0.000352,0.002801
brain,5,0.000098,0.000903
rent,3,0.000059,0.000572
junk,3,0.000059,0.000572
jcpenney,6,0.000117,0.001063
soworthit,4,0.000078,0.000740
speak,19,0.000372,0.002937
kosher,3,0.000059,0.000572
lmaooo,10,0.000196,0.001671
daily,6,0.000117,0.001063
discovering,3,0.000059,0.000572
putting,12,0.000235,0.001963
jewelry,4,0.000078,0.000740
lifestyle,5,0.000098,0.000903
blogger,4,0.000078,0.000740
society,6,0.000117,0.001063
school,24,0.000470,0.003600
popular,4,0.000078,0.000740
films,6,0.000117,0.001063
amc,4,0.000078,0.000740
ads,7,0.000137,0.001219
spread,6,0.000117,0.001063
false,7,0.000137,0.001219
patient,3,0.000059,0.000572
cc,12,0.000235,0.001963
trumpsblonde,3,0.000059,0.000572
flight,11,0.000215,0.001818
decided,9,0.000176,0.001523
insult,4,0.000078,0.000740
everyones,3,0.000059,0.000572
expect,9,0.000176,0.001523
sushi,6,0.000117,0.001063
green,15,0.000294,0.002388
blanket,3,0.000059,0.000572
judicial,4,0.000078,0.000740
walgreens,3,0.000059,0.000572
dusty,17,0.000333,0.002664
nervous,4,0.000078,0.000740
standards,3,0.000059,0.000572
cdr,3,0.000059,0.000572
hub,4,0.000078,0.000740
spa,3,0.000059,0.000572
hungry,7,0.000137,0.001219
regret,4,0.000078,0.000740
gowanus,3,0.000059,0.000572
expressway,3,0.000059,0.000572
caption,4,0.000078,0.000740
looked,11,0.000215,0.001818
fits,5,0.000098,0.000903
selection,3,0.000059,0.000572
limit,4,0.000078,0.000740
bridget,6,0.000117,0.001063
hits,4,0.000078,0.000740
prices,5,0.000098,0.000903
insane,6,0.000117,0.001063
commercial,8,0.000157,0.001372
moves,4,0.000078,0.000740
went,28,0.000548,0.004115
productive,4,0.000078,0.000740
hiit,3,0.000059,0.000572
drone,4,0.000078,0.000740
prepare,3,0.000059,0.000572
predator,5,0.000098,0.000903
bigot,6,0.000117,0.001063
itmfa,3,0.000059,0.000572
anniversary,9,0.000176,0.001523
weapons,5,0.000098,0.000903
convention,4,0.000078,0.000740
earned,6,0.000117,0.001063
gift,8,0.000157,0.001372
stopped,11,0.000215,0.001818
random,15,0.000294,0.002388
related,6,0.000117,0.001063
olsen,3,0.000059,0.000572
twins,5,0.000098,0.000903
goal,8,0.000157,0.001372
blessed,11,0.000215,0.001818
hip,6,0.000117,0.001063
hop,5,0.000098,0.000903
dan,6,0.000117,0.001063
spencer,3,0.000059,0.000572
woah,6,0.000117,0.001063
screen,6,0.000117,0.001063
hmmm,3,0.000059,0.000572
copy,7,0.000137,0.001219
blew,4,0.000078,0.000740
nationals,10,0.000196,0.001671
bringing,6,0.000117,0.001063
fair,7,0.000137,0.001219
direction,3,0.000059,0.000572
tbh,19,0.000372,0.002937
blade,14,0.000274,0.002247
runner,15,0.000294,0.002388
aside,3,0.000059,0.000572
aye,4,0.000078,0.000740
nyknicks,8,0.000157,0.001372
rebel,4,0.000078,0.000740
app,20,0.000391,0.003071
heres,23,0.000450,0.003469
recap,3,0.000059,0.000572
nycomiccon,14,0.000274,0.002247
promo,7,0.000137,0.001219
share,11,0.000215,0.001818
marketing,4,0.000078,0.000740
kesha,26,0.000509,0.003859
beast,5,0.000098,0.000903
mode,4,0.000078,0.000740
song,28,0.000548,0.004115
motivation,6,0.000117,0.001063
audio,5,0.000098,0.000903
rick,9,0.000176,0.001523
morty,8,0.000157,0.001372
mcdonalds,9,0.000176,0.001523
produced,5,0.000098,0.000903
matter,14,0.000274,0.002247
bish,4,0.000078,0.000740
percent,5,0.000098,0.000903
football,17,0.000333,0.002664
panel,9,0.000176,0.001523
beginning,8,0.000157,0.001372
barbie,3,0.000059,0.000572
bklyn,6,0.000117,0.001063
shots,7,0.000137,0.001219
desk,5,0.000098,0.000903
study,7,0.000137,0.001219
ended,5,0.000098,0.000903
darrencriss,7,0.000137,0.001219
elsiefest,10,0.000196,0.001671
mist,6,0.000117,0.001063
pressure,6,0.000117,0.001063
lowkey,5,0.000098,0.000903
middle,19,0.000372,0.002937
finger,3,0.000059,0.000572
shout,9,0.000176,0.001523
pop,15,0.000294,0.002388
pill,3,0.000059,0.000572
failure,20,0.000391,0.003071
playoffs,6,0.000117,0.001063
pmest,4,0.000078,0.000740
behavior,8,0.000157,0.001372
shadow,4,0.000078,0.000740
mentally,5,0.000098,0.000903
scott,5,0.000098,0.000903
kickstarter,4,0.000078,0.000740
shops,3,0.000059,0.000572
bat,3,0.000059,0.000572
walked,9,0.000176,0.001523
garbage,7,0.000137,0.001219
able,19,0.000372,0.002937
stream,15,0.000294,0.002388
ordered,7,0.000137,0.001219
tom,8,0.000157,0.001372
classics,4,0.000078,0.000740
fest,5,0.000098,0.000903
angel,3,0.000059,0.000572
signing,7,0.000137,0.001219
workout,8,0.000157,0.001372
arms,3,0.000059,0.000572
thursday,15,0.000294,0.002388
nbcnewyork,14,0.000274,0.002247
raising,4,0.000078,0.000740
children,4,0.000078,0.000740
march,3,0.000059,0.000572
anymore,17,0.000333,0.002664
stomach,7,0.000137,0.001219
research,3,0.000059,0.000572
interested,14,0.000274,0.002247
claiming,3,0.000059,0.000572
meryl,4,0.000078,0.000740
streep,4,0.000078,0.000740
knowing,13,0.000254,0.002106
inner,3,0.000059,0.000572
wshvschc,3,0.000059,0.000572
imagined,3,0.000059,0.000572
department,3,0.000059,0.000572
btw,6,0.000117,0.001063
golden,6,0.000117,0.001063
jcolenc,3,0.000059,0.000572
appreciate,6,0.000117,0.001063
text,8,0.000157,0.001372
sir,8,0.000157,0.001372
rockefellercenter,3,0.000059,0.000572
rockefellerplaza,3,0.000059,0.000572
vraceworks,3,0.000059,0.000572
robvraceworks,4,0.000078,0.000740
liberty,4,0.000078,0.000740
death,10,0.000196,0.001671
channel,9,0.000176,0.001523
opinion,12,0.000235,0.001963
won,17,0.000333,0.002664
pinstripepride,17,0.000333,0.002664
leg,3,0.000059,0.000572
flag,22,0.000431,0.003337
soccer,8,0.000157,0.001372
air,12,0.000235,0.001963
plane,3,0.000059,0.000572
provide,5,0.000098,0.000903
relief,3,0.000059,0.000572
selfie,10,0.000196,0.001671
bridge,16,0.000313,0.002527
sets,3,0.000059,0.000572
glitter,6,0.000117,0.001063
soft,7,0.000137,0.001219
eye,12,0.000235,0.001963
br,3,0.000059,0.000572
missed,11,0.000215,0.001818
voice,24,0.000470,0.003600
assist,5,0.000098,0.000903
close,18,0.000352,0.002801
uh,8,0.000157,0.001372
parody,3,0.000059,0.000572
protect,8,0.000157,0.001372
lorde,5,0.000098,0.000903
followed,8,0.000157,0.001372
andy,7,0.000137,0.001219
supporters,4,0.000078,0.000740
capita,3,0.000059,0.000572
capital,3,0.000059,0.000572
hopefully,7,0.000137,0.001219
washingtonpost,3,0.000059,0.000572
legend,15,0.000294,0.002388
l,12,0.000235,0.001963
harveyweinstein,8,0.000157,0.001372
confused,4,0.000078,0.000740
tomorrows,5,0.000098,0.000903
gc,3,0.000059,0.000572
bank,4,0.000078,0.000740
tf,6,0.000117,0.001063
events,8,0.000157,0.001372
universe,5,0.000098,0.000903
adidas,3,0.000059,0.000572
workshop,4,0.000078,0.000740
worried,3,0.000059,0.000572
hating,6,0.000117,0.001063
planning,6,0.000117,0.001063
siblings,3,0.000059,0.000572
reliable,3,0.000059,0.000572
matchmaking,3,0.000059,0.000572
kinky,5,0.000098,0.000903
snapme,3,0.000059,0.000572
loves,6,0.000117,0.001063
slightly,4,0.000078,0.000740
ignorant,8,0.000157,0.001372
kylie,4,0.000078,0.000740
runs,12,0.000235,0.001963
hr,5,0.000098,0.000903
slick,4,0.000078,0.000740
taconic,7,0.000137,0.001219
parkway,8,0.000157,0.001372
rte,6,0.000117,0.001063
hudson,10,0.000196,0.001671
rensselaer,7,0.000137,0.001219
political,11,0.000215,0.001818
woodbury,5,0.000098,0.000903
toll,12,0.000235,0.001963
mic,4,0.000078,0.000740
hearing,15,0.000294,0.002388
figures,6,0.000117,0.001063
afternoon,4,0.000078,0.000740
wack,4,0.000078,0.000740
timessquare,3,0.000059,0.000572
planet,7,0.000137,0.001219
richard,6,0.000117,0.001063
tower,3,0.000059,0.000572
annoying,9,0.000176,0.001523
deserved,3,0.000059,0.000572
theaters,4,0.000078,0.000740
nazis,3,0.000059,0.000572
lunes,3,0.000059,0.000572
pitchers,3,0.000059,0.000572
independent,5,0.000098,0.000903
lennon,4,0.000078,0.000740
lyrics,3,0.000059,0.000572
meat,6,0.000117,0.001063
reminded,3,0.000059,0.000572
italy,6,0.000117,0.001063
healthy,9,0.000176,0.001523
loaded,3,0.000059,0.000572
chose,3,0.000059,0.000572
corruption,3,0.000059,0.000572
busty,3,0.000059,0.000572
teens,3,0.000059,0.000572
outcall,3,0.000059,0.000572
videochat,3,0.000059,0.000572
gocubsgo,3,0.000059,0.000572
basketball,6,0.000117,0.001063
million,16,0.000313,0.002527
novel,4,0.000078,0.000740
suspension,6,0.000117,0.001063
suffering,4,0.000078,0.000740
backwards,4,0.000078,0.000740
slave,5,0.000098,0.000903
overly,3,0.000059,0.000572
emotional,7,0.000137,0.001219
covering,3,0.000059,0.000572
boring,7,0.000137,0.001219
moron,16,0.000313,0.002527
federal,7,0.000137,0.001219
hudsonline,3,0.000059,0.000572
grand,12,0.000235,0.001963
poughkeepsie,3,0.000059,0.000572
beef,3,0.000059,0.000572
suckers,3,0.000059,0.000572
lemme,5,0.000098,0.000903
caluferdeghini,4,0.000078,0.000740
galapato,4,0.000078,0.000740
patativaparana,4,0.000078,0.000740
nature,4,0.000078,0.000740
lie,16,0.000313,0.002527
kinda,9,0.000176,0.001523
pump,3,0.000059,0.000572
thaler,3,0.000059,0.000572
era,9,0.000176,0.001523
bannon,3,0.000059,0.000572
piece,21,0.000411,0.003204
cases,12,0.000235,0.001963
serving,4,0.000078,0.000740
smile,10,0.000196,0.001671
humble,3,0.000059,0.000572
coward,3,0.000059,0.000572
ivankatrump,4,0.000078,0.000740
innocent,3,0.000059,0.000572
stock,3,0.000059,0.000572
market,10,0.000196,0.001671
memory,3,0.000059,0.000572
opieradio,7,0.000137,0.001219
gingiecato,5,0.000098,0.000903
liberalsue,5,0.000098,0.000903
nesjloch,5,0.000098,0.000903
sassycassycat,5,0.000098,0.000903
washynetty,5,0.000098,0.000903
vanessahawkhead,5,0.000098,0.000903
lindsayph,3,0.000059,0.000572
bso,7,0.000137,0.001219
baker,7,0.000137,0.001219
joe,8,0.000157,0.001372
girardi,4,0.000078,0.000740
colors,7,0.000137,0.001219
forget,15,0.000294,0.002388
cole,4,0.000078,0.000740
hiding,4,0.000078,0.000740
topoftherock,4,0.000078,0.000740
thereval,3,0.000059,0.000572
firing,3,0.000059,0.000572
wouldve,6,0.000117,0.001063
das,6,0.000117,0.001063
hadnt,3,0.000059,0.000572
tat,4,0.000078,0.000740
kno,5,0.000098,0.000903
wha,3,0.000059,0.000572
lawyers,4,0.000078,0.000740
section,6,0.000117,0.001063
immunity,6,0.000117,0.001063
mensfashion,3,0.000059,0.000572
whos,17,0.000333,0.002664
funniest,4,0.000078,0.000740
