Number of pairs,13758.000000
Number of unique pairs,2483
Average pair frequency,5.540878
Pair entropy,7.402765

Pair,Frequency,Proportion,Entropy Term,Mutual Information
union station,4.000000,0.000291,0.002368,7.317265
union hartford,4.000000,0.000291,0.002368,9.445497
saturday night,4.000000,0.000291,0.002368,5.963232
sam bradford,3.000000,0.000218,0.001838,8.215207
jerseycityarchery jerseycitymakeityours,3.000000,0.000218,0.001838,10.767253
jerseycityarchery jc,3.000000,0.000218,0.001838,10.544109
jerseycitymakeityours jc,4.000000,0.000291,0.002368,10.544109
natural history,7.000000,0.000509,0.003858,8.315632
better just,4.000000,0.000291,0.002368,2.568613
better happy,3.000000,0.000218,0.001838,3.754237
better lol,3.000000,0.000218,0.001838,3.702565
better left,3.000000,0.000218,0.001838,4.875839
better lost,3.000000,0.000218,0.001838,5.203052
downtown cleared,8.000000,0.000581,0.004332,6.555125
downtown incident,8.000000,0.000581,0.004332,6.080503
downtown brooklyn,10.000000,0.000727,0.005253,6.847262
greatest time,3.000000,0.000218,0.001838,5.134251
girl time,3.000000,0.000218,0.001838,3.524813
ill say,3.000000,0.000218,0.001838,4.177410
ill just,5.000000,0.000363,0.002878,3.102812
ill tell,3.000000,0.000218,0.001838,4.773707
ill hes,3.000000,0.000218,0.001838,4.404800
ill actually,3.000000,0.000218,0.001838,4.922743
reading book,3.000000,0.000218,0.001838,6.960590
public transportation,3.000000,0.000218,0.001838,8.730371
public library,4.000000,0.000291,0.002368,8.207123
set actually,3.000000,0.000218,0.001838,5.825610
search babe,60.000000,0.004361,0.023703,7.262447
search comes,60.000000,0.004361,0.023703,7.033261
search whats,120.000000,0.008722,0.041360,7.510519
search notlost,60.000000,0.004361,0.023703,7.357757
soho manhattan,4.000000,0.000291,0.002368,7.163115
care people,3.000000,0.000218,0.001838,4.167949
book month,3.000000,0.000218,0.001838,6.672908
book association,3.000000,0.000218,0.001838,7.722730
book drive,3.000000,0.000218,0.001838,7.183734
latest ny,5.000000,0.000363,0.002878,4.881149
latest job,17.000000,0.001236,0.008274,6.988425
latest opening,13.000000,0.000945,0.006581,7.697413
latest click,5.000000,0.000363,0.002878,6.929953
build team,3.000000,0.000218,0.001838,6.868653
build ready,3.000000,0.000218,0.001838,7.589199
build voice,3.000000,0.000218,0.001838,7.994664
presssec realdonaldtrump,12.000000,0.000872,0.006144,6.983063
trying really,3.000000,0.000218,0.001838,4.073723
trying make,3.000000,0.000218,0.001838,4.355435
trying figure,5.000000,0.000363,0.002878,6.758103
equinox ny,3.000000,0.000218,0.001838,6.044300
thanks amazing,4.000000,0.000291,0.002368,4.604991
thanks man,3.000000,0.000218,0.001838,4.085980
thanks god,3.000000,0.000218,0.001838,4.317309
thanks fairy,3.000000,0.000218,0.001838,7.509156
let know,8.000000,0.000581,0.004332,4.679059
let just,4.000000,0.000291,0.002368,3.089389
let work,4.000000,0.000291,0.002368,4.625215
let tell,3.000000,0.000218,0.001838,4.983428
association w,3.000000,0.000218,0.001838,6.671520
association girlfriends,3.000000,0.000218,0.001838,10.207637
association haberdasherynyc,3.000000,0.000218,0.001838,10.207637
kids collection,3.000000,0.000218,0.001838,7.548377
kids ps,5.000000,0.000363,0.002878,8.752350
mike pence,5.000000,0.000363,0.002878,7.653738
respect flag,3.000000,0.000218,0.001838,6.942241
spent time,3.000000,0.000218,0.001838,4.991150
sure miss,3.000000,0.000218,0.001838,5.114764
friday october,5.000000,0.000363,0.002878,6.693111
minutes time,3.000000,0.000218,0.001838,4.808828
stadium right,3.000000,0.000218,0.001838,5.756618
mejor del,3.000000,0.000218,0.001838,7.953842
needs help,3.000000,0.000218,0.001838,5.503700
needs equality,3.000000,0.000218,0.001838,8.515961
dumb ass,3.000000,0.000218,0.001838,6.289916
district ny,4.000000,0.000291,0.002368,5.558792
whats just,3.000000,0.000218,0.001838,2.261323
whats going,3.000000,0.000218,0.001838,3.606795
whats good,4.000000,0.000291,0.002368,3.475767
whats comes,60.000000,0.004361,0.023703,7.194322
whats point,3.000000,0.000218,0.001838,4.928551
whats notlost,60.000000,0.004361,0.023703,7.518818
garden vs,4.000000,0.000291,0.002368,7.142912
garden houstonrockets,3.000000,0.000218,0.001838,8.646989
garden thegarden,4.000000,0.000291,0.002368,8.934671
nb avenue,6.000000,0.000436,0.003374,5.456102
nb central,3.000000,0.000218,0.001838,5.933620
nb metropolitan,4.000000,0.000291,0.002368,7.573695
nb exit,3.000000,0.000218,0.001838,5.968711
nb terminal,3.000000,0.000218,0.001838,7.286013
nb bus,4.000000,0.000291,0.002368,7.883850
nb barrier,4.000000,0.000291,0.002368,7.883850
nb toll,4.000000,0.000291,0.002368,7.796838
nb grand,3.000000,0.000218,0.001838,7.509156
nb port,4.000000,0.000291,0.002368,8.084520
nb authority,4.000000,0.000291,0.002368,8.202304
nb bedford,6.000000,0.000436,0.003374,7.914621
exit ny,4.000000,0.000291,0.002368,4.098390
exit west,5.000000,0.000363,0.002878,6.405429
exit construction,10.000000,0.000727,0.005253,6.405429
exit sb,6.000000,0.000436,0.003374,6.206383
exit rd,6.000000,0.000436,0.003374,6.975516
exit east,6.000000,0.000436,0.003374,6.113293
exit nj,4.000000,0.000291,0.002368,6.182285
exit river,5.000000,0.000363,0.002878,7.540409
exit bridge,4.000000,0.000291,0.002368,6.741901
exit taconic,7.000000,0.000509,0.003858,8.128196
exit parkway,3.000000,0.000218,0.001838,7.147366
exit rte,6.000000,0.000436,0.003374,8.128196
exit hudson,7.000000,0.000509,0.003858,7.771521
exit rensselaer,7.000000,0.000509,0.003858,8.128196
exit cr,8.000000,0.000581,0.004332,7.435048
exit ramp,4.000000,0.000291,0.002368,8.128196
puerto rico,18.000000,0.001308,0.008686,9.052454
indigenous day,11.000000,0.000800,0.005702,6.347865
indigenous people,5.000000,0.000363,0.002878,5.501975
indigenous peoples,8.000000,0.000581,0.004332,8.944722
peoples day,7.000000,0.000509,0.003858,6.388356
chase headley,4.000000,0.000291,0.002368,9.263175
ppl just,3.000000,0.000218,0.001838,3.717998
case freeship,3.000000,0.000218,0.001838,8.282346
crushing day,3.000000,0.000218,0.001838,6.329516
los que,4.000000,0.000291,0.002368,5.927011
screenwriting amwriting,5.000000,0.000363,0.002878,10.544109
screenwriting painting,5.000000,0.000363,0.002878,9.850962
screenwriting nycgratitude,5.000000,0.000363,0.002878,10.544109
amwriting painting,5.000000,0.000363,0.002878,9.850962
amwriting nycgratitude,5.000000,0.000363,0.002878,10.544109
painting nycgratitude,5.000000,0.000363,0.002878,9.850962
train time,3.000000,0.000218,0.001838,4.202692
feels like,12.000000,0.000872,0.006144,5.143988
ice cream,13.000000,0.000945,0.006581,8.883686
moment makes,3.000000,0.000218,0.001838,6.062992
moment pass,3.000000,0.000218,0.001838,7.200070
moment bogart,3.000000,0.000218,0.001838,8.646989
doesnt like,7.000000,0.000509,0.003858,3.892796
doesnt know,5.000000,0.000363,0.002878,4.333108
doesnt look,3.000000,0.000218,0.001838,4.666747
doesnt mean,3.000000,0.000218,0.001838,5.520667
doesnt better,3.000000,0.000218,0.001838,4.666747
doesnt care,4.000000,0.000291,0.002368,5.855978
current weather,4.000000,0.000291,0.002368,7.499587
ivana trump,4.000000,0.000291,0.002368,5.748319
cats figure,3.000000,0.000218,0.001838,8.361810
yr old,3.000000,0.000218,0.001838,7.183734
taylor street,12.000000,0.000872,0.006144,6.715468
taylor roebling,6.000000,0.000436,0.003374,9.668641
trending ny,12.000000,0.000872,0.006144,6.389140
remember time,3.000000,0.000218,0.001838,3.985628
esta la,3.000000,0.000218,0.001838,6.463188
act like,3.000000,0.000218,0.001838,3.796914
act days,3.000000,0.000218,0.001838,6.141463
hells manhattan,4.000000,0.000291,0.002368,7.008964
hells kitchen,6.000000,0.000436,0.003374,9.434447
wrong people,4.000000,0.000291,0.002368,4.480324
aline station,3.000000,0.000218,0.001838,8.415878
aline directions,3.000000,0.000218,0.001838,7.994664
aline streetinwood,3.000000,0.000218,0.001838,11.054935
streetinwood station,3.000000,0.000218,0.001838,8.415878
rt yep,3.000000,0.000218,0.001838,7.486968
rt whats,3.000000,0.000218,0.001838,5.250135
dope having,3.000000,0.000218,0.001838,6.587751
mental health,3.000000,0.000218,0.001838,8.752350
mental illness,4.000000,0.000291,0.002368,9.956323
soon available,8.000000,0.000581,0.004332,7.313305
yankees like,5.000000,0.000363,0.002878,2.420670
yankees need,4.000000,0.000291,0.002368,3.257746
yankees just,5.000000,0.000363,0.002878,2.300932
yankees going,5.000000,0.000363,0.002878,3.646404
yankees game,9.000000,0.000654,0.004796,4.377292
yankees lets,6.000000,0.000436,0.003374,4.148013
yankees play,3.000000,0.000218,0.001838,4.085771
yankees nyc,3.000000,0.000218,0.001838,2.775576
yankees pinstripepride,7.000000,0.000509,0.003858,6.160299
yankees mlbplayoffs,3.000000,0.000218,0.001838,5.948989
yankees indians,6.000000,0.000436,0.003374,5.794839
yankees alds,4.000000,0.000291,0.002368,5.661307
yankees mlb,10.000000,0.000727,0.005253,6.459815
yankees bauer,5.000000,0.000363,0.002878,5.521545
yankees score,3.000000,0.000218,0.001838,5.948989
wine country,3.000000,0.000218,0.001838,7.344077
saw just,3.000000,0.000218,0.001838,3.232490
hard just,4.000000,0.000291,0.002368,3.232490
hard work,4.000000,0.000291,0.002368,4.768316
hard believe,3.000000,0.000218,0.001838,5.330624
hard working,3.000000,0.000218,0.001838,5.933620
late game,3.000000,0.000218,0.001838,5.052421
late night,5.000000,0.000363,0.002878,5.626760
route ny,4.000000,0.000291,0.002368,7.025129
yankee game,8.000000,0.000581,0.004332,6.107358
yankee stadium,6.000000,0.000436,0.003374,8.202304
light dark,3.000000,0.000218,0.001838,7.388528
williamsburg brooklyn,11.000000,0.000800,0.005702,6.670638
later shield,3.000000,0.000218,0.001838,6.650929
later knock,3.000000,0.000218,0.001838,8.507227
terminal cleared,3.000000,0.000218,0.001838,5.638835
terminal station,7.000000,0.000509,0.003858,7.653738
terminal hartford,4.000000,0.000291,0.002368,9.222353
terminal union,4.000000,0.000291,0.002368,8.346885
terminal poughkeepsie,3.000000,0.000218,0.001838,9.445497
huge ass,3.000000,0.000218,0.001838,5.971462
mta subway,5.000000,0.000363,0.002878,8.320567
wonderfulworld beautiful,4.000000,0.000291,0.002368,8.093104
wonderfulworld bestmomentsofmylife,4.000000,0.000291,0.002368,10.767253
bestmomentsofmylife beautiful,4.000000,0.000291,0.002368,8.093104
young woman,3.000000,0.000218,0.001838,6.953210
varioususcities job,4.000000,0.000291,0.002368,6.442293
varioususcities check,3.000000,0.000218,0.001838,6.576336
varioususcities fit,3.000000,0.000218,0.001838,7.642688
varioususcities great,3.000000,0.000218,0.001838,5.710476
varioususcities click,3.000000,0.000218,0.001838,7.319914
wildfires northern,3.000000,0.000218,0.001838,9.445497
madison garden,11.000000,0.000800,0.005702,8.990761
madison square,12.000000,0.000872,0.006144,8.223357
madison thegarden,4.000000,0.000291,0.002368,9.365454
square manhattan,9.000000,0.000654,0.004796,5.915657
square park,3.000000,0.000218,0.001838,5.007563
square garden,12.000000,0.000872,0.006144,7.792574
square houstonrockets,3.000000,0.000218,0.001838,7.792574
square thegarden,4.000000,0.000291,0.002368,8.080256
bus station,4.000000,0.000291,0.002368,7.404277
bus union,4.000000,0.000291,0.002368,8.657040
bus terminal,8.000000,0.000581,0.004332,9.127043
living life,3.000000,0.000218,0.001838,5.546897
wars trailer,7.000000,0.000509,0.003858,8.270512
drive w,3.000000,0.000218,0.001838,6.132524
drive month,3.000000,0.000218,0.001838,7.771521
drive association,3.000000,0.000218,0.001838,8.821343
pitch wars,3.000000,0.000218,0.001838,7.617370
buy ticket,4.000000,0.000291,0.002368,7.604947
strike zone,3.000000,0.000218,0.001838,8.570028
facebook twitter,3.000000,0.000218,0.001838,6.560076
echoviii think,3.000000,0.000218,0.001838,6.931391
socalled leaves,3.000000,0.000218,0.001838,9.340137
socalled american,3.000000,0.000218,0.001838,7.792574
socalled discovery,3.000000,0.000218,0.001838,10.544109
discovery leaves,3.000000,0.000218,0.001838,9.850962
discovery celebrate,3.000000,0.000218,0.001838,9.157815
discovery little,3.000000,0.000218,0.001838,7.905052
fans ny,3.000000,0.000218,0.001838,4.468763
available soon,9.000000,0.000654,0.004796,7.431088
global warming,7.000000,0.000509,0.003858,9.398977
waste time,3.000000,0.000218,0.001838,5.907440
broadway cleared,6.000000,0.000436,0.003374,5.744195
broadway incident,10.000000,0.000727,0.005253,5.780398
broadway street,6.000000,0.000436,0.003374,5.211391
broadway updated,4.000000,0.000291,0.002368,5.669294
las vegas,5.000000,0.000363,0.002878,8.821343
winning team,3.000000,0.000218,0.001838,6.057723
yeah did,3.000000,0.000218,0.001838,4.359273
yeah just,3.000000,0.000218,0.001838,2.944808
singleredldn aliceinwlust,3.000000,0.000218,0.001838,11.054935
singleredldn singlethecity,3.000000,0.000218,0.001838,11.054935
newgirlbianca aliceinwlust,3.000000,0.000218,0.001838,11.054935
newgirlbianca singlethecity,3.000000,0.000218,0.001838,11.054935
aliceinwlust singlethecity,3.000000,0.000218,0.001838,11.054935
cosplay nycc,5.000000,0.000363,0.002878,6.441797
cosplay comic,3.000000,0.000218,0.001838,6.778269
cosplay newyorkcomiccon,4.000000,0.000291,0.002368,8.452245
cosplay photoshoot,3.000000,0.000218,0.001838,8.570028
cosplay photography,3.000000,0.000218,0.001838,7.653738
cosplay costume,3.000000,0.000218,0.001838,8.164563
starwars poster,3.000000,0.000218,0.001838,7.909825
starwars thelastjedi,6.000000,0.000436,0.003374,7.909825
albany ny,3.000000,0.000218,0.001838,5.756618
newyorkcity manhattan,5.000000,0.000363,0.002878,6.133495
newyorkcity nyc,3.000000,0.000218,0.001838,4.836999
kesharose whydontwemusic,3.000000,0.000218,0.001838,9.668641
hay que,3.000000,0.000218,0.001838,6.983063
lo que,9.000000,0.000654,0.004796,6.782393
pumpkin spice,3.000000,0.000218,0.001838,9.588598
company policy,3.000000,0.000218,0.001838,8.215207
indigenouspeoplesday firstnations,3.000000,0.000218,0.001838,8.934671
cover story,3.000000,0.000218,0.001838,6.759920
ready night,3.000000,0.000218,0.001838,4.864620
shawnmendes kesharose,3.000000,0.000218,0.001838,8.975493
shawnmendes whydontwemusic,3.000000,0.000218,0.001838,10.361788
photoshoot photography,3.000000,0.000218,0.001838,9.563280
tax money,3.000000,0.000218,0.001838,7.979160
fact know,4.000000,0.000291,0.002368,4.712960
warm dry,3.000000,0.000218,0.001838,9.226808
kpk mein,3.000000,0.000218,0.001838,10.544109
kpk kia,3.000000,0.000218,0.001838,11.054935
mein kia,3.000000,0.000218,0.001838,10.544109
mein jaey,3.000000,0.000218,0.001838,10.033284
kia jaey,3.000000,0.000218,0.001838,10.544109
montague jersey,3.000000,0.000218,0.001838,7.366055
barrier toll,4.000000,0.000291,0.002368,8.657040
barrier canaan,3.000000,0.000218,0.001838,9.467970
racist bigot,3.000000,0.000218,0.001838,8.128196
moral statistics,5.000000,0.000363,0.002878,10.361788
river sb,3.000000,0.000218,0.001838,7.341363
river exit,3.000000,0.000218,0.001838,7.029583
river parkway,3.000000,0.000218,0.001838,8.975493
extend act,3.000000,0.000218,0.001838,8.646989
extend jones,3.000000,0.000218,0.001838,8.870133
jones days,3.000000,0.000218,0.001838,6.364607
jones act,4.000000,0.000291,0.002368,7.325234
heading home,3.000000,0.000218,0.001838,6.816009
swear god,4.000000,0.000291,0.002368,6.541332
holland incident,3.000000,0.000218,0.001838,5.926352
holland updated,3.000000,0.000218,0.001838,6.731538
holland tunnel,5.000000,0.000363,0.002878,9.871165
cool going,3.000000,0.000218,0.001838,4.527952
donald trump,9.000000,0.000654,0.004796,6.782393
liquor store,4.000000,0.000291,0.002368,9.183133
hired assassin,4.000000,0.000291,0.002368,9.956323
boycott espn,4.000000,0.000291,0.002368,6.653310
nycphotographer nycphotog,3.000000,0.000218,0.001838,10.544109
nycphotography nycphotographer,3.000000,0.000218,0.001838,10.256427
imagine life,3.000000,0.000218,0.001838,5.498107
homemade thanks,3.000000,0.000218,0.001838,6.305184
homemade eggplant,3.000000,0.000218,0.001838,9.340137
homemade parm,3.000000,0.000218,0.001838,9.850962
roll makes,3.000000,0.000218,0.001838,6.642810
roll moment,3.000000,0.000218,0.001838,7.394226
roll bogart,3.000000,0.000218,0.001838,9.226808
disrespecting flag,6.000000,0.000436,0.003374,8.657040
element hope,5.000000,0.000363,0.002878,7.849482
created reality,3.000000,0.000218,0.001838,8.202304
created tv,3.000000,0.000218,0.001838,7.221474
cdg bogo,3.000000,0.000218,0.001838,10.767253
empirestatebuilding empirestate,3.000000,0.000218,0.001838,10.207637
vs ny,3.000000,0.000218,0.001838,4.434862
vs nyknicks,3.000000,0.000218,0.001838,7.771521
pass makes,3.000000,0.000218,0.001838,6.448654
complete failure,16.000000,0.001163,0.007858,8.839361
ansel elgort,3.000000,0.000218,0.001838,10.767253
sexy wow,3.000000,0.000218,0.001838,6.679877
tuesday october,15.000000,0.001090,0.007437,7.840513
tuesday thursday,7.000000,0.000509,0.003858,8.395675
scherzer hit,4.000000,0.000291,0.002368,7.408615
arent just,3.000000,0.000218,0.001838,3.900320
adult u,3.000000,0.000218,0.001838,6.243654
collection ps,3.000000,0.000218,0.001838,9.340137
entre y,3.000000,0.000218,0.001838,7.311988
humid nyc,3.000000,0.000218,0.001838,5.483626
nytimes like,3.000000,0.000218,0.001838,3.796914
nytimes racist,3.000000,0.000218,0.001838,6.701079
nytimes bigot,3.000000,0.000218,0.001838,8.241524
nytimes opinion,3.000000,0.000218,0.001838,7.548377
watched episode,4.000000,0.000291,0.002368,7.194205
fashion makeup,3.000000,0.000218,0.001838,8.059203
view opening,3.000000,0.000218,0.001838,6.752372
view latest,3.000000,0.000218,0.001838,6.841985
civilizedengr lanijdav,3.000000,0.000218,0.001838,10.479571
civilizedengr carvalheucilene,3.000000,0.000218,0.001838,10.479571
civilizedengr feyzakoran,4.000000,0.000291,0.002368,10.767253
lanijdav feyzakoran,4.000000,0.000291,0.002368,10.767253
carvalheucilene feyzakoran,4.000000,0.000291,0.002368,10.767253
washington manhattan,5.000000,0.000363,0.002878,6.693111
washington park,3.000000,0.000218,0.001838,6.372804
washington square,3.000000,0.000218,0.001838,6.917105
washington heights,5.000000,0.000363,0.002878,9.332168
centralpark central,4.000000,0.000291,0.002368,7.687639
centralpark park,4.000000,0.000291,0.002368,7.353633
centralpark nyc,3.000000,0.000218,0.001838,6.089762
jcpenney soworthit,4.000000,0.000291,0.002368,10.361788
jcpenney iheartradio,4.000000,0.000291,0.002368,9.802172
soworthit ad,4.000000,0.000291,0.002368,9.263175
dusty baker,7.000000,0.000509,0.003858,9.320334
hub freeship,3.000000,0.000218,0.001838,9.786424
looked like,3.000000,0.000218,0.001838,4.617895
hip hop,3.000000,0.000218,0.001838,9.850962
woah lies,3.000000,0.000218,0.001838,9.514490
blade ny,3.000000,0.000218,0.001838,5.197002
blade runner,14.000000,0.001018,0.007012,9.445497
runner ny,3.000000,0.000218,0.001838,5.128009
app play,3.000000,0.000218,0.001838,6.195984
kesha ny,6.000000,0.000436,0.003374,5.271110
kesha manhattan,3.000000,0.000218,0.001838,5.409096
kesha tour,6.000000,0.000436,0.003374,7.979160
kesha concert,6.000000,0.000436,0.003374,8.048153
kesha rainbow,8.000000,0.000581,0.004332,8.777668
rick morty,9.000000,0.000654,0.004796,10.074106
darrencriss elsiefest,4.000000,0.000291,0.002368,9.291346
mist west,3.000000,0.000218,0.001838,8.128196
mist harlem,3.000000,0.000218,0.001838,8.627187
pmest visit,4.000000,0.000291,0.002368,9.062505
able make,3.000000,0.000218,0.001838,5.471439
stream dna,3.000000,0.000218,0.001838,9.157815
tom petty,3.000000,0.000218,0.001838,8.774823
thursday october,7.000000,0.000509,0.003858,7.366055
thursday nbcnewyork,14.000000,0.001018,0.007012,9.445497
interested ny,3.000000,0.000218,0.001838,5.197002
interested job,7.000000,0.000509,0.003858,6.927801
interested great,5.000000,0.000363,0.002878,6.147194
interested varioususcities,3.000000,0.000218,0.001838,8.048153
meryl streep,3.000000,0.000218,0.001838,10.479571
rockefellercenter rockefellerplaza,3.000000,0.000218,0.001838,11.054935
soccer game,3.000000,0.000218,0.001838,6.305184
bridge rd,4.000000,0.000291,0.002368,7.822814
bridge exit,4.000000,0.000291,0.002368,6.741901
glitter yes,3.000000,0.000218,0.001838,6.927801
eye moment,3.000000,0.000218,0.001838,7.548377
eye roll,3.000000,0.000218,0.001838,8.128196
eye bogart,3.000000,0.000218,0.001838,9.380959
voice official,3.000000,0.000218,0.001838,7.435048
voice team,3.000000,0.000218,0.001838,5.770041
voice play,3.000000,0.000218,0.001838,6.013663
voice ready,3.000000,0.000218,0.001838,6.490587
voice app,3.000000,0.000218,0.001838,7.078373
protect costs,3.000000,0.000218,0.001838,9.563280
lorde protect,3.000000,0.000218,0.001838,9.563280
lorde legend,3.000000,0.000218,0.001838,8.934671
legend protect,3.000000,0.000218,0.001838,8.464668
taconic parkway,3.000000,0.000218,0.001838,9.226808
taconic rte,3.000000,0.000218,0.001838,9.514490
parkway sb,3.000000,0.000218,0.001838,7.459146
parkway exit,4.000000,0.000291,0.002368,7.435048
parkway rte,3.000000,0.000218,0.001838,9.380959
rte exit,4.000000,0.000291,0.002368,7.722730
hudson exit,6.000000,0.000436,0.003374,7.617370
hudson taconic,6.000000,0.000436,0.003374,9.696811
hudson rensselaer,7.000000,0.000509,0.003858,9.850962
rensselaer exit,6.000000,0.000436,0.003374,7.974045
rensselaer taconic,6.000000,0.000436,0.003374,10.053486
political statement,3.000000,0.000218,0.001838,8.908354
woodbury barrier,4.000000,0.000291,0.002368,9.532508
woodbury toll,4.000000,0.000291,0.002368,9.445497
toll barrier,10.000000,0.000727,0.005253,9.573330
hearing like,3.000000,0.000218,0.001838,4.307740
richard thaler,3.000000,0.000218,0.001838,10.361788
moron wont,3.000000,0.000218,0.001838,6.983063
moron fucking,4.000000,0.000291,0.002368,6.476793
hudsonline central,3.000000,0.000218,0.001838,8.093104
hudsonline nb,3.000000,0.000218,0.001838,8.895451
hudsonline grand,3.000000,0.000218,0.001838,9.668641
grand central,5.000000,0.000363,0.002878,7.217635
grand terminal,4.000000,0.000291,0.002368,8.346885
grand poughkeepsie,3.000000,0.000218,0.001838,9.668641
poughkeepsie station,3.000000,0.000218,0.001838,8.415878
caluferdeghini galapato,4.000000,0.000291,0.002368,10.767253
piece shit,4.000000,0.000291,0.002368,5.568065
smile face,3.000000,0.000218,0.001838,7.236002
gingiecato liberalsue,5.000000,0.000363,0.002878,10.544109
gingiecato nesjloch,5.000000,0.000363,0.002878,10.544109
gingiecato doranlk,3.000000,0.000218,0.001838,10.544109
liberalsue nesjloch,5.000000,0.000363,0.002878,10.544109
liberalsue sassycassycat,4.000000,0.000291,0.002368,10.320966
liberalsue washynetty,5.000000,0.000363,0.002878,10.544109
nesjloch sassycassycat,4.000000,0.000291,0.002368,10.320966
nesjloch washynetty,5.000000,0.000363,0.002878,10.544109
nesjloch vanessahawkhead,5.000000,0.000363,0.002878,10.544109
sassycassycat washynetty,5.000000,0.000363,0.002878,10.544109
sassycassycat vanessahawkhead,4.000000,0.000291,0.002368,10.320966
washynetty vanessahawkhead,5.000000,0.000363,0.002878,10.544109
washynetty lindsayph,3.000000,0.000218,0.001838,10.544109
vanessahawkhead lindsayph,3.000000,0.000218,0.001838,10.544109
section immunity,4.000000,0.000291,0.002368,9.956323
joshkorin bad,3.000000,0.000218,0.001838,7.548377
judge game,3.000000,0.000218,0.001838,4.513424
judge hit,3.000000,0.000218,0.001838,5.552317
judge yankees,7.000000,0.000509,0.003858,5.122311
doranlk liberalsue,3.000000,0.000218,0.001838,10.544109
doranlk nesjloch,3.000000,0.000218,0.001838,10.544109
doranlk sassycassycat,3.000000,0.000218,0.001838,10.544109
shannonsharpe realest,3.000000,0.000218,0.001838,10.074106
shannonsharpe analystnews,3.000000,0.000218,0.001838,10.074106
shannonsharpe deliverer,3.000000,0.000218,0.001838,10.074106
realest social,3.000000,0.000218,0.001838,8.570028
realest analystnews,3.000000,0.000218,0.001838,11.054935
realest deliverer,3.000000,0.000218,0.001838,11.054935
analystnews social,3.000000,0.000218,0.001838,8.570028
analystnews issues,3.000000,0.000218,0.001838,9.157815
analystnews deliverer,3.000000,0.000218,0.001838,11.054935
deliverer social,3.000000,0.000218,0.001838,8.570028
deliverer issues,3.000000,0.000218,0.001838,9.157815
alds yankees,5.000000,0.000363,0.002878,5.884451
girlfriends drop,3.000000,0.000218,0.001838,9.109025
girlfriends haberdasherynyc,3.000000,0.000218,0.001838,11.054935
haberdasherynyc drop,3.000000,0.000218,0.001838,9.109025
sounds like,10.000000,0.000727,0.005253,5.734856
worked hard,3.000000,0.000218,0.001838,6.998331
nyctsubwayscoop ny,3.000000,0.000218,0.001838,6.449765
mo free,3.000000,0.000218,0.001838,7.078373
searchbabe anycost,60.000000,0.004361,0.023703,8.059203
notlost comes,60.000000,0.004361,0.023703,7.734707
sexually women,3.000000,0.000218,0.001838,7.568580
flatiron district,3.000000,0.000218,0.001838,9.588598
bye bauer,5.000000,0.000363,0.002878,7.794278
heights manhattan,6.000000,0.000436,0.003374,7.414429
model nycc,3.000000,0.000218,0.001838,6.661858
model jcorptm,3.000000,0.000218,0.001838,9.588598
model nycccosplay,3.000000,0.000218,0.001838,9.588598
bethesda fountain,3.000000,0.000218,0.001838,11.054935
rochester ny,3.000000,0.000218,0.001838,5.756618
matt damon,7.000000,0.000509,0.003858,9.231923
honestly ive,3.000000,0.000218,0.001838,5.258877
estreno mundial,3.000000,0.000218,0.001838,10.479571
high line,3.000000,0.000218,0.001838,6.142280
high fashion,5.000000,0.000363,0.002878,7.471416
high school,8.000000,0.000581,0.004332,7.471416
sharks jumping,5.000000,0.000363,0.002878,10.872613
jumping sharks,3.000000,0.000218,0.001838,10.361788
atlantic ave,3.000000,0.000218,0.001838,9.563280
suck dick,5.000000,0.000363,0.002878,8.627187
iheartradio soworthit,3.000000,0.000218,0.001838,9.919955
center like,3.000000,0.000218,0.001838,3.683585
center events,5.000000,0.000363,0.002878,8.351339
birth control,3.000000,0.000218,0.001838,8.934671
ve love,3.000000,0.000218,0.001838,6.011510
allegations false,3.000000,0.000218,0.001838,9.919955
therynheart realdonaldtrump,9.000000,0.000654,0.004796,7.270745
therynheart vp,8.000000,0.000581,0.004332,8.480416
rookie qb,4.000000,0.000291,0.002368,9.514490
runaways nycc,5.000000,0.000363,0.002878,7.791723
marvel nycc,5.000000,0.000363,0.002878,7.252727
marvel runaways,5.000000,0.000363,0.002878,9.332168
anger nausea,3.000000,0.000218,0.001838,10.544109
mobile app,3.000000,0.000218,0.001838,8.646989
lincoln center,3.000000,0.000218,0.001838,8.128196
greta gerwig,3.000000,0.000218,0.001838,10.767253
eggplant amazing,3.000000,0.000218,0.001838,7.352262
eggplant thanks,3.000000,0.000218,0.001838,6.998331
eggplant parm,3.000000,0.000218,0.001838,10.544109
sf family,3.000000,0.000218,0.001838,7.388528
soldiersandsailors brooklyn,3.000000,0.000218,0.001838,7.317265
soldiersandsailors soldiersandsailersarch,3.000000,0.000218,0.001838,11.054935
soldiersandsailors brooklynny,3.000000,0.000218,0.001838,10.767253
soldiersandsailersarch nyc,3.000000,0.000218,0.001838,6.782909
soldiersandsailersarch brooklyn,3.000000,0.000218,0.001838,7.317265
soldiersandsailersarch brooklynny,3.000000,0.000218,0.001838,10.767253
brooklynny nyc,3.000000,0.000218,0.001838,6.495227
brooklynny newyorkcity,3.000000,0.000218,0.001838,8.821343
port terminal,8.000000,0.000581,0.004332,9.327714
port bus,8.000000,0.000581,0.004332,9.637869
port authority,8.000000,0.000581,0.004332,9.956323
hammerstein kesha,7.000000,0.000509,0.003858,8.538776
