Number of words,53982
Number of unique words,4428
Average word frequency,12.191057
Entropy,7.626037

Word,Frequency,Proportion,Entropy Term
tells,7,0.000130,0.001161
breaking,11,0.000204,0.001732
fast,11,0.000204,0.001732
rid,20,0.000370,0.002927
brand,15,0.000278,0.002275
tweeting,9,0.000167,0.001450
ring,9,0.000167,0.001450
mic,15,0.000278,0.002275
deserved,3,0.000056,0.000545
leadership,5,0.000093,0.000860
che,3,0.000056,0.000545
ver,5,0.000093,0.000860
cuando,7,0.000130,0.001161
politico,4,0.000074,0.000705
beauty,15,0.000278,0.002275
deep,10,0.000185,0.001592
fried,3,0.000056,0.000545
coach,5,0.000093,0.000860
title,10,0.000185,0.001592
cried,6,0.000111,0.001012
ran,4,0.000074,0.000705
slap,6,0.000111,0.001012
tuesdaytreat,9,0.000167,0.001450
torture,3,0.000056,0.000545
nut,4,0.000074,0.000705
massive,8,0.000148,0.001307
giveaway,3,0.000056,0.000545
trail,3,0.000056,0.000545
realizing,4,0.000074,0.000705
msm,3,0.000056,0.000545
lies,5,0.000093,0.000860
mu,3,0.000056,0.000545
yngkara,3,0.000056,0.000545
attraction,3,0.000056,0.000545
father,14,0.000259,0.002142
films,5,0.000093,0.000860
cart,3,0.000056,0.000545
feet,9,0.000167,0.001450
sasha,3,0.000056,0.000545
womens,9,0.000167,0.001450
falls,5,0.000093,0.000860
count,9,0.000167,0.001450
dumbass,4,0.000074,0.000705
fucks,3,0.000056,0.000545
science,8,0.000148,0.001307
professor,4,0.000074,0.000705
rican,4,0.000074,0.000705
accent,4,0.000074,0.000705
meh,3,0.000056,0.000545
grammar,4,0.000074,0.000705
winning,9,0.000167,0.001450
lied,5,0.000093,0.000860
compared,3,0.000056,0.000545
needing,4,0.000074,0.000705
ignoring,6,0.000111,0.001012
obvious,6,0.000111,0.001012
ol,5,0.000093,0.000860
cook,4,0.000074,0.000705
rolled,3,0.000056,0.000545
ahhh,4,0.000074,0.000705
letting,7,0.000130,0.001161
arrested,4,0.000074,0.000705
group,25,0.000463,0.003556
telly,3,0.000056,0.000545
summer,10,0.000185,0.001592
senator,6,0.000111,0.001012
elenakoshkaxoxo,5,0.000093,0.000860
george,7,0.000130,0.001161
clooney,3,0.000056,0.000545
known,10,0.000185,0.001592
diet,5,0.000093,0.000860
stomach,6,0.000111,0.001012
green,14,0.000259,0.002142
interesting,19,0.000352,0.002799
film,20,0.000370,0.002927
nvotfootball,3,0.000056,0.000545
greensportsblog,4,0.000074,0.000705
gives,13,0.000241,0.002006
therapy,5,0.000093,0.000860
fought,3,0.000056,0.000545
comments,15,0.000278,0.002275
ignorant,4,0.000074,0.000705
justice,9,0.000167,0.001450
league,9,0.000167,0.001450
mess,12,0.000222,0.001870
constantly,6,0.000111,0.001012
express,7,0.000130,0.001161
homies,3,0.000056,0.000545
precious,6,0.000111,0.001012
krisscottxxx,3,0.000056,0.000545
kids,25,0.000463,0.003556
adults,4,0.000074,0.000705
months,15,0.000278,0.002275
playoffs,4,0.000074,0.000705
sucks,7,0.000130,0.001161
gm,9,0.000167,0.001450
answer,9,0.000167,0.001450
simple,23,0.000426,0.003307
married,4,0.000074,0.000705
jk,3,0.000056,0.000545
brian,3,0.000056,0.000545
swift,3,0.000056,0.000545
hating,3,0.000056,0.000545
penny,5,0.000093,0.000860
saved,7,0.000130,0.001161
earned,3,0.000056,0.000545
elyytfifa,3,0.000056,0.000545
sean,6,0.000111,0.001012
pressure,7,0.000130,0.001161
linmanuel,5,0.000093,0.000860
silence,7,0.000130,0.001161
topic,6,0.000111,0.001012
government,9,0.000167,0.001450
disrespected,3,0.000056,0.000545
homie,3,0.000056,0.000545
cheap,3,0.000056,0.000545
church,21,0.000389,0.003055
laws,4,0.000074,0.000705
rsi,7,0.000130,0.001161
burn,6,0.000111,0.001012
tweeted,3,0.000056,0.000545
nbc,5,0.000093,0.000860
videos,8,0.000148,0.001307
lockdown,3,0.000056,0.000545
safe,22,0.000408,0.003181
bank,6,0.000111,0.001012
depression,13,0.000241,0.002006
local,13,0.000241,0.002006
fall,45,0.000834,0.005910
asleep,9,0.000167,0.001450
saben,4,0.000074,0.000705
sabia,3,0.000056,0.000545
queria,4,0.000074,0.000705
otra,3,0.000056,0.000545
gag,3,0.000056,0.000545
eats,4,0.000074,0.000705
proof,6,0.000111,0.001012
angeles,4,0.000074,0.000705
powerful,13,0.000241,0.002006
moving,14,0.000259,0.002142
remembered,4,0.000074,0.000705
af,14,0.000259,0.002142
misery,3,0.000056,0.000545
fabulous,10,0.000185,0.001592
yup,5,0.000093,0.000860
looked,14,0.000259,0.002142
european,6,0.000111,0.001012
argentina,4,0.000074,0.000705
tournament,3,0.000056,0.000545
awkward,4,0.000074,0.000705
stink,3,0.000056,0.000545
deadline,4,0.000074,0.000705
provide,8,0.000148,0.001307
broadway,20,0.000370,0.002927
st,75,0.001389,0.009140
instead,24,0.000445,0.003432
mirror,3,0.000056,0.000545
beats,3,0.000056,0.000545
reminded,4,0.000074,0.000705
pop,16,0.000296,0.002408
princess,3,0.000056,0.000545
rainbow,4,0.000074,0.000705
relief,3,0.000056,0.000545
pisces,3,0.000056,0.000545
raise,3,0.000056,0.000545
buenos,9,0.000167,0.001450
hace,7,0.000130,0.001161
jew,5,0.000093,0.000860
spot,8,0.000148,0.001307
boat,3,0.000056,0.000545
welcome,23,0.000426,0.003307
albany,11,0.000204,0.001732
franklevtow,4,0.000074,0.000705
wonderful,22,0.000408,0.003181
theory,3,0.000056,0.000545
future,14,0.000259,0.002142
tonights,3,0.000056,0.000545
smith,6,0.000111,0.001012
especially,16,0.000296,0.002408
mike,23,0.000426,0.003307
learn,19,0.000352,0.002799
dedicated,4,0.000074,0.000705
san,7,0.000130,0.001161
franchise,3,0.000056,0.000545
smiles,4,0.000074,0.000705
mouths,3,0.000056,0.000545
certainly,6,0.000111,0.001012
developing,6,0.000111,0.001012
pf,4,0.000074,0.000705
karabaggio,3,0.000056,0.000545
blackandwhite,4,0.000074,0.000705
turner,3,0.000056,0.000545
photography,9,0.000167,0.001450
creative,11,0.000204,0.001732
advice,5,0.000093,0.000860
attractive,5,0.000093,0.000860
grow,12,0.000222,0.001870
quiet,7,0.000130,0.001161
lose,18,0.000333,0.002670
hispanic,4,0.000074,0.000705
west,28,0.000519,0.003923
indian,3,0.000056,0.000545
draw,4,0.000074,0.000705
theyll,3,0.000056,0.000545
pants,5,0.000093,0.000860
youll,15,0.000278,0.002275
busy,7,0.000130,0.001161
bitches,4,0.000074,0.000705
trynna,5,0.000093,0.000860
cuddle,3,0.000056,0.000545
criminal,4,0.000074,0.000705
majority,5,0.000093,0.000860
arent,15,0.000278,0.002275
wa,6,0.000111,0.001012
leaves,9,0.000167,0.001450
alyssabudington,4,0.000074,0.000705
secret,8,0.000148,0.001307
vegas,10,0.000185,0.001592
memes,5,0.000093,0.000860
claim,7,0.000130,0.001161
cheated,5,0.000093,0.000860
force,5,0.000093,0.000860
williamsburg,17,0.000315,0.002539
hotel,15,0.000278,0.002275
tengo,4,0.000074,0.000705
tan,10,0.000185,0.001592
lmfaooo,5,0.000093,0.000860
nowadays,4,0.000074,0.000705
drops,7,0.000130,0.001161
beloved,3,0.000056,0.000545
industry,15,0.000278,0.002275
stepped,3,0.000056,0.000545
missed,10,0.000185,0.001592
reply,5,0.000093,0.000860
mental,24,0.000445,0.003432
health,37,0.000685,0.004994
mentally,5,0.000093,0.000860
areas,5,0.000093,0.000860
john,15,0.000278,0.002275
oliver,3,0.000056,0.000545
worse,14,0.000259,0.002142
limited,4,0.000074,0.000705
options,8,0.000148,0.001307
pizza,8,0.000148,0.001307
dos,5,0.000093,0.000860
math,4,0.000074,0.000705
stfu,10,0.000185,0.001592
motto,3,0.000056,0.000545
semester,4,0.000074,0.000705
testing,3,0.000056,0.000545
kill,6,0.000111,0.001012
releasing,5,0.000093,0.000860
warm,4,0.000074,0.000705
type,6,0.000111,0.001012
founder,3,0.000056,0.000545
projects,6,0.000111,0.001012
ahora,3,0.000056,0.000545
bray,4,0.000074,0.000705
kind,33,0.000611,0.004524
estou,3,0.000056,0.000545
j,9,0.000167,0.001450
confused,7,0.000130,0.001161
impeached,3,0.000056,0.000545
ay,4,0.000074,0.000705
das,11,0.000204,0.001732
manage,6,0.000111,0.001012
allowed,13,0.000241,0.002006
pure,9,0.000167,0.001450
brings,4,0.000074,0.000705
exact,4,0.000074,0.000705
eso,8,0.000148,0.001307
despus,9,0.000167,0.001450
bon,4,0.000074,0.000705
dia,5,0.000093,0.000860
les,7,0.000130,0.001161
barista,4,0.000074,0.000705
cancer,3,0.000056,0.000545
idk,11,0.000204,0.001732
thankful,12,0.000222,0.001870
stream,4,0.000074,0.000705
milk,9,0.000167,0.001450
venue,4,0.000074,0.000705
tax,29,0.000537,0.004045
louder,4,0.000074,0.000705
guns,8,0.000148,0.001307
magneticmondays,3,0.000056,0.000545
magnectic,3,0.000056,0.000545
mondays,3,0.000056,0.000545
weather,16,0.000296,0.002408
draft,3,0.000056,0.000545
jake,5,0.000093,0.000860
peralta,3,0.000056,0.000545
stairs,3,0.000056,0.000545
bat,4,0.000074,0.000705
abc,10,0.000185,0.001592
crowd,3,0.000056,0.000545
final,6,0.000111,0.001012
alert,6,0.000111,0.001012
dangerous,3,0.000056,0.000545
orders,3,0.000056,0.000545
stephen,7,0.000130,0.001161
miller,4,0.000074,0.000705
survivor,5,0.000093,0.000860
presidents,3,0.000056,0.000545
web,4,0.000074,0.000705
site,11,0.000204,0.001732
birth,6,0.000111,0.001012
musicperti,3,0.000056,0.000545
instant,7,0.000130,0.001161
discuss,13,0.000241,0.002006
floor,6,0.000111,0.001012
spending,5,0.000093,0.000860
remote,18,0.000333,0.002670
number,6,0.000111,0.001012
signs,9,0.000167,0.001450
opp,3,0.000056,0.000545
bag,10,0.000185,0.001592
dvd,9,0.000167,0.001450
msabigailmac,4,0.000074,0.000705
gorgeous,17,0.000315,0.002539
talented,3,0.000056,0.000545
celebrate,6,0.000111,0.001012
rainbowtour,4,0.000074,0.000705
mickiejames,8,0.000148,0.001307
realmelina,8,0.000148,0.001307
hysterical,3,0.000056,0.000545
storm,5,0.000093,0.000860
dec,4,0.000074,0.000705
robot,3,0.000056,0.000545
remind,5,0.000093,0.000860
scream,5,0.000093,0.000860
snapped,5,0.000093,0.000860
multiple,7,0.000130,0.001161
thrive,3,0.000056,0.000545
backstage,5,0.000093,0.000860
guide,5,0.000093,0.000860
smell,3,0.000056,0.000545
nasty,5,0.000093,0.000860
kitty,3,0.000056,0.000545
hosted,6,0.000111,0.001012
delicious,6,0.000111,0.001012
insomnia,4,0.000074,0.000705
promise,6,0.000111,0.001012
anda,4,0.000074,0.000705
boss,7,0.000130,0.001161
resources,4,0.000074,0.000705
realize,19,0.000352,0.002799
lately,7,0.000130,0.001161
class,29,0.000537,0.004045
knock,4,0.000074,0.000705
seats,4,0.000074,0.000705
noche,3,0.000056,0.000545
division,3,0.000056,0.000545
fuckin,8,0.000148,0.001307
jon,4,0.000074,0.000705
lvtonyt,3,0.000056,0.000545
hashhitsagogo,3,0.000056,0.000545
relate,4,0.000074,0.000705
luke,5,0.000093,0.000860
drop,11,0.000204,0.001732
anytime,3,0.000056,0.000545
ate,3,0.000056,0.000545
chinese,3,0.000056,0.000545
zero,11,0.000204,0.001732
streetstyle,3,0.000056,0.000545
cheese,9,0.000167,0.001450
response,10,0.000185,0.001592
binkleyonstyle,3,0.000056,0.000545
sold,6,0.000111,0.001012
lshlmaru,6,0.000111,0.001012
senatorshoshana,6,0.000111,0.001012
homo,3,0.000056,0.000545
police,8,0.000148,0.001307
corrupt,6,0.000111,0.001012
strike,5,0.000093,0.000860
kno,5,0.000093,0.000860
model,19,0.000352,0.002799
bathroom,9,0.000167,0.001450
bk,3,0.000056,0.000545
palo,3,0.000056,0.000545
btwn,4,0.000074,0.000705
waking,16,0.000296,0.002408
bs,6,0.000111,0.001012
jesus,11,0.000204,0.001732
prestige,3,0.000056,0.000545
mode,4,0.000074,0.000705
worked,7,0.000130,0.001161
brave,10,0.000185,0.001592
vanity,3,0.000056,0.000545
fair,13,0.000241,0.002006
riders,3,0.000056,0.000545
graphic,4,0.000074,0.000705
dare,8,0.000148,0.001307
inside,9,0.000167,0.001450
smallest,3,0.000056,0.000545
stress,7,0.000130,0.001161
second,15,0.000278,0.002275
hoy,7,0.000130,0.001161
fui,7,0.000130,0.001161
yankee,4,0.000074,0.000705
butt,7,0.000130,0.001161
ayer,3,0.000056,0.000545
bridge,65,0.001204,0.008094
connection,3,0.000056,0.000545
somebody,10,0.000185,0.001592
rip,5,0.000093,0.000860
sweep,5,0.000093,0.000860
nlcs,9,0.000167,0.001450
hadnt,3,0.000056,0.000545
artists,9,0.000167,0.001450
performed,3,0.000056,0.000545
staff,7,0.000130,0.001161
trauma,5,0.000093,0.000860
tape,7,0.000130,0.001161
lots,14,0.000259,0.002142
academic,5,0.000093,0.000860
effects,3,0.000056,0.000545
race,12,0.000222,0.001870
results,13,0.000241,0.002006
thisteam,9,0.000167,0.001450
onward,10,0.000185,0.001592
thisteamla,6,0.000111,0.001012
playoff,3,0.000056,0.000545
predictions,3,0.000056,0.000545
maana,3,0.000056,0.000545
ser,12,0.000222,0.001870
corporate,9,0.000167,0.001450
peoples,4,0.000074,0.000705
sbado,4,0.000074,0.000705
pool,6,0.000111,0.001012
viva,3,0.000056,0.000545
changed,6,0.000111,0.001012
jets,3,0.000056,0.000545
population,3,0.000056,0.000545
bound,27,0.000500,0.003802
saturday,16,0.000296,0.002408
m,10,0.000185,0.001592
death,19,0.000352,0.002799
china,5,0.000093,0.000860
faster,4,0.000074,0.000705
shoutout,3,0.000056,0.000545
dj,5,0.000093,0.000860
adrianachechik,3,0.000056,0.000545
comes,25,0.000463,0.003556
faith,6,0.000111,0.001012
chronic,4,0.000074,0.000705
irrelevant,5,0.000093,0.000860
sky,13,0.000241,0.002006
sweetie,5,0.000093,0.000860
eu,11,0.000204,0.001732
dizer,3,0.000056,0.000545
sem,4,0.000074,0.000705
helping,8,0.000148,0.001307
leader,6,0.000111,0.001012
november,7,0.000130,0.001161
stayed,7,0.000130,0.001161
island,15,0.000278,0.002275
resolve,7,0.000130,0.001161
solutions,10,0.000185,0.001592
rule,10,0.000185,0.001592
chat,4,0.000074,0.000705
choking,3,0.000056,0.000545
broken,7,0.000130,0.001161
controversial,4,0.000074,0.000705
worrying,4,0.000074,0.000705
relaxing,4,0.000074,0.000705
evening,10,0.000185,0.001592
paris,5,0.000093,0.000860
dodday,4,0.000074,0.000705
una,23,0.000426,0.003307
surprised,10,0.000185,0.001592
poster,5,0.000093,0.000860
filmmaker,3,0.000056,0.000545
carmenyulincruz,4,0.000074,0.000705
davidbegnaud,4,0.000074,0.000705
spirit,6,0.000111,0.001012
animal,5,0.000093,0.000860
bay,8,0.000148,0.001307
e,24,0.000445,0.003432
unit,6,0.000111,0.001012
grand,24,0.000445,0.003432
shake,8,0.000148,0.001307
shack,3,0.000056,0.000545
drive,19,0.000352,0.002799
yest,4,0.000074,0.000705
easy,15,0.000278,0.002275
medical,5,0.000093,0.000860
puta,3,0.000056,0.000545
aesthetic,3,0.000056,0.000545
prob,4,0.000074,0.000705
toda,3,0.000056,0.000545
jrzyjoepiscopo,5,0.000093,0.000860
healing,3,0.000056,0.000545
wi,6,0.000111,0.001012
enemies,3,0.000056,0.000545
weight,10,0.000185,0.001592
cookies,3,0.000056,0.000545
domingo,5,0.000093,0.000860
le,20,0.000370,0.002927
sob,6,0.000111,0.001012
wallstreet,4,0.000074,0.000705
losing,10,0.000185,0.001592
push,6,0.000111,0.001012
limits,4,0.000074,0.000705
mfs,3,0.000056,0.000545
wondering,4,0.000074,0.000705
actor,7,0.000130,0.001161
planned,4,0.000074,0.000705
montreal,6,0.000111,0.001012
queer,3,0.000056,0.000545
stronger,5,0.000093,0.000860
bunch,9,0.000167,0.001450
breathe,4,0.000074,0.000705
constellation,3,0.000056,0.000545
bday,7,0.000130,0.001161
analysis,3,0.000056,0.000545
newyorkcomiccon,4,0.000074,0.000705
kirakosarin,8,0.000148,0.001307
tour,19,0.000352,0.002799
dates,3,0.000056,0.000545
corner,3,0.000056,0.000545
article,11,0.000204,0.001732
personally,3,0.000056,0.000545
training,6,0.000111,0.001012
contracts,3,0.000056,0.000545
lifelong,3,0.000056,0.000545
inspiration,9,0.000167,0.001450
luxury,4,0.000074,0.000705
unfortunately,5,0.000093,0.000860
weekly,3,0.000056,0.000545
colors,8,0.000148,0.001307
skyline,5,0.000093,0.000860
queen,13,0.000241,0.002006
lite,3,0.000056,0.000545
result,5,0.000093,0.000860
retire,4,0.000074,0.000705
cardi,4,0.000074,0.000705
legend,10,0.000185,0.001592
catch,12,0.000222,0.001870
bodega,5,0.000093,0.000860
dudes,4,0.000074,0.000705
bagels,3,0.000056,0.000545
bless,17,0.000315,0.002539
va,8,0.000148,0.001307
llama,3,0.000056,0.000545
youd,5,0.000093,0.000860
notalexis,4,0.000074,0.000705
facebooktechnicalsupport,44,0.000815,0.005797
posts,3,0.000056,0.000545
strategy,7,0.000130,0.001161
focused,6,0.000111,0.001012
ad,6,0.000111,0.001012
revenue,3,0.000056,0.000545
statements,4,0.000074,0.000705
keith,4,0.000074,0.000705
bodies,4,0.000074,0.000705
nba,8,0.000148,0.001307
min,10,0.000185,0.001592
balls,3,0.000056,0.000545
accomplished,3,0.000056,0.000545
bum,5,0.000093,0.000860
trash,12,0.000222,0.001870
goddamn,3,0.000056,0.000545
states,14,0.000259,0.002142
monster,6,0.000111,0.001012
beat,15,0.000278,0.002275
favor,6,0.000111,0.001012
jobs,5,0.000093,0.000860
throat,5,0.000093,0.000860
closing,4,0.000074,0.000705
dodger,3,0.000056,0.000545
strength,6,0.000111,0.001012
caused,3,0.000056,0.000545
effective,7,0.000130,0.001161
bob,40,0.000741,0.005341
workout,8,0.000148,0.001307
clothes,7,0.000130,0.001161
partying,3,0.000056,0.000545
nearly,3,0.000056,0.000545
alarm,9,0.000167,0.001450
sethrogen,4,0.000074,0.000705
dineshdsouza,4,0.000074,0.000705
architecture,3,0.000056,0.000545
photoshoot,5,0.000093,0.000860
lueurphoto,4,0.000074,0.000705
mikkohchen,3,0.000056,0.000545
malemodel,3,0.000056,0.000545
mensstyle,4,0.000074,0.000705
menswear,4,0.000074,0.000705
statement,10,0.000185,0.001592
segment,5,0.000093,0.000860
wcw,3,0.000056,0.000545
cure,3,0.000056,0.000545
convinced,4,0.000074,0.000705
points,7,0.000130,0.001161
skip,5,0.000093,0.000860
friendship,6,0.000111,0.001012
stage,12,0.000222,0.001870
sex,16,0.000296,0.002408
wheyh,8,0.000148,0.001307
dicksogood,10,0.000185,0.001592
discussion,4,0.000074,0.000705
sho,3,0.000056,0.000545
blast,3,0.000056,0.000545
painting,6,0.000111,0.001012
sketches,4,0.000074,0.000705
calling,19,0.000352,0.002799
debate,14,0.000259,0.002142
scott,4,0.000074,0.000705
grandma,4,0.000074,0.000705
kiss,7,0.000130,0.001161
holocaust,7,0.000130,0.001161
padres,3,0.000056,0.000545
option,6,0.000111,0.001012
poison,3,0.000056,0.000545
ho,3,0.000056,0.000545
ki,3,0.000056,0.000545
hay,10,0.000185,0.001592
mujer,3,0.000056,0.000545
coco,4,0.000074,0.000705
chanel,3,0.000056,0.000545
memory,7,0.000130,0.001161
dinner,10,0.000185,0.001592
common,7,0.000130,0.001161
difficult,5,0.000093,0.000860
chasing,3,0.000056,0.000545
charlie,3,0.000056,0.000545
indie,3,0.000056,0.000545
quando,4,0.000074,0.000705
triste,4,0.000074,0.000705
um,7,0.000130,0.001161
influence,3,0.000056,0.000545
progress,4,0.000074,0.000705
tuned,5,0.000093,0.000860
played,11,0.000204,0.001732
bookkeeper,3,0.000056,0.000545
changes,3,0.000056,0.000545
sense,11,0.000204,0.001732
yrs,9,0.000167,0.001450
bags,5,0.000093,0.000860
wedding,13,0.000241,0.002006
deserves,4,0.000074,0.000705
worlds,4,0.000074,0.000705
click,86,0.001593,0.010263
ends,5,0.000093,0.000860
cash,7,0.000130,0.001161
daniel,5,0.000093,0.000860
despite,3,0.000056,0.000545
groups,7,0.000130,0.001161
harder,7,0.000130,0.001161
laughed,4,0.000074,0.000705
stranger,3,0.000056,0.000545
demand,4,0.000074,0.000705
classes,5,0.000093,0.000860
silent,6,0.000111,0.001012
violence,3,0.000056,0.000545
iphone,5,0.000093,0.000860
mac,3,0.000056,0.000545
status,4,0.000074,0.000705
dating,9,0.000167,0.001450
activity,3,0.000056,0.000545
developers,8,0.000148,0.001307
prez,4,0.000074,0.000705
supporters,7,0.000130,0.001161
positions,4,0.000074,0.000705
keeps,5,0.000093,0.000860
hiring,80,0.001482,0.009654
clinton,5,0.000093,0.000860
dems,7,0.000130,0.001161
holy,8,0.000148,0.001307
hahahaha,4,0.000074,0.000705
jbradleymba,10,0.000185,0.001592
taught,4,0.000074,0.000705
information,14,0.000259,0.002142
sandwich,3,0.000056,0.000545
text,5,0.000093,0.000860
speed,6,0.000111,0.001012
rightofspectrum,4,0.000074,0.000705
teach,9,0.000167,0.001450
allow,5,0.000093,0.000860
nicholas,3,0.000056,0.000545
rainy,3,0.000056,0.000545
hahaha,5,0.000093,0.000860
vi,3,0.000056,0.000545
hype,4,0.000074,0.000705
et,12,0.000222,0.001870
des,5,0.000093,0.000860
demon,3,0.000056,0.000545
missbrillliant,4,0.000074,0.000705
necessary,7,0.000130,0.001161
prep,3,0.000056,0.000545
moron,33,0.000611,0.004524
valuable,4,0.000074,0.000705
rate,4,0.000074,0.000705
blah,6,0.000111,0.001012
shoes,6,0.000111,0.001012
anna,4,0.000074,0.000705
touch,8,0.000148,0.001307
closer,5,0.000093,0.000860
fr,4,0.000074,0.000705
fave,3,0.000056,0.000545
affordable,3,0.000056,0.000545
protection,5,0.000093,0.000860
pls,9,0.000167,0.001450
bushwick,8,0.000148,0.001307
ter,3,0.000056,0.000545
fulfillyourdestiny,3,0.000056,0.000545
standard,10,0.000185,0.001592
decisions,3,0.000056,0.000545
hanging,5,0.000093,0.000860
master,7,0.000130,0.001161
chocolate,11,0.000204,0.001732
depending,5,0.000093,0.000860
panel,4,0.000074,0.000705
coins,3,0.000056,0.000545
gang,10,0.000185,0.001592
nypd,4,0.000074,0.000705
nygovcuomo,5,0.000093,0.000860
nycmayor,5,0.000093,0.000860
predator,3,0.000056,0.000545
belly,3,0.000056,0.000545
ground,7,0.000130,0.001161
avail,18,0.000333,0.002670
customer,96,0.001778,0.011261
pocketfriendly,4,0.000074,0.000705
crib,3,0.000056,0.000545
bowl,3,0.000056,0.000545
alright,5,0.000093,0.000860
tcmparty,3,0.000056,0.000545
billion,4,0.000074,0.000705
contract,7,0.000130,0.001161
embarrassed,3,0.000056,0.000545
editor,5,0.000093,0.000860
shameful,5,0.000093,0.000860
launches,5,0.000093,0.000860
finance,3,0.000056,0.000545
far,12,0.000222,0.001870
showing,6,0.000111,0.001012
similar,5,0.000093,0.000860
moments,6,0.000111,0.001012
pain,12,0.000222,0.001870
weak,4,0.000074,0.000705
lindseygrahamsc,7,0.000130,0.001161
given,8,0.000148,0.001307
hmmm,4,0.000074,0.000705
wisdom,8,0.000148,0.001307
learned,9,0.000167,0.001450
early,46,0.000852,0.006023
nycomiccon,3,0.000056,0.000545
careful,4,0.000074,0.000705
wheel,4,0.000074,0.000705
afraid,8,0.000148,0.001307
gente,4,0.000074,0.000705
nunca,4,0.000074,0.000705
musician,3,0.000056,0.000545
sueo,5,0.000093,0.000860
increble,3,0.000056,0.000545
solve,3,0.000056,0.000545
sleepy,4,0.000074,0.000705
grey,5,0.000093,0.000860
k,10,0.000185,0.001592
hunt,3,0.000056,0.000545
talked,7,0.000130,0.001161
informative,3,0.000056,0.000545
alike,3,0.000056,0.000545
therock,3,0.000056,0.000545
wide,6,0.000111,0.001012
awake,10,0.000185,0.001592
pray,4,0.000074,0.000705
purpuracocaes,7,0.000130,0.001161
tutulsa,7,0.000130,0.001161
atatenea,5,0.000093,0.000860
mainzina,10,0.000185,0.001592
latofaob,7,0.000130,0.001161
izabellecova,8,0.000148,0.001307
soon,22,0.000408,0.003181
stole,4,0.000074,0.000705
sneakers,4,0.000074,0.000705
crew,4,0.000074,0.000705
dnt,3,0.000056,0.000545
redsox,3,0.000056,0.000545
harden,3,0.000056,0.000545
theletterlbeats,4,0.000074,0.000705
mogulstatus,3,0.000056,0.000545
voflows,4,0.000074,0.000705
wo,6,0.000111,0.001012
loving,8,0.000148,0.001307
checking,6,0.000111,0.001012
balance,4,0.000074,0.000705
red,18,0.000333,0.002670
headed,3,0.000056,0.000545
nos,7,0.000130,0.001161
ese,4,0.000074,0.000705
lmfaooooo,3,0.000056,0.000545
spraguepaul,3,0.000056,0.000545
shyoshid,3,0.000056,0.000545
aka,9,0.000167,0.001450
running,18,0.000333,0.002670
shop,13,0.000241,0.002006
performing,6,0.000111,0.001012
tony,5,0.000093,0.000860
cbsthismorning,6,0.000111,0.001012
continues,8,0.000148,0.001307
gas,9,0.000167,0.001450
update,11,0.000204,0.001732
longer,10,0.000185,0.001592
search,6,0.000111,0.001012
senbobcorker,7,0.000130,0.001161
constitution,3,0.000056,0.000545
sell,4,0.000074,0.000705
hugs,4,0.000074,0.000705
blessings,5,0.000093,0.000860
initial,3,0.000056,0.000545
matters,5,0.000093,0.000860
pissed,3,0.000056,0.000545
exhausted,5,0.000093,0.000860
lawrence,9,0.000167,0.001450
moma,5,0.000093,0.000860
hook,5,0.000093,0.000860
jennifer,4,0.000074,0.000705
silver,7,0.000130,0.001161
speaks,4,0.000074,0.000705
consequences,3,0.000056,0.000545
comedy,7,0.000130,0.001161
truck,26,0.000482,0.003679
privacy,9,0.000167,0.001450
legs,4,0.000074,0.000705
prom,3,0.000056,0.000545
praise,3,0.000056,0.000545
ccchicco,4,0.000074,0.000705
mkesvat,3,0.000056,0.000545
tenaciti,3,0.000056,0.000545
pedro,3,0.000056,0.000545
london,9,0.000167,0.001450
metro,6,0.000111,0.001012
siento,4,0.000074,0.000705
kills,3,0.000056,0.000545
improved,3,0.000056,0.000545
education,5,0.000093,0.000860
lailahlancinglive,3,0.000056,0.000545
based,9,0.000167,0.001450
offshore,3,0.000056,0.000545
india,8,0.000148,0.001307
reach,7,0.000130,0.001161
fav,7,0.000130,0.001161
variety,3,0.000056,0.000545
queensmidtowntunnel,4,0.000074,0.000705
stunning,4,0.000074,0.000705
brooklynbatterytunnel,3,0.000056,0.000545
rfktriboroughbridge,3,0.000056,0.000545
apps,5,0.000093,0.000860
mobile,3,0.000056,0.000545
woke,30,0.000556,0.004165
competing,5,0.000093,0.000860
english,5,0.000093,0.000860
dogs,4,0.000074,0.000705
size,3,0.000056,0.000545
blind,4,0.000074,0.000705
mismo,3,0.000056,0.000545
thr,10,0.000185,0.001592
marks,3,0.000056,0.000545
success,7,0.000130,0.001161
james,4,0.000074,0.000705
unlike,3,0.000056,0.000545
severe,3,0.000056,0.000545
tribeca,3,0.000056,0.000545
whoasteller,10,0.000185,0.001592
purpurasoloamor,3,0.000056,0.000545
def,6,0.000111,0.001012
yr,7,0.000130,0.001161
sooooo,4,0.000074,0.000705
guest,4,0.000074,0.000705
xfilesman,3,0.000056,0.000545
zerokz,3,0.000056,0.000545
cristinpereyra,3,0.000056,0.000545
mahmarmak,3,0.000056,0.000545
eta,3,0.000056,0.000545
gotten,4,0.000074,0.000705
bear,3,0.000056,0.000545
shiwomizhi,5,0.000093,0.000860
dylan,36,0.000667,0.004877
mavis,35,0.000648,0.004760
staples,35,0.000648,0.004760
beacontheatre,35,0.000648,0.004760
practice,5,0.000093,0.000860
iamclacky,6,0.000111,0.001012
illusion,3,0.000056,0.000545
bringing,5,0.000093,0.000860
board,8,0.000148,0.001307
